hockeyRef,team,pos,stats/gp,stats/goals,stats/assists,stats/pim,stats/plusMinus,stats/ppg,stats/shg,stats/gwg,stats/how,stats/fol,stats/shots,stats/blocks,stats/hits,stats/toi,stats/take,stats/give,stats/wins,stats/losses,stats/ties,stats/ga,stats/sa,stats/so
jeannta01,BOS,F,6,1,0,6,0,0,0,0,1,0,9,4,19,68,0,5,,,,,,
kastema01,BOS,C,6,0,1,11,1,0,0,0,21,9,7,4,24,68,5,4,,,,,,
peekean01,BOS,D,6,0,1,14,2,0,0,0,0,0,6,12,7,118,1,6,,,,,,
zadorni01,BOS,D,6,0,1,37,-1,0,0,0,0,0,6,7,19,117,2,8,,,,,,
eyssimi01,BOS,C,2,0,0,0,0,0,0,0,0,3,2,1,6,23,1,1,,,,,,
hagenja01,BOS,C,3,0,0,2,-2,0,0,0,0,1,3,1,4,32,1,3,,,,,,
harrijo01,BOS,D,1,0,0,0,-2,0,0,0,0,0,0,3,1,13,0,2,,,,,,
jokihhe01,BOS,D,2,0,0,0,1,0,0,0,0,0,4,2,2,31,0,2,,,,,,
khusnma01,BOS,C,6,0,0,2,-2,0,0,0,5,3,3,4,24,92,2,7,,,,,,
korpijo01,BOS,G,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,6,0
lohrema01,BOS,D,3,0,0,0,-4,0,0,0,0,0,0,5,3,42,0,4,,,,,,
mintefr01,BOS,C,6,0,0,0,-2,0,0,0,35,32,7,4,16,95,4,8,,,,,,
reichlu01,BOS,LW,1,0,0,0,-2,0,0,0,0,0,0,0,0,13,0,1,,,,,,
steeval02,BOS,F,2,0,0,0,0,0,0,0,0,0,3,0,7,26,0,0,,,,,,
swaymje01,BOS,G,6,0,0,0,0,0,0,0,0,0,0,0,0,350,0,2,2,4,0,17,181,0
thompta01,BUF,C,6,2,5,18,7,0,0,0,19,37,26,6,10,121,0,8,,,,,,
tuchal01,BUF,RW,6,4,3,4,8,0,0,2,11,9,20,9,21,127,4,5,,,,,,
krebspe01,BUF,C,6,2,4,8,8,0,0,0,17,15,6,5,13,98,2,6,,,,,,
byrambo01,BUF,D,6,3,2,2,6,0,0,0,0,0,15,6,4,137,0,8,,,,,,
dahlira01,BUF,D,6,1,3,6,3,1,0,0,0,0,21,6,10,145,1,12,,,,,,
powerow01,BUF,D,6,0,4,0,5,0,0,0,0,0,7,4,3,123,0,5,,,,,,
bensoza01,BUF,LW,6,2,1,28,3,0,0,0,0,5,11,1,7,88,2,1,,,,,,
doanjo01,BUF,RW,6,1,2,2,3,0,0,1,0,0,13,0,14,90,5,2,,,,,,
quinnja01,BUF,RW,6,0,3,0,-1,0,0,0,0,1,12,0,11,100,0,5,,,,,,
malenbe01,BUF,LW,6,1,1,4,0,0,0,0,0,1,4,6,22,67,1,2,,,,,,
ostluno01,BUF,C,3,1,1,2,3,0,0,0,3,13,4,1,0,34,0,2,,,,,,
samuema02,BUF,D,6,2,0,0,1,0,0,1,0,0,8,8,19,125,1,5,,,,,,
greenjo02,BUF,LW,6,0,1,4,0,0,0,0,3,0,2,1,15,66,2,2,,,,,,
kozakty01,BUF,C,4,0,1,0,1,0,0,0,20,24,4,4,12,47,0,1,,,,,,
mcleory01,BUF,C,6,0,1,2,-4,0,0,0,54,58,7,2,0,109,1,11,,,,,,
norrijo01,BUF,C,3,1,0,0,1,0,0,0,23,21,4,1,11,49,0,3,,,,,,
zuckeja01,BUF,LW,6,0,1,2,-1,0,0,0,1,5,11,2,13,100,1,9,,,,,,
dunnejo01,BUF,C,2,0,0,0,1,0,0,0,5,11,1,2,2,15,0,1,,,,,,
kessemi01,BUF,D,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,,,,,,
luukkuk01,BUF,G,2,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,1,1,0,7,40,0
lyonal01,BUF,G,5,0,0,0,0,0,0,0,0,0,0,0,0,263,0,1,3,1,0,5,111,0
stanllo01,BUF,D,5,0,0,5,0,0,0,0,0,0,5,6,6,69,1,1,,,,,,
timmico01,BUF,D,6,0,0,6,2,0,0,0,0,0,9,12,5,94,1,2,,,,,,
hallta02,CAR,LW,4,2,5,2,5,0,0,0,1,3,14,1,5,65,1,2,,,,,,
stanklo01,CAR,C,4,4,1,0,3,2,0,1,17,30,18,1,9,69,1,5,,,,,,
blakeja02,CAR,RW,4,1,3,4,3,0,0,1,0,0,8,2,2,74,3,3,,,,,,
ahose01,CAR,F,4,3,0,4,1,0,0,1,20,33,10,2,8,89,2,4,,,,,,
milleka01,CAR,D,4,0,3,2,4,0,0,0,0,0,3,7,5,94,2,4,,,,,,
jarvise01,CAR,C,4,0,2,0,0,0,0,0,0,6,5,7,8,86,0,4,,,,,,
robiner01,CAR,LW,4,0,2,2,2,0,0,0,0,1,3,1,8,37,0,2,,,,,,
chatfja01,CAR,D,4,0,1,6,1,0,0,0,0,0,7,4,3,92,3,6,,,,,,
ehlerni01,CAR,LW,3,0,1,0,0,0,0,0,1,0,7,4,4,60,0,3,,,,,,
jankoma01,CAR,C,4,0,1,0,1,0,0,0,18,20,2,5,2,47,0,1,,,,,,
martijo01,CAR,LW,4,1,0,2,-1,0,0,1,1,1,11,5,13,71,1,4,,,,,,
staaljo01,CAR,C,4,0,1,9,1,0,0,0,49,57,10,1,17,80,1,3,,,,,,
walkese01,CAR,D,4,0,1,8,4,0,0,0,0,0,5,7,16,91,0,6,,,,,,
anderfr01,CAR,G,4,0,0,0,0,0,0,0,0,0,0,0,0,273,0,3,4,0,0,5,110,1
carriwi01,CAR,LW,4,0,0,0,0,0,0,0,0,0,3,2,26,40,2,2,,,,,,
deslani01,CAR,LW,1,0,0,4,0,0,0,0,0,0,1,1,4,3,0,0,,,,,,
gostish01,CAR,D,4,0,0,0,2,0,0,0,0,0,2,1,3,76,3,7,,,,,,
nikisal01,CAR,D,4,0,0,0,1,0,0,0,0,0,2,5,6,66,0,4,,,,,,
slavija01,CAR,D,4,0,0,0,-1,0,0,0,0,0,6,8,3,103,2,10,,,,,,
svechan01,CAR,RW,4,0,0,8,-1,0,0,0,0,0,18,4,21,75,0,5,,,,,,
landega01,COL,LW,4,2,2,6,4,0,0,0,18,23,8,4,14,67,0,3,,,,,,
lehkoar01,COL,LW,4,2,2,0,5,0,1,1,0,1,9,4,11,68,1,3,,,,,,
mackina01,COL,C,4,2,2,4,4,1,0,0,43,21,12,2,3,82,0,4,,,,,,
royni01,COL,C,4,2,1,2,5,0,0,1,12,18,7,4,8,51,2,5,,,,,,
toewsde01,COL,D,4,1,2,0,3,0,0,0,0,0,4,5,2,97,3,3,,,,,,
kadrina01,COL,C,4,0,2,0,4,0,0,0,0,0,4,1,2,59,0,3,,,,,,
makarca01,COL,D,4,2,0,2,4,0,0,1,0,0,12,11,0,102,1,8,,,,,,
mansojo01,COL,D,3,0,2,4,2,0,0,0,0,0,5,1,10,37,1,4,,,,,,
necasma01,COL,C,4,0,2,2,4,0,0,0,0,0,12,1,7,75,1,3,,,,,,
druryja01,COL,C,4,0,1,4,0,0,0,0,20,12,5,2,5,44,2,3,,,,,,
kulakbr01,COL,D,4,0,1,6,2,0,0,0,0,0,3,14,2,81,2,8,,,,,,
malinsa01,COL,D,4,0,1,0,4,0,0,0,0,0,9,11,2,79,1,5,,,,,,
nelsobr01,COL,C,4,1,0,4,0,0,0,0,33,47,6,7,7,71,1,2,,,,,,
oconnlo01,COL,RW,4,1,0,0,1,0,0,1,0,1,3,1,3,43,1,1,,,,,,
blankni01,COL,D,1,0,0,2,0,0,0,0,0,0,0,1,2,12,0,0,,,,,,
burnsbr01,COL,D,4,0,0,0,5,0,0,0,0,0,7,2,5,72,1,3,,,,,,
coltoro01,COL,C,2,0,0,0,0,0,0,0,2,0,5,1,8,21,0,1,,,,,,
kellypa01,COL,F,4,0,0,2,0,0,0,0,0,2,6,5,11,50,1,1,,,,,,
kivirjo01,COL,F,2,0,0,0,2,0,0,0,0,1,3,0,5,18,0,0,,,,,,
nichuva01,COL,RW,4,0,0,0,0,0,0,0,0,0,3,2,2,68,1,1,,,,,,
wedgesc01,COL,G,4,0,0,0,0,0,0,0,0,0,0,0,0,247,0,0,4,0,0,5,101,0
duchema01,DAL,C,6,2,7,4,-4,2,0,0,26,27,9,3,1,125,1,6,,,,,,
roberja01,DAL,LW,6,5,3,2,-2,2,0,1,0,0,30,2,3,139,2,3,,,,,,
rantami01,DAL,RW,6,1,6,12,-8,1,0,0,9,5,14,7,12,136,1,12,,,,,,
heiskmi01,DAL,D,6,2,4,2,-9,2,0,0,0,0,21,7,1,183,1,5,,,,,,
johnswy01,DAL,C,6,4,2,2,-6,3,0,1,40,42,20,2,7,143,1,5,,,,,,
lundkni01,DAL,D,4,0,2,2,1,0,0,0,0,0,2,6,2,66,0,3,,,,,,
backos01,DAL,C,6,0,1,0,-1,0,0,0,0,1,3,5,3,82,4,0,,,,,,
bourqma01,DAL,C,6,1,0,4,-1,0,0,0,20,28,14,2,25,100,1,3,,,,,,
buntimi01,DAL,LW,1,0,1,0,1,0,0,0,0,0,1,0,2,9,0,0,,,,,,
hryckju01,DAL,F,6,0,1,0,-4,0,0,0,34,21,5,6,22,96,0,3,,,,,,
lindees01,DAL,D,6,0,1,6,-7,0,0,0,0,0,9,13,2,151,0,10,,,,,,
lyubuil01,DAL,D,2,0,1,0,0,0,0,0,0,0,1,2,4,27,1,1,,,,,,
bennja01,DAL,LW,6,0,0,8,-7,0,0,0,0,1,8,1,11,82,4,2,,,,,,
bichsli01,DAL,D,6,0,0,4,0,0,0,0,0,0,4,3,14,101,1,4,,,,,,
blackco01,DAL,C,6,0,0,0,-2,0,0,0,9,7,5,1,17,71,1,0,,,,,,
ernead01,DAL,LW,1,0,0,0,-1,0,0,0,0,0,2,0,2,8,0,0,,,,,,
faksara01,DAL,C,6,0,0,4,-3,0,0,0,24,33,5,6,10,78,1,4,,,,,,
harleth01,DAL,D,6,0,0,2,-6,0,0,0,0,0,15,11,5,145,3,8,,,,,,
hyryar01,DAL,F,4,0,0,0,-2,0,0,0,20,21,3,2,7,52,1,0,,,,,,
myersty01,DAL,D,5,0,0,4,-5,0,0,0,0,0,9,14,11,98,1,5,,,,,,
oettija01,DAL,G,6,0,0,0,0,0,0,0,0,0,0,0,0,403,0,0,2,4,0,19,178,0
petroal01,DAL,D,1,0,0,0,0,0,0,0,0,0,0,0,6,11,0,1,,,,,,
steelsa01,DAL,C,6,0,0,2,-7,0,0,0,7,10,6,2,9,100,2,4,,,,,,
draisle01,EDM,C,6,3,7,2,-2,1,0,0,75,62,13,2,3,137,6,13,,,,,,
bouchev01,EDM,D,6,1,6,0,-7,1,0,0,0,0,8,7,3,149,5,13,,,,,,
kapanka01,EDM,RW,6,4,2,0,7,0,0,1,0,0,15,2,17,107,1,2,,,,,,
mcdavco01,EDM,C,6,1,5,2,-8,1,0,0,33,34,20,2,6,141,1,12,,,,,,
podkova01,EDM,RW,6,3,3,5,5,0,0,0,3,4,12,3,32,97,0,6,,,,,,
nugenry01,EDM,C,6,2,3,2,-1,1,0,0,14,13,7,5,6,106,2,5,,,,,,
walmaja01,EDM,D,6,0,4,8,-1,0,0,0,0,0,9,3,6,101,3,4,,,,,,
dickija01,EDM,C,4,2,1,0,2,0,0,0,16,19,5,4,6,48,0,2,,,,,,
murphco02,EDM,D,6,2,1,0,3,0,0,0,0,0,11,15,12,127,1,6,,,,,,
ekholma01,EDM,D,6,0,2,0,-1,0,0,0,0,0,6,12,4,116,1,7,,,,,,
hymanza01,EDM,LW,6,2,0,6,-6,0,0,1,0,0,13,3,24,112,1,4,,,,,,
samanjo01,EDM,F,5,1,1,4,1,0,0,0,12,14,2,0,4,44,2,2,,,,,,
dachco01,EDM,C,5,0,1,4,0,0,0,0,0,0,4,1,23,42,1,3,,,,,,
emberty01,EDM,D,6,0,1,0,1,0,0,0,0,0,3,6,16,73,0,3,,,,,,
rosloja01,EDM,C,6,0,1,2,0,0,0,0,19,12,9,3,10,78,0,5,,,,,,
savoima01,EDM,C,6,0,1,2,-1,0,0,0,0,2,10,4,3,85,2,2,,,,,,
fredetr01,EDM,C,4,0,0,0,-3,0,0,0,7,4,4,1,12,36,1,1,,,,,,
henriad01,EDM,C,1,0,0,0,0,0,0,0,1,1,1,0,1,2,0,0,,,,,,
ingraco01,EDM,G,5,0,0,0,0,0,0,0,0,0,1,0,0,295,0,2,2,3,0,19,153,0
jarrytr01,EDM,G,1,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,1,0,4,38,0
lazarcu01,EDM,C,5,0,0,0,-1,0,0,0,16,18,2,1,12,39,1,2,,,,,,
nurseda01,EDM,D,6,0,0,4,4,0,0,0,0,0,15,12,12,138,3,7,,,,,,
laferal01,LAK,RW,4,0,4,0,-4,0,0,0,2,4,15,3,18,89,2,4,,,,,,
panarar01,LAK,LW,4,2,1,0,-4,2,0,0,0,0,4,0,2,87,0,3,,,,,,
byfiequ01,LAK,C,4,0,2,6,-4,0,0,0,33,44,17,5,8,86,5,4,,,,,,
kempead01,LAK,LW,4,1,1,4,-5,1,0,0,2,3,5,2,6,77,0,2,,,,,,
mooretr01,LAK,LW,4,1,1,0,-1,0,0,0,0,5,11,1,7,79,1,3,,,,,,
clarkbr02,LAK,D,4,0,1,0,-5,0,0,0,0,0,5,13,3,79,0,4,,,,,,
edmunjo01,LAK,D,4,1,0,0,-3,0,0,0,0,0,7,5,11,71,0,4,,,,,,
andermi02,LAK,D,4,0,0,2,-3,0,0,0,0,0,2,12,16,84,1,3,,,,,,
armiajo01,LAK,RW,3,0,0,6,-1,0,0,0,3,3,1,2,8,38,0,0,,,,,,
cecico01,LAK,D,4,0,0,0,-2,0,0,0,0,0,3,9,3,66,1,2,,,,,,
doughdr01,LAK,D,4,0,0,0,-3,0,0,0,0,0,1,7,5,100,1,7,,,,,,
dumoubr01,LAK,D,4,0,0,2,-1,0,0,0,0,0,2,1,5,65,2,1,,,,,,
forsban01,LAK,G,4,0,0,0,0,0,0,0,0,0,0,0,0,244,0,1,0,4,0,11,121,0
helensa02,LAK,C,4,0,0,14,-2,0,0,0,8,7,4,1,12,31,0,2,,,,,,
josepma01,LAK,RW,2,0,0,2,-2,0,0,0,2,1,2,1,8,16,1,2,,,,,,
kopitan01,LAK,C,4,0,0,0,-5,0,0,0,51,29,3,6,3,76,0,4,,,,,,
kuzmean01,LAK,F,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,,,,,,
laughsc01,LAK,C,4,0,0,0,-2,0,0,0,25,32,12,3,14,65,0,3,,,,,,
malotje01,LAK,F,4,0,0,14,-3,0,0,0,0,0,1,1,12,28,1,2,,,,,,
turcoal02,LAK,C,1,0,0,0,0,0,0,0,0,0,0,3,6,12,0,0,,,,,,
wardta01,LAK,F,1,0,0,0,-1,0,0,0,0,0,1,0,0,5,0,0,,,,,,
wrighja03,LAK,RW,4,0,0,0,-1,0,0,0,0,0,5,1,7,45,1,1,,,,,,
boldyma01,MIN,LW,6,6,3,4,8,1,0,1,6,5,33,5,9,151,3,5,,,,,,
kapriki01,MIN,LW,6,2,7,0,11,0,0,1,1,1,15,3,11,147,5,8,,,,,,
hughequ01,MIN,D,6,2,6,2,9,0,0,1,0,0,13,6,0,190,2,5,,,,,,
faberbr01,MIN,D,6,3,3,2,11,0,0,0,0,0,17,11,3,182,1,7,,,,,,
eriksjo02,MIN,C,6,3,2,6,7,2,0,0,84,65,24,3,15,142,2,5,,,,,,
zuccama01,MIN,LW,3,1,4,0,3,0,0,0,1,1,5,1,2,51,0,5,,,,,,
hartmry01,MIN,RW,6,1,3,12,3,0,0,0,44,44,14,6,12,116,3,5,,,,,,
foligma01,MIN,LW,6,1,1,4,2,0,0,0,0,1,3,3,33,73,0,1,,,,,,
mccarmi01,MIN,RW,6,2,0,0,2,0,0,1,36,32,8,6,16,89,1,4,,,,,,
sturmni01,MIN,C,3,0,2,0,1,0,0,0,3,5,2,1,8,29,0,1,,,,,,
tarasvl01,MIN,RW,6,1,1,0,1,0,0,0,0,2,10,2,7,92,1,5,,,,,,
brinkbo01,MIN,RW,4,0,1,4,0,0,0,0,0,0,2,6,9,68,0,2,,,,,,
brodijo01,MIN,D,5,0,1,4,2,0,0,0,0,0,6,14,2,98,4,4,,,,,,
foligni01,MIN,LW,6,0,1,6,3,0,0,0,14,17,4,3,21,77,0,5,,,,,,
johanma03,MIN,C,6,1,0,2,0,1,0,0,1,1,11,2,17,100,0,3,,,,,,
middlja01,MIN,D,6,0,1,2,5,0,0,0,0,0,2,10,7,97,3,2,,,,,,
spurgja01,MIN,D,6,0,1,4,3,0,0,0,0,0,6,13,6,136,0,6,,,,,,
treniya01,MIN,C,4,0,1,2,2,0,0,0,0,0,2,3,26,39,2,3,,,,,,
bogosza01,MIN,D,6,0,0,2,-2,0,0,0,0,0,2,8,7,77,0,6,,,,,,
petryje01,MIN,D,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,,,,,,
wallsje01,MIN,G,6,0,0,0,0,0,0,0,0,0,0,0,0,409,0,1,4,2,0,14,185,0
yurovda01,MIN,RW,4,0,0,4,-1,0,0,0,6,15,3,0,8,47,0,0,,,,,,
hutsola01,MTL,D,7,2,4,2,0,1,0,1,0,0,14,13,6,191,3,14,,,,,,
suzukni01,MTL,C,7,1,5,0,-3,0,0,0,71,55,10,10,17,160,3,11,,,,,,
bolduza01,MTL,C,7,1,3,2,5,0,0,0,0,1,10,4,17,83,3,5,,,,,,
caufico01,MTL,RW,7,1,3,0,-4,1,0,0,0,0,12,1,17,130,1,4,,,,,,
guhleka01,MTL,D,7,0,4,12,-1,0,0,0,0,0,8,13,31,159,4,5,,,,,,
texieal01,MTL,C,7,2,2,2,4,0,0,1,2,1,10,2,11,93,1,2,,,,,,
anderjo05,MTL,RW,7,2,1,10,2,0,0,0,0,2,11,3,33,110,1,4,,,,,,
dachki01,MTL,C,7,2,1,6,4,0,0,0,18,12,5,3,15,78,1,2,,,,,,
slafkju01,MTL,LW,7,3,0,7,-4,3,0,1,0,4,18,5,13,147,4,5,,,,,,
newhoal01,MTL,C,7,1,1,4,-1,0,0,1,16,27,7,6,11,114,2,3,,,,,,
carrial01,MTL,D,7,0,1,2,-2,0,0,0,0,0,2,19,11,161,0,6,,,,,,
danauph01,MTL,C,7,0,1,2,1,0,0,0,51,36,7,4,14,119,2,9,,,,,,
demidiv01,MTL,RW,7,0,1,6,-2,0,0,0,0,0,14,4,9,116,2,6,,,,,,
evansja02,MTL,C,7,0,1,6,1,0,0,0,56,33,8,9,23,112,3,2,,,,,,
gallabr01,MTL,RW,3,1,0,0,1,0,0,0,0,0,1,0,5,19,0,0,,,,,,
mathemi01,MTL,D,7,0,1,12,-1,0,0,0,0,0,8,21,10,181,2,11,,,,,,
xhekaar01,MTL,D,6,0,1,12,3,0,0,0,0,0,5,3,31,60,0,4,,,,,,
dobesja01,MTL,G,7,0,0,4,0,0,0,0,0,0,0,0,0,442,0,2,4,3,0,15,196,0
dobsono01,MTL,D,1,0,0,0,0,0,0,0,0,0,0,2,4,18,1,3,,,,,,
kapanol01,MTL,C,4,0,0,2,0,0,0,0,5,4,3,2,1,34,0,0,,,,,,
strubja01,MTL,D,7,0,0,2,3,0,0,0,0,0,3,1,21,75,3,3,,,,,,
bathedr01,OTT,C,4,3,1,4,-3,1,0,0,0,1,9,1,16,85,0,6,,,,,,
cozendy01,OTT,C,4,2,0,0,0,0,0,0,18,8,11,2,22,80,0,4,,,,,,
sandeja01,OTT,D,3,0,2,2,2,0,0,0,0,1,5,10,5,83,0,6,,,,,,
yakemca01,OTT,D,1,0,2,0,-1,0,0,0,0,0,3,0,0,19,0,1,,,,,,
cousini01,OTT,C,4,0,1,2,-1,0,0,0,1,1,2,0,16,41,1,4,,,,,,
greigri01,OTT,C,4,0,1,2,1,0,0,0,13,8,8,7,12,74,1,2,,,,,,
stuetti02,OTT,LW,4,0,1,0,-4,0,0,0,17,10,8,1,8,102,3,5,,,,,,
amadimi01,OTT,C,4,0,0,2,-1,0,0,0,0,1,4,5,10,67,1,4,,,,,,
chaboth01,OTT,D,4,0,0,2,-6,0,0,0,0,0,8,10,2,124,2,10,,,,,,
crottca01,OTT,D,1,0,0,0,-1,0,0,0,0,0,1,1,1,8,1,1,,,,,,
ellerla01,OTT,C,4,0,0,0,0,0,0,0,26,20,4,3,4,35,2,2,,,,,,
foegewa01,OTT,LW,4,0,0,0,-1,0,0,0,0,0,5,0,5,52,2,2,,,,,,
gilbede01,OTT,D,3,0,0,6,-1,0,0,0,0,0,0,2,11,29,0,3,,,,,,
giroucl01,OTT,C,4,0,0,0,0,0,0,0,34,22,11,3,8,81,1,3,,,,,,
klevety01,OTT,D,2,0,0,2,0,0,0,0,0,0,1,3,9,37,1,2,,,,,,
matinni01,OTT,D,4,0,0,2,1,0,0,0,0,0,1,7,3,83,0,2,,,,,,
pintosh01,OTT,C,4,0,0,2,-3,0,0,0,19,17,7,10,7,86,1,3,,,,,,
spencjo01,OTT,D,4,0,0,2,-3,0,0,0,0,0,4,8,7,100,3,9,,,,,,
thomsla01,OTT,D,1,0,0,0,0,0,0,0,0,0,1,2,0,13,0,1,,,,,,
tkachbr01,OTT,LW,4,0,0,13,-4,0,0,0,23,17,11,3,13,86,1,3,,,,,,
ullmali01,OTT,G,4,0,0,0,0,0,0,0,0,0,0,0,0,266,0,4,0,4,0,9,133,0
zettefa01,OTT,W,4,0,0,2,-1,0,0,0,0,1,6,0,11,44,1,2,,,,,,
zubar01,OTT,D,1,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,,,,,,
ristora01,PHI,D,6,1,4,14,4,0,0,0,0,0,12,5,11,154,1,9,,,,,,
catesno01,PHI,LW,6,1,3,0,0,1,0,0,40,35,9,5,10,93,2,1,,,,,,
konectr01,PHI,RW,6,1,3,10,0,0,0,0,2,0,7,2,21,106,2,4,,,,,,
zegratr01,PHI,C,6,1,3,10,0,1,0,0,21,29,6,3,17,105,1,5,,,,,,
coutuse01,PHI,C,6,0,3,4,1,0,0,0,39,14,11,2,21,94,2,1,,,,,,
drysdja01,PHI,D,6,1,2,4,-2,0,0,0,0,0,11,8,3,131,2,8,,,,,,
dvorach01,PHI,C,6,0,3,2,2,0,0,0,46,45,11,5,12,108,2,2,,,,,,
martopo01,PHI,RW,6,2,1,2,4,0,0,2,0,0,15,3,18,101,2,9,,,,,,
sanhetr01,PHI,D,6,2,1,6,5,0,0,0,0,0,6,10,4,156,3,10,,,,,,
barkede01,PHI,C,6,1,1,2,1,0,0,0,0,0,6,0,9,71,0,5,,,,,,
hathaga01,PHI,RW,5,1,1,10,3,0,1,0,0,1,6,4,22,54,0,1,,,,,,
juulsno01,PHI,D,4,0,2,0,2,0,0,0,0,0,1,8,12,43,1,3,,,,,,
tippeow01,PHI,RW,6,1,1,0,2,0,0,0,2,5,9,4,29,103,1,8,,,,,,
yorkca01,PHI,D,6,1,1,2,1,0,0,1,0,0,13,11,9,137,2,10,,,,,,
bumpal01,PHI,LW,2,1,0,0,1,0,0,0,0,0,6,1,6,30,1,1,,,,,,
glendlu01,PHI,C,6,1,0,6,2,0,0,0,32,36,4,5,9,78,0,3,,,,,,
michkma01,PHI,RW,5,0,1,6,0,0,0,0,1,0,7,2,2,57,0,2,,,,,,
seeleni01,PHI,D,6,1,0,14,3,0,0,1,0,0,5,12,16,87,5,5,,,,,,
andraem01,PHI,D,2,0,0,2,0,0,0,0,0,0,1,1,4,20,0,0,,,,,,
foersty01,PHI,RW,6,0,0,4,1,0,0,0,0,0,9,3,13,107,1,5,,,,,,
vladada01,PHI,G,6,0,0,0,0,0,0,0,0,0,0,0,0,373,0,1,4,2,0,10,158,2
crosbsi01,PIT,C,6,1,4,6,-1,1,0,0,62,70,19,5,9,125,3,5,,,,,,
rakelri01,PIT,RW,6,1,3,0,1,0,0,0,5,8,16,2,14,122,2,5,,,,,,
karlser01,PIT,D,6,1,2,10,-4,1,0,0,0,0,13,5,3,171,1,14,,,,,,
malkiev01,PIT,C,6,2,1,6,0,1,0,0,1,2,8,1,4,107,0,4,,,,,,
dewarco01,PIT,C,6,2,0,2,0,0,0,0,2,0,9,2,19,82,0,5,,,,,,
letankr01,PIT,D,6,2,0,20,-2,0,0,2,0,0,11,6,11,142,0,5,,,,,,
