hockeyRef,team,pos,stats/gp,stats/goals,stats/assists,stats/pim,stats/plusMinus,stats/ppg,stats/shg,stats/gwg,stats/how,stats/fol,stats/shots,stats/blocks,stats/hits,stats/toi,stats/take,stats/give,stats/wins,stats/losses,stats/ties,stats/ga,stats/sa,stats/so
hedmavi01,TBL,D,2,0,2,0,0,0,0,0,0,0,2,5,2,51,1,5,,,,,,
hintzro01,DAL,LW,2,0,2,2,1,0,0,0,23,19,8,2,1,41,0,0,,,,,,
hischni01,NJD,C,2,1,1,0,0,0,0,0,27,26,4,7,0,38,0,2,,,,,,
horvabo01,NYI,C,2,0,2,2,0,0,0,0,29,20,12,0,2,41,0,3,,,,,,
jarnkca01,TOR,C,2,2,0,0,1,0,0,0,0,0,2,0,0,19,0,0,,,,,,
johnswy01,DAL,C,2,2,0,0,1,0,0,1,8,3,6,3,0,41,1,3,,,,,,
jonesse01,FLA,D,3,0,2,2,-1,0,0,0,0,0,5,2,2,65,1,3,,,,,,
kadrina01,CGY,C,3,0,2,2,-1,0,0,0,10,22,6,2,3,63,3,3,,,,,,
kapanol01,MTL,C,3,2,0,0,2,0,1,1,3,7,4,1,4,38,1,1,,,,,,
kastema01,BOS,C,3,1,1,2,1,0,0,1,6,10,5,4,5,34,2,3,,,,,,
klingjo01,SJS,D,2,1,1,2,-2,1,0,0,0,0,4,1,0,41,0,3,,,,,,
kreidch01,ANA,LW,2,2,0,0,1,1,0,0,0,0,6,0,4,33,0,3,,,,,,
kucheni01,TBL,RW,2,2,0,0,-5,1,0,0,0,0,5,1,1,41,0,5,,,,,,
labano01,NYR,C,4,0,2,0,1,0,0,0,17,7,4,2,5,51,0,3,,,,,,
lafreal01,NYR,LW,4,1,1,0,-2,0,0,1,0,4,16,2,7,69,1,2,,,,,,
larkidy01,DET,C,2,1,1,0,2,1,0,0,20,13,9,1,2,40,0,2,,,,,,
lorenst01,TOR,C,2,0,2,0,3,0,0,0,1,1,0,2,6,13,0,1,,,,,,
malinsa01,COL,D,3,1,1,0,0,0,0,1,0,0,5,3,0,42,2,4,,,,,,
mangian01,EDM,LW,2,2,0,0,1,0,0,1,0,0,2,1,1,26,0,0,,,,,,
manthan01,PIT,RW,3,0,2,0,1,0,0,0,1,2,4,1,5,45,1,2,,,,,,
marnemi01,VEG,RW,3,0,2,2,3,0,0,0,2,1,7,1,3,68,2,2,,,,,,
martijo01,CAR,LW,2,0,2,0,3,0,0,0,0,0,5,0,7,26,0,2,,,,,,
mathemi01,MTL,D,3,1,1,0,1,0,0,0,0,0,4,4,3,66,1,6,,,,,,
mccanja01,SEA,C,2,2,0,0,1,0,0,1,0,0,6,2,3,34,0,0,,,,,,
meierti01,NJD,RW,2,1,1,0,0,0,0,0,1,1,7,2,6,36,0,1,,,,,,
milleka01,CAR,D,2,2,0,4,2,1,0,0,0,0,5,4,2,45,0,3,,,,,,
mukhash01,SJS,D,1,0,2,4,1,0,0,0,0,0,0,1,0,12,0,1,,,,,,
neighja01,STL,LW,2,2,0,0,1,0,0,1,0,0,3,0,9,28,0,1,,,,,,
nikisal01,CAR,D,2,0,2,0,3,0,0,0,0,0,3,3,7,32,1,2,,,,,,
olofsvi01,COL,RW,3,0,2,0,0,0,0,0,0,0,5,1,1,37,0,1,,,,,,
ovechal01,WSH,LW,3,0,2,0,1,0,0,0,0,0,8,0,8,50,0,3,,,,,,
panarar01,NYR,LW,4,0,2,0,-1,0,0,0,0,0,6,0,0,81,2,9,,,,,,
petryje01,FLA,D,3,0,2,0,-1,0,0,0,0,0,2,3,3,49,0,6,,,,,,
rakelri01,PIT,RW,3,1,1,0,-3,1,0,0,0,2,8,5,5,53,2,1,,,,,,
raymolu01,DET,LW,2,2,0,0,3,1,0,1,1,0,4,1,1,38,1,1,,,,,,
robiner01,CAR,LW,2,1,1,0,2,0,0,0,0,0,4,0,3,18,0,0,,,,,,
royni01,TOR,C,2,1,1,0,0,0,0,0,9,10,4,2,1,24,0,3,,,,,,
sandeja01,OTT,D,2,0,2,0,2,0,0,0,0,0,6,3,2,45,2,4,,,,,,
schaema01,NYI,D,2,1,1,0,1,1,0,0,0,0,9,1,1,43,1,3,,,,,,
schmani01,UTA,C,2,0,2,2,0,0,0,0,4,12,7,0,0,39,2,5,,,,,,
skinnje01,SJS,LW,2,2,0,0,1,0,0,0,0,0,6,0,3,20,0,2,,,,,,
tavarjo01,TOR,C,2,0,2,0,0,0,0,0,17,16,3,0,1,37,1,1,,,,,,
terrytr01,ANA,C,2,0,2,0,1,0,0,0,1,0,4,0,0,33,0,1,,,,,,
thomaro01,STL,C,2,1,1,2,0,1,0,0,19,18,1,4,0,38,1,5,,,,,,
verhaca01,FLA,C,3,1,1,0,-1,1,0,0,1,2,9,0,0,49,4,0,,,,,,
wennbal01,SJS,C,2,1,1,0,-3,1,0,0,11,15,2,3,0,37,0,0,,,,,,
wilsoto01,WSH,RW,3,1,1,2,1,0,0,0,0,1,5,2,10,60,1,5,,,,,,
andermi02,LAK,D,3,1,0,0,1,0,0,0,0,0,2,4,6,62,2,5,,,,,,
armiajo01,LAK,RW,3,0,1,2,0,0,0,0,0,1,6,1,4,36,1,1,,,,,,
astonza01,CBJ,C,2,0,1,2,1,0,0,0,1,4,2,1,7,23,0,2,,,,,,
bahlke01,CGY,D,3,0,1,0,2,0,0,0,0,0,2,1,3,60,3,4,,,,,,
bainsar01,VAN,F,2,0,1,0,0,0,0,0,0,2,0,2,3,24,1,3,,,,,,
barzama01,NYI,C,2,0,1,4,0,0,0,0,11,13,7,3,0,42,0,1,,,,,,
bastina01,DAL,RW,2,1,0,0,-2,0,0,0,0,0,3,2,5,14,0,0,,,,,,
beauvan01,WSH,LW,3,1,0,2,1,0,0,1,0,1,9,0,5,38,1,2,,,,,,
boqvije01,FLA,C,3,1,0,0,1,0,0,1,6,11,3,0,9,35,0,0,,,,,,
borgewi01,NYR,D,4,0,1,2,2,0,0,0,0,0,4,5,5,71,1,7,,,,,,
brindga01,COL,C,3,1,0,0,1,0,0,0,2,2,2,2,4,22,1,1,,,,,,
bruniha01,PIT,D,3,1,0,4,1,0,0,0,0,0,4,2,1,45,0,5,,,,,,
buchnpa01,STL,LW,2,0,1,2,0,0,0,0,1,1,5,0,4,36,0,1,,,,,,
buntimi01,NSH,LW,2,1,0,2,0,0,0,0,1,1,3,1,1,31,0,2,,,,,,
burnsbr01,COL,D,3,0,1,2,0,0,0,0,0,0,9,5,1,62,1,4,,,,,,
carlsjo01,WSH,D,3,0,1,2,0,0,0,0,0,0,5,10,0,71,0,2,,,,,,
carrial01,MTL,D,3,1,0,2,0,0,0,0,0,0,3,2,1,48,1,3,,,,,,
carriwi01,CAR,LW,2,0,1,0,2,0,0,0,0,0,1,0,6,22,1,2,,,,,,
chishde01,WSH,D,1,0,1,0,1,0,0,0,0,0,0,1,1,14,0,0,,,,,,
clarkbr02,LAK,D,3,1,0,2,2,0,0,0,0,0,3,3,1,52,0,1,,,,,,
colembl01,CGY,C,3,1,0,2,-2,0,0,0,1,3,8,3,11,50,1,2,,,,,,
coltoro01,COL,C,3,1,0,5,0,0,0,0,3,1,5,1,7,32,1,1,,,,,,
coolelo01,UTA,C,2,1,0,0,0,0,0,0,4,21,4,1,2,44,0,3,,,,,,
coppan01,DET,C,2,1,0,0,-1,0,0,0,9,11,3,2,2,30,0,1,,,,,,
coylech01,CBJ,C,2,0,1,0,1,0,0,0,23,15,2,0,6,33,3,1,,,,,,
cozendy01,OTT,C,2,1,0,2,-1,1,0,0,12,9,6,1,8,32,0,0,,,,,,
crevilo01,CHI,D,2,1,0,17,2,0,0,0,0,0,3,1,0,17,0,0,,,,,,
cuyllwi01,NYR,LW,4,1,0,4,0,1,0,0,1,1,10,5,16,69,1,2,,,,,,
dachco01,CHI,C,3,0,1,2,0,0,0,0,2,4,3,0,16,42,2,1,,,,,,
dachki01,MTL,C,3,0,1,0,1,0,0,0,8,17,2,3,3,40,1,1,,,,,,
danauph01,LAK,C,3,0,1,0,1,0,0,0,21,22,4,0,3,56,0,4,,,,,,
demidiv01,MTL,RW,3,0,1,2,-1,0,0,0,0,0,1,0,1,39,1,3,,,,,,
dewarco01,PIT,C,3,0,1,0,1,0,0,0,1,0,4,4,7,40,1,0,,,,,,
dobsono01,MTL,D,3,0,1,4,0,0,0,0,0,0,5,4,0,66,1,3,,,,,,
domima01,TOR,LW,2,1,0,2,-2,0,0,0,14,7,7,1,0,27,0,1,,,,,,
drouijo01,NYI,LW,1,1,0,15,1,0,0,0,0,0,1,0,0,19,0,0,,,,,,
druryja01,COL,C,3,0,1,0,0,0,0,0,27,19,2,1,2,41,0,0,,,,,,
duchema01,DAL,C,2,0,1,0,2,0,0,0,7,7,1,3,1,32,1,0,,,,,,
duclaan01,NYI,LW,2,1,0,0,-1,1,0,0,0,0,3,2,0,30,0,1,,,,,,
durzise01,UTA,D,2,0,1,4,0,0,0,0,0,0,2,4,3,37,1,4,,,,,,
edvinsi01,DET,D,2,1,0,4,1,0,0,0,0,0,4,4,4,43,1,3,,,,,,
eklunwi01,SJS,LW,2,0,1,0,-4,0,0,0,0,2,4,0,1,34,1,4,,,,,,
evanglu01,NSH,RW,1,0,1,0,0,0,0,0,0,0,2,0,1,13,0,2,,,,,,
eyssimi01,BOS,C,3,0,1,0,-1,0,0,0,0,0,4,1,1,34,0,1,,,,,,
faulkju01,STL,D,2,0,1,2,1,0,0,0,0,0,4,6,6,47,1,0,,,,,,
feherma01,WSH,D,3,1,0,0,0,0,0,0,0,0,4,10,7,57,0,6,,,,,,
ferrama01,SJS,D,2,1,0,0,-1,0,0,0,0,0,4,7,0,41,1,1,,,,,,
finniem01,DET,C,2,0,1,0,2,0,0,0,0,1,3,0,2,26,2,0,,,,,,
foligni01,CHI,LW,3,0,1,7,-1,0,0,0,19,19,3,3,7,43,0,2,,,,,,
fowleca01,STL,D,2,0,1,0,0,0,0,0,0,0,3,2,1,46,1,1,,,,,,
frostmo01,CGY,C,3,1,0,2,0,0,0,0,29,17,4,2,1,52,0,1,,,,,,
gadjojo01,FLA,LW,3,0,1,0,1,0,0,0,0,0,2,1,11,25,1,1,,,,,,
garlaco01,VAN,RW,2,0,1,0,1,0,0,0,1,1,4,0,0,36,0,3,,,,,,
glassco01,NJD,C,2,1,0,0,2,0,0,0,11,8,2,1,2,23,0,1,,,,,,
goncaga01,TBL,C,2,0,1,0,0,0,0,0,0,0,0,1,5,22,0,2,,,,,,
gourdya01,TBL,C,2,1,0,0,-1,0,0,0,9,10,4,0,4,32,0,0,,,,,,
grebeni01,PHI,RW,1,0,1,0,-1,0,0,0,0,0,0,1,1,8,0,3,,,,,,
greigri01,OTT,C,2,0,1,2,1,0,0,0,3,5,4,0,1,32,0,4,,,,,,
gridima01,CGY,F,3,1,0,0,-1,0,0,0,0,3,8,2,1,42,1,5,,,,,,
gudasra01,ANA,D,2,0,1,0,-1,0,0,0,0,0,4,4,3,38,0,3,,,,,,
guhleka01,MTL,D,3,1,0,7,0,0,0,1,0,0,4,5,10,57,1,3,,,,,,
hagelbr01,TBL,LW,2,0,1,6,0,0,0,0,0,1,3,1,2,33,2,2,,,,,,
hallafi01,PIT,C,2,0,1,0,0,0,0,0,0,0,3,0,1,24,0,4,,,,,,
hamildo01,NJD,D,2,1,0,0,2,0,0,0,0,0,3,0,4,39,1,5,,,,,,
harrijo01,BOS,D,1,0,1,0,1,0,0,0,0,0,0,1,2,16,0,1,,,,,,
heiskmi01,DAL,D,2,0,1,0,-1,0,0,0,0,0,5,3,0,52,1,1,,,,,,
hertlto01,VEG,C,3,0,1,4,-1,0,0,0,33,23,4,0,6,55,0,3,,,,,,
holmssi01,NYI,RW,2,0,1,2,-2,0,0,0,0,1,0,2,0,24,0,2,,,,,,
howdebr01,VEG,C,3,1,0,0,0,0,0,0,4,2,2,0,6,36,0,5,,,,,,
hugheja03,NJD,C,2,0,1,0,0,0,0,0,7,9,8,0,1,41,1,5,,,,,,
hughequ01,VAN,D,2,0,1,0,1,0,0,0,0,0,1,2,0,51,0,2,,,,,,
hutsola01,MTL,D,3,0,1,0,0,0,0,0,0,0,4,3,3,65,0,5,,,,,,
huttobe01,VEG,D,2,0,1,5,0,0,0,0,0,0,3,0,2,32,0,0,,,,,,
iafalal01,WPG,C,2,1,0,2,-1,1,0,0,0,0,3,3,2,32,0,1,,,,,,
jeannta01,BOS,F,3,1,0,0,-1,0,0,0,1,1,4,4,5,42,0,2,,,,,,
johanal01,DET,D,2,0,1,0,1,0,0,0,0,0,3,3,3,28,0,2,,,,,,
johanma03,MIN,C,2,0,1,0,1,0,0,0,0,0,3,1,3,32,1,2,,,,,,
jokihhe01,BOS,D,3,0,1,2,0,0,0,0,0,0,3,5,3,50,0,5,,,,,,
jonesca01,PIT,D,3,0,1,0,1,0,0,0,0,0,2,3,4,49,0,3,,,,,,
josiro01,NSH,D,2,0,1,0,-2,0,0,0,0,0,2,7,0,50,2,5,,,,,,
kaneev01,VAN,LW,2,0,1,4,0,0,0,0,1,3,5,1,9,35,1,3,,,,,,
kapanka01,EDM,RW,2,0,1,0,-2,0,0,0,0,1,1,2,7,26,1,2,,,,,,
kaspema01,DET,C,2,1,0,2,-2,0,0,0,6,6,5,2,5,28,1,2,,,,,,
kellecl01,UTA,C,2,0,1,0,-1,0,0,0,1,0,3,2,0,45,0,6,,,,,,
killoal01,ANA,C,2,1,0,0,-2,0,0,0,2,3,11,0,4,33,1,1,,,,,,
kindebe01,PIT,C,3,1,0,4,1,0,0,0,12,9,4,3,2,43,0,1,,,,,,
klapkad01,CGY,F,3,0,1,4,0,0,0,0,0,3,1,1,12,36,0,2,,,,,,
kniesma01,TOR,LW,2,0,1,2,0,0,0,0,0,0,5,1,10,40,1,3,,,,,,
koleske01,VEG,RW,3,0,1,0,0,0,0,0,0,0,3,1,10,31,1,1,,,,,,
konectr01,PHI,RW,2,0,1,2,-1,0,0,0,0,1,2,2,2,33,1,3,,,,,,
kotkaje01,CAR,C,2,0,1,0,2,0,0,0,8,14,1,1,1,20,1,2,,,,,,
kuninlu01,FLA,C,3,0,1,4,2,0,0,0,13,18,5,4,2,31,0,1,,,,,,
kuralse01,BOS,C,3,1,0,4,1,0,0,0,23,22,6,0,5,40,0,3,,,,,,
kurasph01,SJS,C,2,1,0,0,2,0,0,0,0,0,4,1,3,39,2,4,,,,,,
larssad01,SEA,D,2,0,1,0,1,0,0,0,0,0,2,6,6,45,0,2,,,,,,
leddyni01,SJS,D,2,0,1,0,-2,0,0,0,0,0,0,4,0,39,3,2,,,,,,
lekkejo01,VAN,RW,2,1,0,0,1,0,0,0,0,0,3,1,2,23,0,2,,,,,,
leonary01,WSH,RW,3,1,0,0,1,0,0,1,0,0,7,0,4,35,2,2,,,,,,
levshar01,CHI,D,2,0,1,8,1,0,0,0,0,0,3,1,2,33,0,4,,,,,,
lindees01,DAL,D,2,0,1,0,0,0,0,0,0,0,2,3,4,46,0,3,,,,,,
lizotbl01,PIT,C,3,1,0,0,1,0,0,0,7,12,5,2,1,43,0,2,,,,,,
lyubuil01,DAL,D,2,0,1,6,3,0,0,0,0,0,1,2,2,25,0,9,,,,,,
maccema01,TOR,LW,2,0,1,0,0,0,0,0,1,0,0,1,1,30,0,1,,,,,,
malotje01,LAK,F,3,1,0,12,0,0,0,0,1,0,1,0,9,19,1,1,,,,,,
audymjo01,NSH,C,2,0,1,2,1,0,0,0,1,0,6,0,7,35,1,1,,,,,,
marchma01,SEA,F,2,1,0,0,1,0,0,1,0,1,3,2,0,30,1,4,,,,,,
martibr02,NSH,C,2,0,1,0,0,0,0,0,3,7,0,1,0,23,0,3,,,,,,
mateyde01,CBJ,D,2,0,1,0,0,0,0,0,0,0,1,3,1,29,2,3,,,,,,
matthau01,TOR,C,2,1,0,2,0,0,0,0,16,16,7,6,0,42,1,3,,,,,,
mayfisc01,NYI,D,2,0,1,0,0,0,0,0,0,0,3,2,1,34,0,5,,,,,,
mcavoch01,BOS,D,3,0,1,6,1,0,0,0,0,0,6,3,10,74,2,3,,,,,,
mcbaija03,UTA,C,2,1,0,4,0,0,0,0,6,12,7,3,4,34,1,0,,,,,,
