hockeyRef,team,pos,stats/gp,stats/goals,stats/assists,stats/pim,stats/plusMinus,stats/ppg,stats/shg,stats/gwg,stats/how,stats/fol,stats/shots,stats/blocks,stats/hits,stats/toi,stats/take,stats/give,stats/wins,stats/losses,stats/ties,stats/ga,stats/sa,stats/so
barbaiv01,VEG,C,51,12,23,6,9,1,0,1,8,27,73,26,80,823,12,55,,,,,,
doanjo01,BUF,RW,51,15,20,23,-2,5,0,1,4,9,109,19,45,817,35,41,,,,,,
kadrina01,CGY,C,52,9,26,20,-23,2,0,1,364,372,143,18,33,1017,15,57,,,,,,
lindhel01,BOS,C,42,9,26,34,-1,6,0,2,382,321,65,40,30,737,11,31,,,,,,
manthan01,PIT,RW,51,16,19,17,9,4,0,0,6,19,94,24,30,758,9,51,,,,,,
seidemo01,DET,D,53,7,28,43,12,1,0,1,0,0,113,118,76,1347,18,62,,,,,,
sergami01,UTA,D,51,7,28,26,-4,3,0,0,0,0,104,90,23,1241,20,76,,,,,,
beniema01,SEA,C,51,12,22,12,-4,5,0,1,326,348,96,43,22,1003,9,53,,,,,,
cirelan01,TBL,C,46,14,20,27,29,2,0,3,327,357,84,30,30,815,18,32,,,,,,
eberljo01,SEA,RW,49,18,16,16,5,4,0,3,9,15,110,25,36,928,12,38,,,,,,
hugheja03,NJD,C,34,12,22,0,-5,2,0,2,53,103,121,16,3,726,24,63,,,,,,
johanma03,MIN,C,48,13,21,8,17,3,0,4,6,7,71,12,23,765,14,37,,,,,,
mcleory01,BUF,C,51,11,23,4,16,0,4,1,374,440,61,19,13,907,22,53,,,,,,
peterjo01,UTA,RW,51,18,16,24,9,2,0,2,5,13,104,15,13,845,13,56,,,,,,
protaal01,WSH,C,50,18,16,18,15,0,0,4,12,22,112,30,23,916,16,59,,,,,,
schaema01,NYI,D,51,13,21,26,7,6,0,3,0,0,125,67,23,1227,25,63,,,,,,
toffoty01,SJS,C,50,14,20,8,-6,5,0,1,4,14,115,25,37,793,12,34,,,,,,
wennbal01,SJS,C,50,10,24,10,-13,5,0,2,398,470,58,64,15,1036,22,40,,,,,,
coylech01,CBJ,C,51,11,22,8,-2,3,0,1,376,376,84,33,69,900,21,32,,,,,,
eriksjo02,MIN,C,47,12,21,22,13,4,0,2,479,490,139,20,73,918,11,34,,,,,,
fantiad01,CBJ,C,51,13,20,19,-12,3,0,2,330,328,140,35,71,958,18,55,,,,,,
horvabo01,NYI,C,37,21,12,32,2,6,1,3,391,281,126,19,28,757,8,44,,,,,,
hymanza01,EDM,LW,34,20,13,12,10,7,0,1,0,1,109,10,34,687,6,14,,,,,,
karlser01,PIT,D,46,4,29,14,1,2,0,0,0,0,95,41,10,1089,21,61,,,,,,
lacomja01,ANA,D,52,6,27,10,-2,1,1,0,0,0,106,86,44,1273,30,74,,,,,,
mcavoch01,BOS,D,40,4,29,36,2,1,0,0,0,0,58,78,52,962,22,45,,,,,,
smithwi01,SJS,C,37,14,19,12,4,3,0,3,8,23,88,8,8,667,8,35,,,,,,
thomaro01,STL,C,42,11,22,12,-3,3,2,0,379,346,60,23,7,796,22,58,,,,,,
tippeow01,PHI,RW,50,18,15,22,-3,2,2,1,4,10,128,26,89,820,12,52,,,,,,
backlmi01,CGY,C,52,12,20,10,13,1,1,2,480,462,126,18,20,912,21,43,,,,,,
coppan01,DET,C,53,8,24,16,-1,1,0,1,325,275,78,39,30,844,15,49,,,,,,
dvorach01,PHI,C,49,12,20,14,3,1,0,1,345,290,102,27,22,868,13,43,,,,,,
faberbr01,MIN,D,53,11,21,10,16,0,1,1,0,0,116,111,18,1314,30,67,,,,,,
gostish01,CAR,D,35,6,26,14,10,4,0,1,0,0,73,42,13,704,11,37,,,,,,
millejt01,NYR,C,43,13,19,14,-18,4,0,3,348,223,99,16,88,887,8,45,,,,,,
tkachbr01,OTT,LW,32,12,20,34,-4,2,1,2,78,62,126,8,91,551,7,20,,,,,,
trochvi01,NYR,C,38,11,21,24,-17,1,0,1,358,272,70,32,118,796,13,48,,,,,,
anderra01,2TM,D,50,11,21,53,3,4,0,0,0,0,116,95,30,1204,19,68,,,,,,
blakeja02,CAR,RW,52,16,15,30,2,3,0,2,0,8,110,17,10,861,21,54,,,,,,
dobsono01,MTL,D,52,9,22,26,3,1,0,1,0,0,101,128,28,1188,22,65,,,,,,
dunnvi02,SEA,D,50,7,24,32,-20,1,0,2,0,0,109,56,15,1118,16,64,,,,,,
eklunwi01,SJS,LW,46,11,20,26,-24,3,0,1,0,11,118,32,37,910,11,45,,,,,,
ekmanol01,TOR,D,52,8,23,32,5,0,0,0,0,0,75,44,65,1069,11,80,,,,,,
petteel01,VAN,C,44,13,18,14,-15,2,1,0,411,492,86,72,40,869,22,41,,,,,,
vorondi01,CBJ,LW,51,17,14,53,-4,7,0,1,5,17,101,23,86,765,8,37,,,,,,
burakan01,CHI,LW,46,10,20,12,-17,3,0,1,2,6,65,24,15,807,20,40,,,,,,
hronefi01,VAN,D,52,4,26,14,3,2,0,1,0,0,71,71,79,1276,21,57,,,,,,
josiro01,NSH,D,39,8,22,22,-8,3,0,2,0,0,105,60,11,925,18,46,,,,,,
kanepa01,DET,RW,38,8,22,10,1,2,0,2,0,1,96,17,9,648,1,36,,,,,,
mcmicco01,WSH,C,53,8,22,16,8,1,0,3,210,278,104,30,27,906,20,39,,,,,,
mctavma01,ANA,C,49,13,17,36,-9,4,0,2,313,313,103,27,54,802,11,36,,,,,,
pointbr01,TBL,C,37,11,19,8,4,3,0,0,173,204,82,13,4,667,5,22,,,,,,
quinnja01,BUF,RW,51,11,19,10,2,2,0,4,3,9,102,20,25,797,10,52,,,,,,
riellmo01,TOR,D,51,6,24,12,-14,0,0,2,0,0,102,71,21,1108,16,66,,,,,,
stephch02,SEA,C,49,13,17,10,-14,6,0,1,481,433,68,38,16,967,19,42,,,,,,
tolvaee01,SEA,RW,50,10,20,16,-11,5,0,0,0,0,86,54,131,815,10,34,,,,,,
zuccama01,MIN,LW,33,8,22,8,-4,3,0,2,15,19,64,15,11,626,8,33,,,,,,
buntimi01,NSH,LW,51,12,17,12,-9,4,0,1,6,17,87,16,29,758,7,38,,,,,,
grafco01,SJS,F,49,14,15,4,6,0,1,1,3,11,57,33,54,804,18,32,,,,,,
leonary01,WSH,RW,46,10,19,26,4,1,0,2,6,4,91,15,64,661,10,47,,,,,,
merceda01,NJD,C,52,13,16,31,1,3,2,1,99,151,101,34,23,961,19,44,,,,,,
buchnpa01,STL,LW,52,9,19,18,-14,2,0,1,26,38,91,19,24,945,18,45,,,,,,
byfiequ01,LAK,C,49,9,19,22,-3,3,0,2,292,422,106,27,35,988,23,54,,,,,,
coronma01,CGY,RW,51,14,14,16,-20,6,0,3,44,72,119,17,11,844,11,35,,,,,,
foxad01,NYR,D,30,4,24,12,4,2,0,1,0,0,56,45,15,707,20,37,,,,,,
lafreal01,NYR,LW,52,10,18,12,-14,2,0,2,7,21,98,33,69,888,14,28,,,,,,
leean01,NYI,LW,51,11,17,29,3,3,0,3,52,44,125,25,46,795,9,26,,,,,,
nichuva01,COL,RW,41,11,17,8,4,1,0,1,2,1,100,13,34,732,13,34,,,,,,
novakth01,PIT,C,51,9,19,20,6,3,0,1,82,119,77,20,9,691,21,33,,,,,,
samuema02,BUF,D,49,8,20,16,25,0,1,2,0,0,69,102,78,1126,9,42,,,,,,
tarasvl01,MIN,RW,46,13,15,8,-5,4,0,2,5,4,91,20,36,692,8,36,,,,,,
hallta02,CAR,LW,52,12,15,28,4,3,0,1,15,24,85,21,30,730,13,42,,,,,,
kapanol01,MTL,C,52,16,11,14,0,1,1,1,236,261,94,52,19,781,9,20,,,,,,
kreidch01,ANA,LW,46,17,10,20,-4,7,0,2,13,21,86,17,44,780,10,41,,,,,,
mcmanbo02,TOR,F,51,16,11,40,0,2,0,3,6,3,103,22,114,774,11,22,,,,,,
meierti01,NJD,RW,47,13,14,12,-15,6,0,2,45,53,158,32,81,871,14,43,,,,,,
michkma01,PHI,RW,49,12,15,49,-4,1,0,0,1,7,103,13,20,715,11,50,,,,,,
zuckeja01,BUF,LW,32,13,14,12,-7,6,0,3,25,53,69,9,33,503,3,33,,,,,,
arvidvi01,BOS,LW,40,12,14,16,8,3,0,5,6,4,111,23,16,578,8,29,,,,,,
catesno01,PHI,LW,50,10,16,31,17,2,0,3,276,358,80,35,55,818,13,25,,,,,,
coutuse01,PHI,C,49,5,21,18,-4,0,0,1,445,369,77,29,50,847,23,43,,,,,,
crousla01,UTA,LW,50,13,13,14,18,0,1,2,21,37,84,35,136,813,10,28,,,,,,
hughelu01,NJD,D,49,5,21,24,-8,1,0,1,0,0,104,39,13,1129,18,81,,,,,,
pintosh01,OTT,C,42,14,12,28,0,2,0,1,235,218,92,24,50,783,12,32,,,,,,
theodsh01,VEG,D,40,7,19,6,14,1,0,3,0,0,88,63,1,948,14,47,,,,,,
boesebr01,VAN,RW,50,12,13,6,-30,2,0,2,50,62,114,20,30,951,8,35,,,,,,
brazeju01,PIT,F,37,14,11,10,0,3,0,4,0,2,67,21,47,479,10,25,,,,,,
burnsbr01,COL,D,50,8,17,18,28,0,0,4,0,0,111,57,11,971,13,58,,,,,,
byrambo01,BUF,D,51,10,15,24,10,1,0,4,0,0,68,60,31,1146,10,63,,,,,,
clarkbr02,LAK,D,50,6,19,30,14,1,0,2,0,0,100,89,23,949,17,58,,,,,,
cuyllwi01,NYR,LW,52,11,14,35,-17,4,0,1,34,29,98,54,178,893,8,32,,,,,,
debruja01,VAN,LW,51,13,12,4,-12,11,0,0,11,15,142,20,50,883,7,28,,,,,,
domima01,TOR,LW,50,7,18,32,-17,1,0,3,103,101,79,22,25,741,12,62,,,,,,
haulaer01,NSH,LW,51,8,17,32,-13,2,0,0,297,289,80,31,64,841,12,35,,,,,,
jennebo01,CBJ,C,37,8,17,26,1,1,0,2,82,71,82,37,84,622,6,31,,,,,,
letankr01,PIT,D,49,3,22,22,5,1,0,2,0,0,78,62,67,1083,17,72,,,,,,
mathemi01,MTL,D,49,5,20,22,12,0,0,2,0,0,69,103,33,1217,20,56,,,,,,
mintefr01,BOS,C,52,13,12,14,15,1,0,2,231,252,69,33,95,760,19,23,,,,,,
perroda01,OTT,LW,49,10,15,22,2,3,0,1,3,5,69,18,64,658,9,30,,,,,,
perryco01,LAK,RW,39,10,15,36,2,4,0,0,5,15,68,11,15,543,4,29,,,,,,
stanklo01,CAR,C,52,10,15,23,7,0,0,1,269,336,105,14,24,792,16,29,,,,,,
bensoza01,BUF,LW,38,6,18,20,13,1,0,4,4,5,69,14,19,622,14,28,,,,,,
faulkju01,STL,D,52,11,13,30,-6,2,0,3,0,0,98,94,44,1170,18,45,,,,,,
frostmo01,CGY,C,52,10,14,20,-14,4,0,2,346,289,88,22,33,795,11,32,,,,,,
greigri01,OTT,C,47,8,16,61,7,1,0,0,180,165,84,32,60,778,10,29,,,,,,
hartmry01,MIN,RW,49,14,10,25,0,5,0,3,273,368,99,61,42,812,16,36,,,,,,
holmssi01,NYI,RW,50,12,12,14,5,0,1,2,3,10,56,34,9,821,15,32,,,,,,
jonesse01,FLA,D,40,6,18,16,-2,5,0,0,0,0,78,47,38,939,10,52,,,,,,
kaneev01,VAN,LW,51,9,15,57,-18,2,0,1,17,28,124,18,85,860,11,51,,,,,,
karlsli01,VAN,C,49,11,13,26,-7,2,0,1,11,25,78,11,62,551,11,29,,,,,,
kyroujo01,STL,C,42,11,13,2,-7,2,0,0,2,7,104,16,9,680,14,22,,,,,,
laferal01,LAK,RW,50,13,11,12,4,0,2,1,122,152,119,30,137,866,10,53,,,,,,
malinsa01,COL,D,50,3,21,12,26,0,0,1,0,0,98,56,24,835,15,48,,,,,,
marinjo01,UTA,D,51,4,20,8,32,0,1,2,0,0,43,47,18,1040,13,65,,,,,,
mitteca01,BOS,C,42,10,14,4,0,1,0,0,80,71,49,15,11,631,6,49,,,,,,
monahse01,CBJ,C,47,8,16,10,1,1,0,2,437,391,76,22,27,838,11,38,,,,,,
olofsvi01,COL,RW,50,10,14,6,3,2,0,3,3,5,95,12,8,674,9,37,,,,,,
roberni01,TOR,LW,49,11,13,2,-1,2,0,1,8,6,79,25,53,608,14,46,,,,,,
sourdju01,WSH,RW,49,11,13,19,14,2,0,0,198,227,68,22,59,704,10,30,,,,,,
vanrija01,DET,LW,44,14,10,12,-9,6,0,1,3,4,76,23,8,551,7,25,,,,,,
marchma01,2TM,F,38,12,12,38,2,2,0,2,14,24,65,13,46,655,13,50,,,,,,
bjorkol01,TBL,RW,50,7,16,10,-9,6,0,1,5,7,81,19,41,704,10,27,,,,,,
coolelo01,UTA,C,29,14,9,22,6,3,1,1,133,189,59,13,34,516,11,37,,,,,,
duclaan01,NYI,LW,48,12,11,10,2,4,0,2,4,5,62,33,3,646,5,18,,,,,,
ekholma01,EDM,D,53,3,20,20,15,0,0,1,0,0,91,85,49,1108,21,67,,,,,,
granlmi01,ANA,C,34,9,14,12,-6,1,0,1,211,234,70,22,23,633,12,30,,,,,,
orlovdm01,SJS,D,50,1,22,28,-3,0,0,0,0,0,49,51,72,1076,15,51,,,,,,
podkova01,EDM,RW,53,12,11,44,11,0,0,4,14,33,81,28,152,811,7,33,,,,,,
rodriev01,FLA,C,51,9,14,30,-7,1,0,0,273,323,117,21,51,868,22,34,,,,,,
sherwki01,VAN,RW,44,17,6,22,-12,6,1,2,13,19,109,21,210,771,18,47,,,,,,
brinkbo01,PHI,RW,44,13,9,20,-1,3,0,3,12,26,77,26,52,665,5,22,,,,,,
garlaco01,VAN,RW,41,7,15,26,-15,1,1,1,10,16,86,20,25,793,17,50,,,,,,
heineem01,NYI,LW,51,14,8,14,-5,2,0,0,4,6,113,36,165,856,6,28,,,,,,
huberjo01,CGY,LW,46,9,13,41,-8,2,0,2,6,8,76,28,25,840,9,51,,,,,,
khusnma01,BOS,C,47,11,11,12,3,0,0,1,35,41,47,23,24,665,15,29,,,,,,
kindebe01,PIT,C,48,10,12,12,-10,4,0,1,173,188,97,42,20,742,15,49,,,,,,
landega01,COL,LW,41,7,15,27,18,1,0,1,92,55,87,18,60,649,12,21,,,,,,
mccanja01,SEA,C,27,12,10,5,-1,4,0,1,5,9,65,17,20,446,8,29,,,,,,
milleka01,CAR,D,44,4,18,38,2,1,0,1,0,1,73,45,56,999,33,53,,,,,,
rakelri01,PIT,RW,31,9,13,2,3,2,0,0,2,18,91,27,47,590,14,24,,,,,,
rosloja01,EDM,C,40,14,8,12,-7,3,0,4,71,64,84,15,18,651,8,42,,,,,,
sanhetr01,PHI,D,50,6,16,18,5,1,1,1,0,0,62,95,30,1205,18,69,,,,,,
zettefa01,OTT,W,52,12,10,14,-6,4,0,2,3,5,89,24,98,730,11,25,,,,,,
brownco02,NJD,RW,45,10,11,10,-4,1,1,1,5,14,61,26,17,735,12,31,,,,,,
chaboth01,OTT,D,37,5,16,16,2,2,0,0,0,0,62,74,26,813,15,30,,,,,,
colembl01,CGY,C,44,13,8,29,10,0,3,3,12,15,105,29,110,748,15,41,,,,,,
deangan01,NYI,D,51,3,18,33,-4,0,0,1,0,0,94,42,21,940,12,74,,,,,,
ekblaaa01,FLA,D,50,3,18,35,-5,1,0,3,0,1,69,80,60,1125,14,45,,,,,,
finniem01,DET,C,53,9,12,6,-5,4,0,1,13,23,84,30,77,842,15,50,,,,,,
franket01,WSH,F,42,11,10,12,6,2,0,0,1,5,69,27,38,531,6,17,,,,,,
gritsar01,NJD,RW,48,9,12,16,-5,2,0,0,4,5,106,12,44,717,15,30,,,,,,
kopitan01,LAK,C,37,6,15,8,12,3,0,1,399,297,49,34,19,685,11,35,,,,,,
krebspe01,BUF,C,51,6,15,46,3,0,0,1,148,188,57,30,120,697,15,40,,,,,,
levshar01,CHI,D,50,2,19,36,-21,1,0,0,0,0,64,49,58,956,12,69,,,,,,
lindees01,DAL,D,52,5,16,14,21,0,0,1,0,0,51,114,20,1231,23,75,,,,,,
lohrema01,BOS,D,47,6,15,10,6,2,0,0,0,0,48,59,25,782,14,60,,,,,,
luostee01,FLA,C,43,5,16,16,2,1,0,0,15,21,67,36,88,727,16,28,,,,,,
mansojo01,COL,D,50,4,17,62,36,0,0,1,0,0,79,72,121,905,19,49,,,,,,
mateyde01,CBJ,D,44,8,13,4,5,1,0,0,0,0,52,63,19,894,11,47,,,,,,
nazarfr01,CHI,C,36,6,15,20,-8,1,1,1,202,247,75,25,21,659,12,41,,,,,,
neighja01,STL,LW,40,12,9,22,-12,1,0,2,2,7,54,20,101,634,6,28,,,,,,
nikisal01,CAR,D,51,6,15,23,13,2,0,0,0,0,81,61,93,953,16,61,,,,,,
pulocry01,NYI,D,50,2,19,8,9,0,0,0,0,0,62,92,34,1057,22,58,,,,,,
sillico01,CBJ,C,50,6,15,18,0,0,0,1,38,57,88,26,63,774,21,42,,,,,,
staaljo01,CAR,C,49,11,10,25,2,2,0,0,543,427,67,28,95,781,11,32,,,,,,
teravte01,CHI,F,45,9,12,4,-12,4,0,1,36,41,54,27,17,817,17,42,,,,,,
troubja01,ANA,D,51,8,13,17,1,0,0,1,0,0,96,101,97,1148,14,56,,,,,,
yorkca01,PHI,D,43,4,17,18,2,1,0,1,0,0,57,87,6,985,9,40,,,,,,
blankni01,NSH,D,41,5,15,10,-9,3,0,0,0,2,51,44,39,752,13,45,,,,,,
coltoro01,COL,C,48,5,15,9,14,0,0,2,36,40,115,20,99,621,11,38,,,,,,
donatry01,CHI,C,52,10,10,34,-13,1,0,2,103,101,81,12,59,785,16,39,,,,,,
drouijo01,NYI,LW,45,3,17,17,1,0,0,0,78,71,62,19,11,792,9,27,,,,,,
drysdja01,PHI,D,47,3,17,24,-4,0,0,1,0,0,55,52,10,1001,10,30,,,,,,
farabjo01,CGY,LW,52,10,10,20,-11,1,3,0,21,24,94,35,37,881,13,43,,,,,,
