hockeyRef,team,pos,stats/gp,stats/goals,stats/assists,stats/pim,stats/plusMinus,stats/ppg,stats/shg,stats/gwg,stats/how,stats/fol,stats/shots,stats/blocks,stats/hits,stats/toi,stats/take,stats/give,stats/wins,stats/losses,stats/ties,stats/ga,stats/sa,stats/so
ahose01,CAR,F,79,27,53,46,11,7,2,4,596,585,195,23,63,1549,31,109,,,,,,
marnemi01,VEG,RW,81,24,56,24,17,5,0,2,150,222,165,46,24,1616,40,104,,,,,,
makarca01,COL,D,75,20,59,24,32,4,0,4,0,0,199,117,35,1864,40,86,,,,,,
nylanwi01,TOR,C,65,30,49,16,-14,7,0,4,31,50,156,26,13,1262,31,68,,,,,,
hutsola01,MTL,D,82,12,66,34,36,2,0,3,0,0,124,137,31,1949,43,93,,,,,,
zibanmi01,NYR,C,81,34,44,14,-20,16,2,3,574,520,215,50,105,1692,34,112,,,,,,
hugheja03,NJD,C,61,27,50,10,0,4,1,5,145,272,229,32,4,1300,37,126,,,,,,
rantami01,DAL,RW,64,22,55,93,0,6,0,1,37,47,139,30,48,1291,24,75,,,,,,
raymolu01,DET,LW,80,25,51,22,1,7,0,5,1,0,173,29,43,1503,31,76,,,,,,
hughequ01,2TM,D,74,7,69,32,-4,2,0,1,0,0,187,87,7,2052,34,116,,,,,,
bedarco01,CHI,C,69,30,45,50,-18,7,0,5,315,354,226,27,31,1439,27,86,,,,,,
forsbfi01,NSH,C,82,40,35,34,-2,11,0,3,10,22,246,33,124,1548,48,105,,,,,,
crosbsi01,PIT,C,68,29,45,44,0,10,0,4,773,628,160,30,60,1307,24,73,,,,,,
dahlira01,BUF,D,77,19,55,76,18,6,0,0,0,0,195,79,67,1862,32,115,,,,,,
hagelbr01,TBL,LW,71,36,38,58,34,5,1,6,26,37,214,38,42,1402,35,75,,,,,,
oreilry01,NSH,C,81,25,49,22,8,5,2,8,739,603,153,66,17,1651,50,49,,,,,,
schmani01,UTA,C,82,33,41,28,17,11,2,9,448,526,207,52,23,1617,45,94,,,,,,
guentdy01,UTA,RW,79,40,33,28,7,9,0,6,26,37,242,28,66,1374,16,68,,,,,,
kempead01,LAK,LW,81,36,37,58,14,4,0,8,54,95,226,39,127,1563,24,67,,,,,,
slafkju01,MTL,LW,82,30,43,52,9,15,0,4,20,41,180,78,105,1520,16,82,,,,,,
stonema01,VEG,RW,60,28,45,9,26,9,1,4,4,10,130,47,31,1152,28,70,,,,,,
barzama01,NYI,C,81,19,53,61,10,2,0,4,210,318,184,50,29,1672,42,93,,,,,,
bathedr01,OTT,C,79,33,38,33,-7,13,0,5,14,10,167,22,122,1370,22,63,,,,,,
brattje01,NJD,W,82,22,49,12,-11,5,1,4,3,8,178,24,74,1538,24,92,,,,,,
ehlerni01,CAR,LW,82,26,45,14,8,10,0,6,11,20,207,24,21,1360,24,87,,,,,,
tavarjo01,TOR,C,82,31,40,28,-28,12,0,4,802,590,192,24,74,1490,26,75,,,,,,
raddyda01,TBL,D,73,22,48,72,21,10,0,6,0,0,212,69,67,1656,14,73,,,,,,
svechan01,CAR,RW,79,31,39,66,1,12,0,3,10,12,203,16,148,1341,23,92,,,,,,
gauthcu01,ANA,LW,76,41,28,28,-2,11,0,7,102,106,286,20,64,1311,19,74,,,,,,
vilarga01,WPG,C,82,30,39,24,-12,13,0,2,42,58,150,35,20,1536,14,63,,,,,,
geekimo01,BOS,C,81,39,29,22,-5,12,0,6,73,87,181,34,110,1409,20,78,,,,,,
konectr01,PHI,RW,77,27,41,59,14,2,1,2,20,33,168,38,108,1469,17,101,,,,,,
carlsle01,ANA,C,70,29,38,33,4,4,2,3,433,543,193,29,14,1340,34,78,,,,,,
larkidy01,DET,C,74,34,33,48,3,14,1,9,789,703,228,33,46,1493,18,67,,,,,,
marchki01,CBJ,RW,76,27,40,32,7,6,1,7,4,4,218,40,61,1439,45,95,,,,,,
zegratr01,PHI,C,81,26,41,62,0,10,0,5,131,253,167,28,46,1516,25,80,,,,,,
hischni01,NJD,C,82,28,38,29,-6,11,0,6,1008,800,211,62,58,1698,27,72,,,,,,
jarvise01,CAR,C,71,32,34,23,6,5,4,7,32,47,224,27,81,1340,41,57,,,,,,
karlser01,PIT,D,75,15,51,22,8,4,0,0,0,0,176,64,20,1770,37,102,,,,,,
kniesma01,TOR,LW,79,23,43,29,-30,6,1,2,1,5,140,32,152,1484,26,68,,,,,,
stamkst01,NSH,C,82,42,24,58,-17,14,0,10,323,237,206,36,89,1461,24,65,,,,,,
tuchal01,BUF,RW,79,33,33,57,24,7,3,2,46,52,195,90,82,1500,39,60,,,,,,
nelsobr01,COL,C,81,33,32,36,15,10,0,9,735,724,186,65,38,1591,21,67,,,,,,
rustbr01,PIT,RW,72,29,36,26,0,8,1,4,2,13,183,71,35,1436,13,78,,,,,,
zachapa01,BOS,C,78,30,35,28,4,11,0,4,524,459,131,26,64,1314,18,61,,,,,,
dorofpa01,VEG,LW,82,37,27,24,-3,20,0,4,0,1,230,28,27,1443,17,64,,,,,,
manthan01,PIT,RW,81,33,31,43,10,7,0,2,14,32,152,40,52,1230,20,82,,,,,,
ovechal01,WSH,LW,82,32,32,26,-5,5,0,5,2,2,244,16,134,1430,9,62,,,,,,
thomaro01,STL,C,64,25,39,24,22,3,2,4,547,495,102,40,10,1216,31,96,,,,,,
heiskmi01,DAL,D,77,9,54,30,9,2,1,3,0,0,148,132,21,1961,39,93,,,,,,
demidiv01,MTL,RW,82,19,43,34,3,7,0,4,0,0,127,26,28,1270,22,72,,,,,,
wilsoto01,WSH,RW,72,30,32,117,15,7,1,3,17,21,153,53,179,1401,18,84,,,,,,
barbaiv01,VEG,C,82,23,38,14,20,2,0,3,13,41,133,37,137,1331,15,90,,,,,,
malkiev01,PIT,C,56,19,42,61,13,4,0,3,109,136,147,17,24,985,29,88,,,,,,
mcavoch01,BOS,D,69,11,50,62,13,2,0,1,0,0,111,129,79,1682,29,88,,,,,,
reinhsa01,FLA,C,64,29,32,10,-18,11,3,6,56,91,165,40,59,1362,15,52,,,,,,
chychja01,WSH,D,80,26,34,62,20,8,0,8,0,0,221,114,58,1867,40,105,,,,,,
seidemo01,DET,D,82,10,50,57,15,3,0,2,0,0,187,180,128,2104,29,99,,,,,,
sennebe01,ANA,F,82,23,37,62,-12,1,1,2,3,2,197,24,97,1430,26,96,,,,,,
carlsjo01,2TM,D,71,14,46,32,9,2,0,1,0,1,153,106,26,1644,45,118,,,,,,
cozendy01,OTT,C,82,28,31,59,-7,13,0,3,435,383,204,24,215,1397,19,53,,,,,,
fantiad01,CBJ,C,82,24,35,38,-13,4,0,3,552,556,214,51,139,1550,25,94,,,,,,
schaema01,NYI,D,82,23,36,38,13,8,0,4,0,0,222,111,40,2023,38,90,,,,,,
sergami01,UTA,D,78,10,49,44,2,5,0,1,0,0,159,125,38,1895,32,108,,,,,,
smithwi01,SJS,C,69,24,35,16,1,8,0,5,15,33,166,12,16,1254,14,83,,,,,,
tkachbr01,OTT,LW,60,22,37,71,4,5,1,3,175,129,221,19,162,1017,14,40,,,,,,
bennesa01,FLA,C,76,26,32,82,-10,5,0,5,517,570,201,32,115,1405,25,73,,,,,,
bertuty01,CHI,LW,79,32,26,42,-16,11,0,3,51,62,164,24,55,1457,21,76,,,,,,
coylech01,CBJ,C,82,20,38,14,3,7,0,3,626,608,144,53,111,1484,34,53,,,,,,
hertlto01,VEG,C,82,24,34,39,-17,13,0,4,720,525,202,45,114,1396,17,52,,,,,,
lacomja01,ANA,D,82,10,48,19,-2,3,1,0,0,0,156,128,74,1988,52,110,,,,,,
stromdy01,WSH,C,80,19,39,46,2,6,0,2,777,557,143,53,11,1443,19,75,,,,,,
horvabo01,NYI,C,68,31,26,40,8,7,1,7,690,536,226,38,51,1411,19,69,,,,,,
kanepa01,DET,RW,67,16,41,16,-1,2,0,4,5,10,169,24,21,1185,9,67,,,,,,
lafreal01,NYR,LW,82,24,33,20,-7,9,0,5,9,29,164,42,84,1443,25,51,,,,,,
terrytr01,ANA,C,61,19,38,14,11,1,2,3,4,6,161,16,2,1119,25,49,,,,,,
evanglu01,NSH,RW,81,12,44,28,1,1,0,1,0,1,176,21,21,1346,25,58,,,,,,
nugenry01,EDM,C,72,20,36,21,-9,11,0,2,172,191,133,31,25,1372,14,42,,,,,,
eberljo01,SEA,RW,80,26,29,28,2,4,0,3,12,20,168,43,55,1478,24,56,,,,,,
josiro01,NSH,D,68,13,42,30,-15,4,0,3,0,0,181,101,24,1691,23,77,,,,,,
morrijo04,WPG,D,77,14,41,30,6,2,0,2,0,0,146,118,36,1903,17,98,,,,,,
verhaca01,FLA,C,77,25,30,32,-14,6,0,4,39,75,187,22,68,1356,29,66,,,,,,
wennbal01,SJS,C,80,18,37,18,-25,8,0,3,655,745,93,93,28,1636,35,54,,,,,,
arvidvi01,BOS,LW,69,25,29,24,20,4,0,6,7,7,174,36,24,1007,15,58,,,,,,
marchbr03,FLA,LW,52,27,27,38,-16,6,0,3,1,7,137,16,36,922,15,56,,,,,,
mcleory01,BUF,C,81,14,40,16,25,0,5,1,612,672,90,34,16,1426,37,97,,,,,,
sandeja01,OTT,D,67,14,40,8,16,5,0,3,0,0,147,128,29,1664,31,81,,,,,,
zuccama01,MIN,LW,59,15,39,20,-5,6,0,5,27,33,122,26,16,1100,13,62,,,,,,
blakeja02,CAR,RW,81,22,31,40,4,3,0,3,0,10,174,34,13,1336,30,92,,,,,,
eklunwi01,SJS,LW,78,15,38,32,-31,3,0,1,11,20,176,51,72,1446,18,66,,,,,,
foxad01,NYR,D,55,9,44,20,5,5,0,1,0,0,91,74,24,1299,36,65,,,,,,
matthau01,TOR,C,60,27,26,18,-4,5,0,3,580,392,227,81,42,1248,30,51,,,,,,
millejt01,NYR,C,68,17,36,33,-30,6,0,5,547,343,144,34,123,1369,15,84,,,,,,
trochvi01,NYR,C,67,16,37,64,-16,2,2,1,625,474,114,49,193,1376,27,80,,,,,,
cirelan01,TBL,C,71,23,29,48,38,3,2,3,518,557,125,47,50,1229,25,50,,,,,,
doanjo01,BUF,RW,82,25,27,25,-4,9,0,4,4,14,170,31,78,1301,46,64,,,,,,
hymanza01,EDM,LW,58,31,21,28,13,10,0,2,0,1,159,18,56,1159,8,27,,,,,,
protaal01,WSH,C,76,25,27,20,20,0,2,5,30,37,159,42,33,1385,26,86,,,,,,
dvorach01,PHI,C,80,18,33,27,11,3,0,2,629,525,151,52,38,1476,20,62,,,,,,
eriksjo02,MIN,C,70,19,32,32,16,7,0,3,681,709,194,34,106,1335,19,41,,,,,,
faberbr01,MIN,D,80,15,36,39,18,1,1,1,0,0,173,148,33,1974,36,92,,,,,,
hollody01,STL,C,59,22,29,20,13,4,0,2,31,33,162,41,129,1076,13,42,,,,,,
michkma01,PHI,RW,81,20,31,71,0,4,0,3,1,11,163,19,33,1202,22,87,,,,,,
petteel01,VAN,C,74,15,36,20,-30,4,1,0,642,711,131,108,67,1403,31,68,,,,,,
quinnja01,BUF,RW,82,20,31,18,4,4,0,4,3,9,191,25,52,1283,14,72,,,,,,
snuggji01,STL,RW,70,21,30,18,16,5,0,5,4,8,169,39,71,1168,24,61,,,,,,
tippeow01,PHI,RW,81,28,23,32,-6,3,3,2,9,21,220,50,166,1364,28,89,,,,,,
beniema01,SEA,C,82,20,30,23,-8,6,0,1,515,557,149,69,31,1580,21,82,,,,,,
gostish01,CAR,D,55,13,37,22,11,6,0,1,0,0,116,63,29,1057,19,54,,,,,,
kreidch01,ANA,LW,75,22,28,34,-4,8,0,3,15,27,139,20,69,1278,17,68,,,,,,
pointbr01,TBL,C,63,18,32,14,12,6,0,0,299,354,129,23,8,1150,13,41,,,,,,
kadrina01,2TM,C,77,16,34,30,-30,5,0,2,464,525,213,30,50,1465,20,75,,,,,,
byfiequ01,LAK,C,79,24,25,46,-2,4,0,4,508,609,180,44,66,1581,37,74,,,,,,
giroucl01,OTT,C,82,14,35,22,20,1,0,3,504,295,138,27,65,1336,24,52,,,,,,
hronefi01,VAN,D,82,8,41,33,-23,4,0,1,0,0,137,100,133,2050,34,108,,,,,,
johanma03,MIN,C,75,15,34,12,18,3,0,4,6,10,106,20,34,1156,22,53,,,,,,
nichuva01,COL,RW,72,17,32,26,9,1,1,1,2,2,160,27,55,1276,23,59,,,,,,
stephch02,SEA,C,80,16,33,14,-24,6,0,3,759,698,93,56,20,1550,32,67,,,,,,
toffoty01,SJS,C,79,19,30,10,-12,6,0,2,6,16,172,31,48,1183,18,58,,,,,,
boesebr01,VAN,RW,75,22,26,8,-48,6,1,3,57,79,166,26,54,1429,16,57,,,,,,
buchnpa01,STL,LW,81,20,28,26,-10,4,0,4,98,149,142,40,30,1452,26,66,,,,,,
hallta02,CAR,LW,80,18,30,44,6,3,0,1,20,29,137,30,53,1162,21,64,,,,,,
lehkoar01,COL,LW,70,21,27,16,32,1,0,0,3,15,153,33,45,1293,13,45,,,,,,
lindhel01,BOS,C,69,17,31,38,-7,7,0,3,660,517,114,59,41,1233,17,52,,,,,,
rakelri01,PIT,RW,60,24,24,8,-2,7,1,1,81,144,166,43,71,1136,24,49,,,,,,
catesno01,PHI,LW,82,18,29,44,26,3,1,4,467,563,132,51,102,1331,26,38,,,,,,
dobsono01,MTL,D,80,12,35,34,5,2,0,1,0,0,158,188,62,1798,36,95,,,,,,
peterjo01,UTA,RW,82,25,22,28,6,3,0,4,8,16,159,19,16,1310,19,87,,,,,,
tarasvl01,MIN,RW,75,23,24,10,-11,5,0,4,6,7,148,33,60,1120,12,65,,,,,,
anderra01,2TM,D,81,17,30,71,4,6,1,0,0,0,178,149,37,1879,27,102,,,,,,
grafco01,SJS,F,81,21,25,12,6,0,2,4,7,17,118,48,88,1331,34,55,,,,,,
kyroujo01,STL,C,72,18,28,8,-5,4,0,2,3,13,173,28,14,1132,22,53,,,,,,
mcmicco01,WSH,C,78,14,32,30,8,2,0,5,265,353,142,45,45,1318,29,56,,,,,,
pintosh01,OTT,C,72,23,23,42,6,5,2,2,396,368,157,50,94,1347,25,53,,,,,,
mcmanbo02,2TM,F,78,29,17,42,-3,4,0,3,7,8,183,27,165,1242,18,44,,,,,,
coronma01,CGY,RW,80,18,27,32,-29,7,0,3,70,106,197,23,23,1332,19,56,,,,,,
duchema01,DAL,C,57,16,29,8,-3,5,0,4,266,244,89,23,29,941,11,61,,,,,,
leonary01,WSH,RW,75,20,25,47,2,4,0,3,6,5,153,25,124,1081,14,72,,,,,,
zuckeja01,BUF,LW,62,24,21,23,-5,10,0,7,48,76,129,21,57,968,8,65,,,,,,
marchma01,2TM,F,68,19,26,56,17,3,0,3,15,27,119,28,84,1181,29,86,,,,,,
crousla01,UTA,LW,81,24,20,46,20,1,1,4,28,53,141,52,212,1344,15,51,,,,,,
dunnvi02,SEA,D,81,11,33,54,-24,2,0,3,0,0,179,86,27,1754,29,88,,,,,,
hintzro01,DAL,LW,53,15,29,18,16,6,0,1,430,297,126,18,59,919,5,41,,,,,,
laferal01,LAK,RW,82,21,23,18,3,3,2,3,198,270,209,49,255,1501,22,85,,,,,,
lundean01,FLA,C,64,18,26,34,-8,4,2,3,580,540,137,35,75,1225,14,64,,,,,,
meierti01,NJD,RW,77,24,20,22,-16,6,0,5,57,68,269,53,131,1425,27,81,,,,,,
stanklo01,CAR,C,81,21,23,25,12,4,0,3,409,514,166,22,50,1251,28,46,,,,,,
backlmi01,CGY,C,82,17,26,16,7,1,1,3,720,721,186,28,23,1471,32,86,,,,,,
bensoza01,BUF,LW,65,13,30,42,27,1,1,4,7,8,115,22,40,1032,25,46,,,,,,
brownco02,NJD,RW,75,18,25,22,-1,4,2,1,8,18,116,37,25,1316,21,59,,,,,,
coolelo01,UTA,C,54,24,19,28,3,6,2,3,273,343,102,27,54,935,24,66,,,,,,
coppan01,DET,C,79,9,34,24,3,1,0,1,537,453,115,64,44,1309,22,75,,,,,,
frostmo01,CGY,C,82,22,21,28,-16,8,0,3,601,457,140,39,59,1271,20,48,,,,,,
hartmry01,MIN,RW,76,23,20,48,-1,6,0,4,492,593,167,95,64,1272,23,66,,,,,,
byrambo01,BUF,D,82,11,31,48,15,1,0,5,0,0,109,93,50,1831,22,84,,,,,,
debruja01,VAN,LW,81,23,19,12,-31,19,0,1,14,19,219,35,66,1366,11,44,,,,,,
leean01,NYI,LW,82,19,23,44,0,5,0,4,65,56,199,37,91,1282,10,60,,,,,,
merceda01,NJD,C,82,20,22,33,-2,4,3,1,114,179,158,47,33,1494,27,75,,,,,,
mitteca01,BOS,C,71,15,27,12,12,2,0,2,91,95,79,21,23,1076,12,74,,,,,,
novakth01,PIT,C,82,16,26,24,1,5,0,2,216,288,130,34,12,1171,28,54,,,,,,
chinaye01,2TM,RW,72,21,21,10,-2,2,0,4,3,6,140,31,49,970,9,38,,,,,,
bourqma01,DAL,C,82,20,21,22,6,1,0,1,107,129,147,21,79,1269,15,51,,,,,,
ekholma01,EDM,D,82,6,35,30,32,0,0,2,0,0,131,125,65,1688,25,101,,,,,,
granlmi01,ANA,C,58,19,22,18,-9,8,0,2,381,385,117,41,32,1112,21,48,,,,,,
holmssi01,NYI,RW,79,19,22,16,4,1,2,5,4,13,100,45,16,1321,31,56,,,,,,
mctavma01,ANA,C,75,17,24,42,-15,6,0,3,373,395,146,33,95,1148,16,55,,,,,,
nazarfr01,CHI,C,66,15,26,26,-21,4,1,3,401,445,138,43,37,1209,27,74,,,,,,
samuema02,BUF,D,78,13,28,28,41,0,1,3,0,0,109,154,132,1780,17,80,,,,,,
clarkbr02,LAK,D,82,8,32,63,11,2,0,2,0,0,159,185,30,1623,26,93,,,,,,
fialake01,LAK,LW,56,18,22,34,-11,4,0,2,7,18,147,24,39,1070,19,75,,,,,,
kakkoka01,SEA,RW,65,13,27,14,14,2,0,2,17,20,78,12,30,926,19,43,,,,,,
malinsa01,COL,D,82,8,32,22,43,0,0,1,0,0,164,95,46,1444,23,76,,,,,,
mccanja01,SEA,C,52,20,20,11,-7,7,0,2,13,12,117,25,40,854,14,59,,,,,,
faulkju01,2TM,D,78,16,24,42,-8,2,0,3,0,0,148,132,70,1716,27,64,,,,,,
ekmanol01,TOR,D,78,8,31,70,-6,0,0,0,0,0,108,72,86,1606,16,109,,,,,,
krebspe01,BUF,C,82,12,27,78,13,0,0,4,210,267,93,41,201,1128,22,58,,,,,,
maccema01,TOR,LW,71,14,25,16,-23,2,0,2,3,4,90,17,24,1034,15,67,,,,,,
theodsh01,VEG,D,70,10,29,24,19,2,0,3,0,0,130,87,2,1598,23,90,,,,,,
schenbr01,2TM,C,80,18,21,68,-28,4,0,2,456,387,119,41,180,1341,18,50,,,,,,
cuyllwi01,NYR,LW,82,20,18,65,-12,4,0,1,42,45,157,68,302,1382,9,56,,,,,,
farabjo01,CGY,LW,82,20,18,28,-9,1,4,2,27,32,142,52,49,1387,23,70,,,,,,
hamildo01,NJD,D,77,12,26,50,-2,4,0,3,0,0,202,77,87,1658,14,119,,,,,,
haulaer01,NSH,LW,81,14,24,64,-15,4,1,1,494,511,127,51,118,1350,15,59,,,,,,
jennebo01,CBJ,C,67,13,25,44,3,1,0,3,200,180,132,66,147,1077,14,53,,,,,,
kopitan01,LAK,C,67,12,26,10,19,5,0,1,744,563,101,61,33,1281,23,58,,,,,,
kapanol01,MTL,C,82,22,15,22,4,1,1,2,306,366,131,68,32,1186,14,38,,,,,,
mathemi01,MTL,D,78,7,30,34,9,0,1,3,0,0,114,150,59,1884,24,94,,,,,,
milleka01,CAR,D,72,8,29,56,7,1,1,1,0,1,123,79,101,1612,44,80,,,,,,
orlovdm01,SJS,D,82,3,34,48,-28,1,0,0,0,0,91,77,123,1738,22,105,,,,,,
podkova01,EDM,RW,82,19,18,63,16,1,0,5,21,44,139,52,242,1260,18,52,,,,,,
sanhetr01,PHI,D,81,11,26,20,12,1,1,1,0,0,95,152,46,1962,26,105,,,,,,
savoima01,EDM,C,82,18,19,24,6,5,2,5,32,48,138,37,14,1212,32,52,,,,,,
perryco01,2TM,RW,72,17,20,81,0,5,0,2,7,24,113,20,30,984,6,49,,,,,,
bennja01,DAL,LW,60,15,21,53,8,2,0,3,49,52,72,23,79,797,11,35,,,,,,
coutuse01,PHI,C,78,12,24,30,-5,0,0,2,632,534,119,42,100,1298,31,68,,,,,,
domima01,TOR,LW,80,12,24,95,-29,2,0,3,221,210,118,35,37,1190,26,89,,,,,,
harleth01,DAL,D,70,6,30,26,3,1,0,4,0,0,113,148,39,1613,36,84,,,,,,
marinjo01,UTA,D,80,4,32,16,43,0,1,2,0,0,55,68,28,1616,23,89,,,,,,
mikheil01,CHI,F,77,18,18,18,2,0,1,2,2,7,123,23,31,1342,22,63,,,,,,
monahse01,CBJ,C,78,13,23,12,-1,1,2,3,638,582,131,34,46,1335,26,57,,,,,,
neighja01,STL,LW,69,15,21,43,-7,1,0,2,5,15,86,36,152,1050,14,43,,,,,,
poehlry01,ANA,C,75,11,25,12,8,0,2,2,498,530,94,86,44,1130,17,48,,,,,,
riellmo01,TOR,D,78,11,25,29,-18,1,0,2,0,0,141,114,35,1648,22,87,,,,,,
rosloja01,EDM,C,69,21,15,16,-9,4,0,5,142,126,141,27,46,1088,13,64,,,,,,
staaljo01,CAR,C,75,20,16,29,5,4,0,4,839,673,107,48,166,1214,16,46,,,,,,
tolvaee01,SEA,RW,78,12,24,30,-18,5,0,0,0,3,141,81,187,1251,18,49,,,,,,
sherwki01,2TM,RW,72,23,13,50,-20,7,1,3,16,27,172,30,339,1243,26,76,,,,,,
amadimi01,OTT,C,81,15,20,18,13,0,0,2,7,12,96,51,105,1305,33,60,,,,,,
burnsbr01,COL,D,82,12,23,32,33,0,0,5,0,0,172,91,20,1547,18,102,,,,,,
colembl01,CGY,C,69,20,15,49,12,0,4,3,13,22,176,48,152,1195,27,62,,,,,,
deangan01,NYI,D,76,5,30,43,-5,1,0,1,0,0,148,70,33,1454,20,96,,,,,,
gavrivl01,NYR,D,82,14,21,50,-8,3,0,1,0,0,119,104,50,1945,22,103,,,,,,
greigri01,OTT,C,77,13,22,83,12,1,1,2,262,250,128,52,96,1285,20,49,,,,,,
hughelu01,NJD,D,68,6,29,32,-4,2,0,1,0,0,150,52,19,1564,29,108,,,,,,
karlsli01,VAN,C,79,15,20,42,-28,2,0,1,15,36,116,22,83,988,15,49,,,,,,
kellypa01,COL,F,82,21,14,30,18,0,1,2,69,122,104,58,177,1041,15,48,,,,,,
kindebe01,PIT,C,77,17,18,18,-5,4,1,4,283,366,151,58,30,1159,25,83,,,,,,
landega01,COL,LW,60,14,21,47,29,2,0,2,162,98,132,32,86,984,15,41,,,,,,
mintefr01,BOS,C,82,17,18,20,21,1,0,2,414,425,117,51,142,1275,27,40,,,,,,
pageaje01,NYI,C,74,17,18,4,0,0,3,4,653,452,81,51,115,1159,16,50,,,,,,
sheary01,PIT,D,80,6,29,22,30,0,0,0,0,0,72,91,38,1510,24,57,,,,,,
sourdju01,WSH,RW,78,15,20,35,17,3,0,1,316,372,108,40,98,1149,21,55,,,,,,
teravte01,CHI,F,75,14,21,6,-30,7,1,2,47,73,89,43,21,1331,22,71,,,,,,
troubja01,ANA,D,81,10,25,31,-1,0,0,1,0,0,166,149,143,1849,22,89,,,,,,
rossima01,2TM,C,50,12,23,10,-26,3,0,2,283,292,66,30,47,873,16,43,,,,,,
brazeju01,PIT,F,64,17,17,14,5,3,0,4,0,3,104,44,90,809,12,40,,,,,,
brobeph01,STL,D,81,6,28,16,14,2,0,0,0,0,98,98,35,1891,26,111,,,,,,
letankr01,PIT,D,74,3,31,38,-4,1,0,2,0,0,104,93,95,1604,26,99,,,,,,
norrijo01,BUF,C,44,13,21,28,11,2,0,3,294,300,69,27,24,696,9,20,,,,,,
tkachma01,FLA,LW,31,13,21,48,-6,4,0,1,4,8,88,7,29,567,8,38,,,,,,
burakan01,CHI,LW,75,11,22,16,-32,3,0,1,4,6,86,35,18,1230,30,61,,,,,,
goncaga01,TBL,C,74,11,22,41,26,0,0,2,7,16,77,29,85,968,18,58,,,,,,
khusnma01,BOS,C,77,15,18,16,12,0,0,1,56,64,78,39,42,1116,21,47,,,,,,
killoal01,ANA,C,82,15,18,40,-2,3,0,2,41,82,148,30,70,1369,21,64,,,,,,
luostee01,FLA,C,73,11,22,32,4,1,0,0,111,138,107,57,121,1209,20,45,,,,,,
nikisal01,CAR,D,81,11,22,33,18,4,1,1,0,0,122,94,132,1472,26,87,,,,,,
sillico01,CBJ,C,81,8,25,37,2,0,0,1,48,68,136,44,112,1232,31,58,,,,,,
steelsa01,DAL,C,73,12,21,24,3,1,0,5,129,126,82,29,79,1172,20,50,,,,,,
zettefa01,OTT,W,82,17,16,16,-1,5,0,3,3,5,132,32,155,1058,20,36,,,,,,
buntimi01,2TM,LW,74,14,19,20,-24,6,0,1,10,20,126,25,45,1068,12,57,,,,,,
garlaco01,2TM,RW,71,12,21,34,-21,2,1,1,14,19,137,32,45,1220,28,75,,,,,,
bjorkol01,TBL,RW,80,12,20,16,-14,9,0,1,7,9,130,39,85,1090,14,38,,,,,,
