hockeyRef,team,pos,stats/gp,stats/goals,stats/assists,stats/pim,stats/plusMinus,stats/ppg,stats/shg,stats/gwg,stats/how,stats/fol,stats/shots,stats/blocks,stats/hits,stats/toi,stats/take,stats/give,stats/wins,stats/losses,stats/ties,stats/ga,stats/sa,stats/so
lohrema01,BOS,D,15,2,8,2,2,1,0,0,0,0,11,18,8,259,5,14,,,,,,
luostee01,FLA,C,18,3,7,8,3,1,0,0,8,8,32,18,42,301,3,12,,,,,,
protaal01,WSH,C,18,5,5,4,6,0,0,1,2,11,39,13,9,325,6,21,,,,,,
seguity01,DAL,C,19,7,3,2,2,1,0,2,103,78,26,5,11,329,3,18,,,,,,
seidemo01,DET,D,18,2,8,10,0,1,0,0,0,0,45,26,34,455,9,23,,,,,,
stanklo01,CAR,C,18,5,5,13,5,0,0,1,102,138,35,5,7,278,9,10,,,,,,
suterpi01,STL,F,19,5,5,6,-2,1,0,1,94,99,30,6,14,319,6,11,,,,,,
svechan01,CAR,RW,18,6,4,8,3,3,0,0,3,1,48,2,21,287,4,19,,,,,,
tarasvl01,MIN,RW,18,2,8,0,-6,1,0,0,0,0,30,9,14,275,5,12,,,,,,
walmaja01,EDM,D,14,3,7,8,2,1,1,1,0,0,21,27,7,290,6,20,,,,,,
woodma01,NSH,RW,12,6,4,0,1,2,0,0,2,5,29,5,8,157,1,5,,,,,,
yorkca01,PHI,D,15,1,9,4,0,1,0,0,0,0,9,32,1,366,6,18,,,,,,
zubar01,OTT,D,19,2,8,14,5,0,0,0,0,0,25,29,24,376,4,19,,,,,,
amadimi01,OTT,C,19,6,3,2,1,0,0,0,3,2,21,14,30,282,11,16,,,,,,
backlmi01,CGY,C,20,3,6,4,1,0,0,0,185,171,47,5,14,329,7,16,,,,,,
brinkbo01,PHI,RW,18,5,4,12,-5,2,0,0,5,14,34,7,27,297,1,7,,,,,,
burnsbr01,COL,D,18,1,8,12,4,0,0,1,0,0,38,26,4,366,4,17,,,,,,
clarkbr02,LAK,D,19,2,7,10,6,0,0,1,0,0,37,24,11,330,6,22,,,,,,
coltoro01,COL,C,18,2,7,5,3,0,0,1,12,9,35,7,41,225,5,15,,,,,,
coronma01,CGY,RW,19,5,4,12,-11,3,0,0,9,22,56,8,2,328,6,12,,,,,,
crevilo01,CHI,D,17,2,7,25,7,0,0,0,0,0,18,11,25,235,2,10,,,,,,
eyssimi01,BOS,C,20,4,5,15,-7,1,0,1,0,0,38,9,12,226,2,12,,,,,,
faberbr01,MIN,D,19,3,6,2,-5,0,0,1,0,0,44,37,7,450,9,19,,,,,,
granlmi01,ANA,C,9,3,6,4,3,1,0,0,75,67,21,3,3,154,3,7,,,,,,
gritsar01,NJD,RW,18,4,5,4,-1,2,0,0,4,2,39,4,21,262,6,7,,,,,,
helledr01,ANA,D,18,2,7,2,0,0,0,0,0,0,20,21,24,345,7,14,,,,,,
hollody01,STL,C,19,5,4,4,-9,1,0,0,7,5,41,14,52,351,4,14,,,,,,
holmssi01,NYI,RW,18,4,5,6,-5,0,1,1,1,2,20,18,5,281,4,11,,,,,,
hronefi01,VAN,D,19,0,9,8,0,0,0,0,0,0,21,29,39,466,11,25,,,,,,
huberjo01,CGY,LW,15,4,5,4,1,1,0,1,2,3,30,9,7,293,2,17,,,,,,
jeannta01,BOS,F,20,2,7,23,-1,0,0,0,4,2,24,19,48,266,0,17,,,,,,
jonesse01,FLA,D,18,1,8,10,-3,1,0,0,0,0,29,20,22,425,4,25,,,,,,
kaneev01,VAN,LW,19,3,6,32,-3,1,0,0,4,9,60,10,37,340,4,19,,,,,,
kopitan01,LAK,C,15,2,7,4,7,2,0,0,146,120,21,16,11,277,4,19,,,,,,
lindhel01,BOS,C,13,4,5,8,-3,4,0,1,131,97,22,14,19,230,3,12,,,,,,
malinsa01,COL,D,18,1,8,2,11,0,0,1,0,0,32,20,6,271,7,19,,,,,,
marinjo01,UTA,D,18,1,8,4,5,0,0,0,0,0,20,17,5,368,4,28,,,,,,
mathemi01,MTL,D,18,3,6,10,9,0,0,1,0,0,20,42,15,444,5,14,,,,,,
mccabja01,TOR,D,19,2,7,15,5,0,0,0,0,0,14,46,24,409,6,26,,,,,,
mcleory01,BUF,C,18,4,5,0,-4,0,2,0,121,174,22,7,3,322,4,18,,,,,,
michkma01,PHI,RW,18,4,5,12,-4,1,0,0,0,0,35,5,12,266,8,30,,,,,,
millejt01,NYR,C,19,4,5,6,-2,0,0,1,186,135,46,7,50,394,4,18,,,,,,
mitteca01,BOS,C,15,4,5,0,0,0,0,0,49,34,14,8,3,218,2,14,,,,,,
monahse01,CBJ,C,18,2,7,4,5,1,0,1,188,159,32,2,10,330,4,15,,,,,,
montobr01,SEA,D,14,3,6,5,5,1,0,0,0,0,35,24,14,309,7,21,,,,,,
perroda01,OTT,LW,19,2,7,8,-3,2,0,0,0,3,21,8,21,274,4,9,,,,,,
pointbr01,TBL,C,17,3,6,4,-9,1,0,0,88,111,35,7,3,326,3,16,,,,,,
rodriev01,FLA,C,18,4,5,8,0,0,0,0,83,97,41,9,21,301,7,13,,,,,,
samosma01,FLA,RW,18,2,7,6,2,2,0,0,0,0,35,8,27,269,1,9,,,,,,
slafkju01,MTL,LW,18,6,3,14,4,4,0,0,3,12,40,17,35,320,1,12,,,,,,
tolvaee01,SEA,RW,18,3,6,6,0,2,0,0,0,0,22,14,45,270,5,12,,,,,,
armiajo01,LAK,RW,19,3,5,10,3,0,1,0,3,3,20,9,19,265,6,15,,,,,,
bensoza01,BUF,LW,8,0,8,6,3,0,0,0,2,1,16,6,4,152,5,7,,,,,,
byrambo01,BUF,D,18,2,6,10,-6,0,0,0,0,0,25,23,14,397,3,22,,,,,,
colembl01,CGY,C,20,7,1,8,1,0,1,2,7,11,48,15,43,339,6,24,,,,,,
debruja01,VAN,LW,19,6,2,4,-4,5,0,0,3,6,54,9,15,340,2,15,,,,,,
demeldy01,WPG,D,18,1,7,16,3,0,0,0,0,0,13,34,19,387,4,22,,,,,,
doughdr01,LAK,D,19,2,6,4,7,0,0,0,0,0,24,30,11,428,7,24,,,,,,
drysdja01,PHI,D,18,2,6,16,-5,0,0,1,0,0,17,25,4,394,1,13,,,,,,
edmunjo01,LAK,D,19,1,7,10,5,0,0,0,0,0,27,22,23,327,3,15,,,,,,
finniem01,DET,C,18,4,4,0,3,0,0,0,4,8,28,12,33,297,8,19,,,,,,
forslgu02,FLA,D,18,0,8,4,3,0,0,0,0,0,23,18,18,398,6,13,,,,,,
fowleca01,STL,D,19,0,8,4,-10,0,0,0,0,0,29,16,2,433,5,14,,,,,,
greigri01,OTT,C,19,2,6,20,-1,1,0,0,70,51,30,13,25,327,5,10,,,,,,
iafalal01,WPG,C,18,4,4,4,2,2,0,1,6,2,31,10,17,284,4,6,,,,,,
kanepa01,DET,RW,9,3,5,2,-6,1,0,1,0,0,24,1,3,151,0,9,,,,,,
kastema01,BOS,C,20,4,4,19,5,0,0,1,88,61,25,26,39,266,8,10,,,,,,
kellypa01,COL,F,18,5,3,8,7,0,1,1,17,25,27,13,37,209,2,9,,,,,,
leonary01,WSH,RW,18,3,5,8,1,1,0,2,3,3,35,7,27,230,6,23,,,,,,
letankr01,PIT,D,18,1,7,8,4,1,0,0,0,0,26,26,24,390,4,22,,,,,,
maccema01,TOR,LW,18,4,4,0,1,0,0,1,3,1,16,5,2,239,4,13,,,,,,
marchma01,SEA,F,17,1,7,4,0,0,0,1,6,17,25,7,22,277,6,28,,,,,,
mcmanbo02,TOR,F,19,5,3,15,-1,1,0,1,2,1,31,11,49,277,2,6,,,,,,
milleka01,CAR,D,12,2,6,14,-2,1,0,0,0,1,29,14,18,275,9,18,,,,,,
nikisal01,CAR,D,18,2,6,8,15,0,0,0,0,0,35,26,46,362,5,21,,,,,,
oconndr01,VAN,F,19,4,4,8,-1,0,1,0,12,6,24,12,16,268,2,15,,,,,,
olivima01,CBJ,F,18,3,5,44,2,0,0,1,0,0,25,14,59,257,2,5,,,,,,
podkova01,EDM,RW,20,3,5,4,4,0,0,1,5,7,32,13,63,300,4,12,,,,,,
quinnja01,BUF,RW,18,3,5,0,-6,2,0,1,0,4,29,7,10,288,5,16,,,,,,
rakelri01,PIT,RW,9,3,5,2,1,1,0,0,1,5,17,10,9,159,3,4,,,,,,
sheary01,PIT,D,18,2,6,14,3,0,0,0,0,0,18,22,5,366,5,22,,,,,,
stanllo01,WPG,D,18,2,6,26,7,0,0,1,0,0,17,25,27,313,6,15,,,,,,
sundqos01,STL,C,11,0,8,6,-2,0,0,0,39,52,9,4,18,148,4,5,,,,,,
toewsjo01,WPG,C,18,3,5,10,-8,1,0,0,169,100,25,13,3,290,4,9,,,,,,
verhaca01,FLA,C,18,2,6,6,-7,1,0,1,11,13,44,6,16,322,7,14,,,,,,
wrighsh01,SEA,C,18,4,4,2,2,1,0,1,56,95,26,8,16,255,2,17,,,,,,
anderra01,CGY,D,20,3,4,18,-1,1,0,0,0,0,47,33,11,485,3,33,,,,,,
applema01,DET,C,18,3,4,12,-3,0,0,1,2,3,18,11,20,255,0,14,,,,,,
brindga01,COL,C,16,4,3,4,3,0,0,2,2,3,20,4,16,149,3,6,,,,,,
brobeph01,STL,D,19,2,5,2,-2,0,0,0,0,0,28,27,8,432,5,26,,,,,,
buchnpa01,STL,LW,19,2,5,4,-8,2,0,0,4,7,34,6,12,344,4,19,,,,,,
coleia01,UTA,D,18,1,6,10,6,0,0,0,0,0,17,39,24,334,4,19,,,,,,
coppan01,DET,C,18,1,6,10,-6,0,0,0,73,63,16,16,13,264,3,16,,,,,,
crousla01,UTA,LW,18,4,3,4,0,0,0,1,5,9,32,11,46,261,3,15,,,,,,
