ID,ABBR,RESERVE
sandiax01,BUF,
talboca01,BUF,
wolljo01,BUF,
bardaza01,CAR,R
barkede01,CAR,R
bennimi01,CAR,R
blomqjo01,CAR,R
brzushu01,CAR,R
delgama01,CAR,R
granlmi01,CAR,R
hallafi01,CAR,R
hryckju01,CAR,R
imamabo01,CAR,R
malatja01,CAR,R
mewshe01,CAR,R
perroja01,CAR,R
thompja01,CAR,R
tsyplma01,CAR,R
barroju01,CAR,
emberty01,CAR,
eyssimi01,CAR,
frostmo01,CAR,
guentja01,CAR,
ingraco01,CAR,
josepma01,CAR,
klapkad01,CAR,
kurasph01,CAR,
kyroujo01,CAR,
larssad01,CAR,
marnemi01,CAR,
middlja01,CAR,
moserja01,CAR,
oreilry01,CAR,
pospima01,CAR,
stolaan01,CAR,
toffoty01,CAR,
vorondi01,CAR,
walmaja01,CAR,
henriad01,CBJ,R
johnsja02,CBJ,R
kreidch01,CBJ,R
smithco02,CBJ,R
smithja04,CBJ,R
coltoro01,CBJ,
coylech01,CBJ,
forbode01,CBJ,
garlaco01,CBJ,
howdebr01,CBJ,
johnswy01,CBJ,
knighsp01,CBJ,
kulikdm01,CBJ,
martijo01,CBJ,
mrazepe01,CBJ,
myersty01,CBJ,
pageaje01,CBJ,
paulni01,CBJ,
pescebr01,CBJ,
smithbr05,CBJ,
staaljo01,CBJ,
tavarjo01,CBJ,
teravte01,CBJ,
walkese01,CBJ,
zuckeja01,CBJ,
andraem01,CGY,R
aubekni01,CGY,R
bainsar01,CGY,
carriwi01,CGY,
ciharvo01,CGY,R
dawsni01,CGY,R
eriksli01,CGY,R
fortedr01,CGY,R
gilbede01,CGY,R
heineda01,CGY,R
hollju01,CGY,R
ivaniv01,CGY,R
levide01,CGY,R
paraste01,CGY,R
texieal01,CGY,R
acciano01,CGY,R
bennesa01,CGY,
cernaer01,CGY,
cirelan01,CGY,
gavrivl01,CGY,
gourdya01,CGY,
greenjo02,CGY,
karlswi01,CGY,
kellypa01,CGY,
kucheni01,CGY,
lindees01,CGY,
lindgch01,CGY,
lindhel01,CGY,R
mansojo01,CGY,
mikkoni01,CGY,
milleka01,CGY,
nelsobr01,CGY,
samosma01,CGY,
thomplo01,CGY,
trochvi01,CGY,
alexeal01,CHI,
benakad01,CHI,R
gadjojo01,CHI,R
hildede01,CHI,
kantsro01,CHI,R
lheurza01,CHI,R
marjavi01,CHI,
P-leppaat01,CHI,
pelleja01,CHI,
poitrma01,CHI,
rempema01,CHI,R
rittida01,CHI,R
ruohohe01,CHI,R
villama01,CHI,R
backos01,CHI,
bjorkol01,CHI,R
borgewi01,CHI,
coronma01,CHI,
dahlira01,CHI,R
dorofpa01,CHI,
farabjo01,CHI,
hamildo01,CHI,R
hanifno01,CHI,
kulicji01,CHI,R
lankike01,CHI,R
maccema01,CHI,
marchki01,CHI,
obrieli01,CHI,
rosloja01,CHI,
sharaye01,CHI,R
sillico01,CHI,
stanllo01,CHI,
vejmeka01,CHI,
whiteza01,CHI,
broztr01,COL,R
dudaar01,COL,R
elickch01,COL,R
howeta01,COL,R
kampfda01,COL,R
kapanka01,COL,R
lafreto01,COL,R
murtaja01,COL,R
nylanal01,COL,R
oconnlo01,COL,R
stonema01,COL,R
yamamka01,COL,
bogosza01,COL,
cousini01,COL,
drouijo01,COL,
duchema01,COL,
ekholma01,COL,
goligal01,COL,
kindebe01,COL,
macewza01,COL,R
mangian01,COL,
newhoal01,COL,
olofsvi01,COL,
pearsta01,COL,
pintosh01,COL,
poehlry01,COL,
shestig01,COL,
soderar01,COL,
sundqos01,COL,
toewsde01,COL,
troubja01,COL,
zadorni01,COL,
amanni01,DAL,R
brandmi01,DAL,R
crozima01,DAL,R
gatcoma01,DAL,R
hensllo01,DAL,R
hymanza01,DAL,
jonsssa01,DAL,R
kanepa01,DAL,
kokkoni01,DAL,R
letoude01,DAL,R
lorenst01,DAL,R
lundkni01,DAL,R
mancivi01,DAL,R
oreilsa01,DAL,R
robiner01,DAL,
slaggla01,DAL,R
balinuv01,DAL,
bjugsni01,DAL,
carrisa01,DAL,
deshavi01,DAL,
draisle01,DAL,
edstrad01,DAL,R
hanlejo01,DAL,
johanjo03,DAL,
koleske01,DAL,
kulakbr01,DAL,
lammiju01,DAL,R
martiem01,DAL,
nugenry01,DAL,
olivima01,DAL,
philpno01,DAL,R
raddyda01,DAL,
rustbr01,DAL,
skinnje01,DAL,
skinnst01,DAL,
toropal01,DAL,
amicoca01,DET,R
artamni01,DET,R
augustr01,DET,R
cowanea01,DET,R
ernead01,DET,
firkuja01,DET,R
greenli01,DET,R
kiiskje01,DET,R
lundca01,DET,R
martibr02,DET,R
fiskeos01,DET,R
ostapza01,DET,R
protail01,DET,R
sahlile01,DET,R
sissoco01,DET,
solbest01,DET,R
benoisi01,DET,
caseyse01,DET,R
celebma01,DET,
coutuse01,DET,
daccojo01,DET,
doanjo01,DET,
faberbr01,DET,
hagelbr01,DET,
hillad01,DET,
klevety01,DET,
kuninlu01,DET,
lohrema01,DET,
mukhash01,DET,
ovechal01,DET,
podkova01,DET,
savoima01,DET,R
seidemo01,DET,
terrytr01,DET,
vlasial01,DET,
wilsoto01,DET,
bearca01,EDM,R
bertutr01,EDM,R
bjarnca01,EDM,R
boisvsa01,EDM,R
brissbr01,EDM,R
broditj01,EDM,R
catafma01,EDM,R
engvapi01,EDM,R
grundca01,EDM,R
gustaer02,EDM,R
hrabami01,EDM,R
iginlti01,EDM,R
molenta01,EDM,R
mugglle01,EDM,R
yegormi01,EDM,R
bichsli01,EDM,
carlsjo01,EDM,
carlsle01,EDM,
chishde01,EDM,
glassco01,EDM,
holtzal01,EDM,
jenseni02,EDM,
kapriki01,EDM,
maattol01,EDM,
marksja02,EDM,
mathemi01,EDM,
mctavma01,EDM,
pettema01,EDM,
quinnja01,EDM,
ritchca01,EDM,
schwaja01,EDM,
sorokil01,EDM,
stromdy01,EDM,
stromry01,EDM,
wrighsh01,EDM,
astonza01,FLA,R
badindo01,FLA,R
czataet01,FLA,R
gauthet01,FLA,R
jostty01,FLA,R
kolosal01,FLA,R
marrelu01,FLA,R
plantma02,FLA,R
slukyha01,FLA,R
barromo01,FLA,
blakeja02,FLA,
demeldy01,FLA,
dillobr01,FLA,
dostalu01,FLA,
ellerla01,FLA,
gritsar01,FLA,
harleth01,FLA,
harrijo01,FLA,
heiskmi01,FLA,
helleco01,FLA,
kastema01,FLA,
kuzmean01,FLA,
lapiehe01,FLA,
lindhha01,FLA,
mcdavco01,FLA,
misami01,FLA,
ratyaa01,FLA,
royni01,FLA,
wintery01,FLA,
akhtyar01,LAK,R
bystefi01,LAK,
clarada01,LAK,R
copleph01,LAK,R
ellisco01,LAK,
genboed01,LAK,R
hyryar01,LAK,R
ivankja01,LAK,R
kirscch01,LAK,R
kravtvi01,LAK,R
leasobr01,LAK,R
lewanda01,LAK,R
ristora01,LAK,R
rombaja01,LAK,R
suzukry01,LAK,R
tuomasa01,LAK,R
westma01,LAK,R
wetscca01,LAK,R
brodzjo01,LAK,
buchnpa01,LAK,
dachco01,LAK,
fowleca01,LAK,
janmama02,LAK,
johnsro02,LAK,
josiro01,LAK,
juulsno01,LAK,
korpijo01,LAK,
kovacjo01,LAK,
mccanja01,LAK,
millejt01,LAK,
morinet01,LAK,
nesteni02,LAK,
panarar01,LAK,
suterpi01,LAK,
walkena01,LAK,
werenza01,LAK,
andrepy01,MIN,R
brossla01,MIN,R
cerrach01,MIN,R
deslani01,MIN,R
dumbama01,MIN,
geekico01,MIN,R
jonesma03,MIN,R
michkma01,MIN,R
reschco01,MIN,R
stenbot01,MIN,R
thrunhe01,MIN,R
trikogl01,MIN,R
valimju01,MIN,R
arvidvi01,MIN,
brysoja01,MIN,R
buntimi01,MIN,
eriksjo02,MIN,
gallabr01,MIN,
hertlto01,MIN,
leean01,MIN,
lindgry01,MIN,
lombery01,MIN,
mccarmi01,MIN,
pionkne01,MIN,
royma04,MIN,
scheima01,MIN,
schenlu01,MIN,
sennebe01,MIN,
silovar01,MIN,
smithwi01,MIN,
stephch02,MIN,
timmico01,MIN,
vasilan02,MIN,
eliasga01,MTL,R
eriksfi01,MTL,R
kerfoal01,MTL,R
lainepa01,MTL,R
paupaha01,MTL,R
perunsc01,MTL,R
pickfbr01,MTL,R
stechtr01,MTL,R
beauvan01,MTL,
brownco02,MTL,
carcomi01,MTL,
caufico01,MTL,
comrier01,MTL,
coppan01,MTL,
dachki01,MTL,
danauph01,MTL,
fleurha01,MTL,
foegewa01,MTL,
glendlu01,MTL,
grzelma01,MTL,
hamontr01,MTL,
iafalal01,MTL,
johanal01,MTL,
marinjo01,MTL,
montesa01,MTL,
mooretr01,MTL,
slavija01,MTL,
theodsh01,MTL,
danfoju01,NJD,R
farinjo01,NJD,R
gauchna01,NJD,R
gridima01,NJD,R
matinni01,NJD,R
mesarfi01,NJD,R
montgbl01,NJD,R
nesbija01,NJD,R
norrijo01,NJD,R
othmabr01,NJD,R
P-samanjo01,NJD,R
portier01,NJD,R
royjo01,NJD,R
salomel01,NJD,R
sapovma01,NJD,R
yakemca01,NJD,R
andermi02,NJD,
applema01,NJD,
bathedr01,NJD,
bernaja01,NJD,
brodijo01,NJD,
crousla01,NJD,
duboipi01,NJD,
foligma01,NJD,
giroucl01,NJD,
gostish01,NJD,
greavje01,NJD,
jarvise01,NJD,
kuempda01,NJD,
niedeni01,NJD,
palaton01,NJD,
perroda01,NJD,
provoiv01,NJD,
seeleni01,NJD,
siegejo01,NJD,
wennbal01,NJD,
beaudco01,NSH,R
frolose01,NSH,R
hayeske01,NSH,R
honzesa01,NSH,R
lindsth01,NSH,R
massema01,NSH,R
mcquero01,NSH,R
nestrva01,NSH,R
ostluno01,NSH,R
parekza01,NSH,R
psenima01,NSH,R
pulkkje01,NSH,R
rehkoca01,NSH,R
reinbda01,NSH,R
saleed01,NSH,R
silayan01,NSH,R
anderjo05,NSH,
audymjo01,NSH,
beanja01,NSH,
cozendy01,NSH,
eberljo01,NSH,
ekblaaa01,NSH,
haytoba01,NSH,
hedmavi01,NSH,
hintzro01,NSH,
huberjo01,NSH,
jarnkca01,NSH,
kaspema01,NSH,
merceda01,NSH,
montobr01,NSH,
orlovdm01,NSH,
perfeco01,NSH,
schmina01,NSH,
tarasvl01,NSH,
varlasi01,NSH,
wedgesc01,NSH,
aitchka01,NYI,R
barkoal01,NYI,R
chromma01,NYI,R
delbelu01,NYI,R
desmica01,NYI,R
fowleja01,NYI,R
hagemi01,NYI,R
konyubo01,NYI,R
nabokil01,NYI,R
prokhda01,NYI,R
ryabkiv01,NYI,R
addisca01,NYI,
armiajo01,NYI,
askarya01,NYI,
barzama01,NYI,
bedarco01,NYI,
bolduza01,NYI,
chibrni01,NYI,
debrial01,NYI,
dobesja01,NYI,
evansja02,NYI,
heineem01,NYI,
hutsola01,NYI,
jonesca01,NYI,
kylinol01,NYI,
lehkoar01,NYI,
makarca01,NYI,
nazarfr01,NYI,
petryje01,NYI,
suzukni01,NYI,
tuckety01,NYI,
brzushe01,NYR,R
cormilu01,NYR,R
cristan01,NYR,R
dickisa01,NYR,
eklunvi01,NYR,R
gulyami01,NYR,R
heidtri01,NYR,R
luneatr01,NYR,R
martopo01,NYR,R
merille01,NYR,
pickeow01,NYR,R
pottecu01,NYR,R
spencma02,NYR,R
sunieay01,NYR,R
ziemmko01,NYR,R
zonnobi01,NYR,R
ahose01,NYR,
bensoza01,NYR,
bourqma01,NYR,
byfiequ01,NYR,
clarkbr02,NYR,
helensa02,NYR,
hischni01,NYR,
jonesse01,NYR,
lacomja01,NYR,
leonary01,NYR,
oettija01,NYR,
parayco01,NYR,
prosviv01,NYR,R
rinzesa01,NYR,
roberja01,NYR,
slafkju01,NYR,
spencjo01,NYR,R
stanklo01,NYR,
wothepa01,NYR,
zegratr01,NYR,
allanno01,OTT,R
cootebr01,OTT,R
dadonev01,OTT,R
granshe01,OTT,R
milleco02,OTT,R
pettelu01,OTT,R
poulisa01,OTT,R
regulal01,OTT,
sebrado01,OTT,R
steeval02,OTT,
stillch01,OTT,R
wangsi01,OTT,R
bertuty01,OTT,
carrial01,OTT,
debruja01,OTT,
evanglu01,OTT,
forslgu02,OTT,
gustafi01,OTT,
hagueni01,OTT,
marchma01,OTT,
morrijo04,OTT,
nyquigu01,OTT,R
roberma02,OTT,R
rossima01,OTT,
samsoil01,OTT,
schwico01,OTT,
soucyca01,OTT,
stastsp01,OTT,
svechan01,OTT,
svechfe01,OTT,
vatrafr01,OTT,
zaryco01,OTT,
akeybe01,PHI,R
berezma01,PHI,R
blumema01,PHI,R
bumpal01,PHI,R
bussibr01,PHI,R
cholode01,PHI,
durzise01,PHI,R
gillsp01,PHI,R
gushcda01,PHI,R
hallist01,PHI,R
hameele01,PHI,R
lachash01,PHI,R
luchaje01,PHI,R
surineg01,PHI,R
vansash01,PHI,R
zavraeg01,PHI,R
boqvije01,PHI,
chatfja01,PHI,R
cottepa01,PHI,
eicheja01,PHI,
goncaga01,PHI,
kaneev01,PHI,
kessemi01,PHI,
kochepy01,PHI,
korczka01,PHI,
landega01,PHI,
lundean01,PHI,
peterjo01,PHI,
raddyta01,PHI,
seguity01,PHI,
sourdju01,PHI,
spurgja01,PHI,
verhaca01,PHI,
vladada01,PHI,
yorkca01,PHI,
zubar01,PHI,
chernig01,PIT,R
danfobe01,PIT,R
dragilu01,PIT,R
eiserco01,PIT,R
emeryer01,PIT,R
foersty01,PIT,R
hagenja01,PIT,R
halttka01,PIT,R
hartca01,PIT,R
hutsoco01,PIT,R
jiricad01,PIT,R
kadrina01,PIT,
mustyqu01,PIT,R
obrieja02,PIT,R
stramch01,PIT,R
tkachma01,PIT,R
brindga01,PIT,R
commedr01,PIT,
deangan01,PIT,
demidiv01,PIT,
fabbrda01,PIT,
greenry01,PIT,
greigri01,PIT,
howaris01,PIT,
khusnma01,PIT,
lambebr01,PIT,
lauzoje01,PIT,
lindbca01,PIT,
necasma01,PIT,
nemecsi01,PIT,
schaema01,PIT,
simasdm01,PIT,
toewsjo01,PIT,
tolvaee01,PIT,
tomasda01,PIT,
woodma01,PIT,
coghldy01,SEA,R
cossase01,SEA,R
epperkr01,SEA,R
fabbrro01,SEA,R
fiddlbl01,SEA,R
gastrmi01,SEA,R
hallqth01,SEA,R
kahkoka01,SEA,R
leery01,SEA,R
misalu01,SEA,R
mustajo01,SEA,R
smithta01,SEA,R
sodervi01,SEA,R
brobeph01,SEA,
daniena01,SEA,
delmaet01,SEA,
dobsono01,SEA,
eklunwi01,SEA,
fialake01,SEA,
kellecl01,SEA,
konectr01,SEA,
larkidy01,SEA,
nedelal01,SEA,
neighja01,SEA,
palmiky01,SEA,
protaal01,SEA,
romanal01,SEA,
sambedy01,SEA,
snuggji01,SEA,
strubja01,SEA,
swaymje01,SEA,
thomaro01,SEA,
woodmi01,SEA,
bashaan01,SJS,R
georgis01,SJS,R
ginniad01,SJS,R
joseppi01,SJS,R
kartyty01,SJS,
kirklju01,SJS,R
lakovly01,SJS,R
middlke01,SJS,R
murrama02,SJS,
myersph01,SJS,R
sawchgr01,SJS,R
tanevbr01,SJS,R
velenjo01,SJS,R
villena01,SJS,R
amadimi01,SJS,
bouchev01,SJS,
dewarco01,SJS,
dunnvi02,SJS,
ehlerni01,SJS,
goodrba01,SJS,R
grafco01,SJS,
jennebo01,SJS,
kempead01,SJS,
killoal01,SJS,
laferal01,SJS,
lafreal01,SJS,
liljeti01,SJS,
lowryad01,SJS,
mateyde01,SJS,
pickaca01,SJS,R
sarosju01,SJS,
weegama01,SJS,
zachapa01,SJS,
zellwol01,SJS,
cagnolu01,STL,R
carboju01,STL,R
evansry01,STL,R
helenko01,STL,R
kevanbe01,STL,R
klebead01,STL,R
kyrouch01,STL,R
leinoto02,STL,R
marqumi01,STL,R
mooreol01,STL,R
nilsoer01,STL,R
petroal01,STL,R
priceca02,STL,R
robersi01,STL,R
rosenis01,STL,
stigate01,STL,R
bennja01,STL,R
berggjo02,STL,
boldyma01,STL,
brattje01,STL,
erssosa01,STL,
feherma01,STL,
geekimo01,STL,
johnsry03,STL,
kakkoka01,STL,
mahurjo01,STL,
mcnabbr01,STL,
meierti01,STL,
mintypa01,STL,
mitteca01,STL,
peekean01,STL,
reichlu01,STL,
schmani01,STL,
sergami01,STL,
tarasda02,STL,
zettefa01,STL,
bedkoda01,TBL,R
chytifi01,TBL,R
gaudead01,TBL,R
gaudrfr01,TBL,R
geertma01,TBL,R
georgca01,TBL,R
gravery01,TBL,R
kessema01,TBL,R
lamboca01,TBL,R
lardini01,TBL,R
lucicmi01,TBL,R
luukkuk01,TBL,R
prishni01,TBL,R
ravenjo01,TBL,R
wahlban01,TBL,R
yagerbr01,TBL,R
abolsro01,TBL,
bruniha01,TBL,
burnsbr01,TBL,
chrisja01,TBL,
colembl01,TBL,
ferrama01,TBL,
gibsojo02,TBL,
hartmry01,TBL,
karlsli01,TBL,
laffesa01,TBL,
levshar01,TBL,
lyonal01,TBL,
malenbe01,TBL,
parssju01,TBL,
pastrda01,TBL,
perbini01,TBL,
soderel01,TBL,
thompta01,TBL,
tuchal01,TBL,
zamulye01,TBL,
bellewi01,TOR,R
chadwno01,TOR,R
colansa01,TOR,R
douglcu01,TOR,R
georgal01,TOR,R
grebeni01,TOR,R
hussovi01,TOR,R
kovalni01,TOR,R
mooreia01,TOR,R
reavery01,TOR,
schmica01,TOR,R
traffhe01,TOR,R
blackco01,TOR,
domima01,TOR,
drysdja01,TOR,
ekmanol01,TOR,
helledr01,TOR,
holmbpo01,TOR,
jarrytr01,TOR,R
jeannta01,TOR,
joshuda01,TOR,
kniesma01,TOR,
laughsc01,TOR,R
lyubuil01,TOR,
mccabja01,TOR,
mcmanbo02,TOR,
mikheil01,TOR,
nylanwi01,TOR,
reillmi01,TOR,
riellmo01,TOR,
roberni01,TOR,
ullmali01,TOR,
vanecvi01,TOR,
vanrija01,TOR,R
berarbr02,UTA,R
blankni01,UTA,
butda01,UTA,R
fernsme01,UTA,R
hoglani01,UTA,R
horcowi01,UTA,R
kolyavl01,UTA,R
lekkejo01,UTA,R
lundeis01,UTA,
medveal01,UTA,R
moorewi01,UTA,R
myniosa01,UTA,R
sidorye01,UTA,R
spellaj01,UTA,R
sturmni01,UTA,R
anderra01,UTA,
bastina01,UTA,
binnijo01,UTA,
catesno01,UTA,
coleia01,UTA,
cuyllwi01,UTA,
edmunjo01,UTA,
hollody01,UTA,
hronefi01,UTA,
hughequ01,UTA,
mcbaija03,UTA,
nymanja01,UTA,R
petteel01,UTA,
petteel02,UTA,R
pointbr01,UTA,
rasmumi01,UTA,
schenbr01,UTA,
schmiak01,UTA,
skjeibr01,UTA,
stamkst01,UTA,
blaissa01,VAN,R
engstad01,VAN,R
fleurca01,VAN,R
frondan01,VAN,R
jiricda01,VAN,R
jonesza01,VAN,R
koivuaa01,VAN,R
lindsca01,VAN,R
mazurca01,VAN,R
moonejo01,VAN,R
ritchry01,VAN,R
svozist01,VAN,R
thorpty01,VAN,R
zharoal01,VAN,R
allenja01,VAN,
beckow01,VAN,
beniema01,VAN,
cecico01,VAN,
demkoth01,VAN,
druryja01,VAN,
girgeze01,VAN,
guhleka01,VAN,
kuralse01,VAN,
luostee01,VAN,
matthau01,VAN,
mintefr01,VAN,
morrosc02,VAN,
perrega01,VAN,
pulocry01,VAN,
raymolu01,VAN,
tanevch01,VAN,
turcoal02,VAN,
xhekaar01,VAN,
xhekafl01,VAN,
behrese01,VEG,R
buchedm01,VEG,R
chaffmi01,VEG,R
duclaan01,VEG,R
hamblja01,VEG,R
ioriovi01,VEG,R
mcilrdy01,VEG,R
mckowhu01,VEG,R
miromda01,VEG,R
nosekto01,VEG,R
steelsa01,VEG,
stevecl01,VEG,R
suterry01,VEG,R
vanritr01,VEG,R
webbeca01,VEG,R
backlmi01,VEG,
barbaiv01,VEG,
chaboth01,VEG,
chychja01,VEG,
dowdni01,VEG,
duhaibr01,VEG,
dumoubr01,VEG,
dvorach01,VEG,
hugheja03,VEG,
johanma03,VEG,
kapanol01,VEG,
mcdonry01,VEG,
mcmicco01,VEG,
samuema02,VEG,
sandira01,VEG,
sherwki01,VEG,
sogaama01,VEG,
stuetti02,VEG,
vilarga01,VEG,R
wolfdu01,VEG,
beechjo01,WPG,R
dellaty01,WPG,
doughdr01,WPG,
greeraj01,WPG,
huttobe01,WPG,
kaliyar01,WPG,R
klingjo01,WPG,
kopitan01,WPG,
macleky01,WPG,
mcgroru01,WPG,R
murasse01,WPG,R
pelecad01,WPG,
rakelri01,WPG,R
saadbr01,WPG,
wilsbad01,WPG,
blackma01,WPG,
bobrose01,WPG,
brazeju01,WPG,R
crevilo01,WPG,R
faksara01,WPG,
faulkju01,WPG,
hallta02,WPG,
horvabo01,WPG,
kaisewy01,WPG,R
karlser01,WPG,R
koivuvi01,WPG,R
letankr01,WPG,R
lizotbl01,WPG,R
mailllo01,WPG,
malkiev01,WPG,
novakth01,WPG,R
sheary01,WPG,R
tomasph01,WPG,R
treniya01,WPG,
zibanmi01,WPG,
bluegte01,WSH,R
bonkol01,WSH,R
boqviad01,WSH,R
dukedy01,WSH,R
freijal01,WSH,R
grubaph01,WSH,R
hemmiem01,WSH,R
jankoma01,WSH,R
jellvos01,WSH,R
kudryki01,WSH,R
lyselfa01,WSH,R
merkuge01,WSH,R
mirosiv01,WSH,R
reidca01,WSH,R
vaakaur01,WSH,R
zellewi01,WSH,R
carlobr01,WSH,
cizikca01,WSH,
comphj.01,WSH,
forsban01,WSH,
jokihhe01,WSH,
kotkaje01,WSH,
leddyni01,WSH,
mackina01,WSH,
manthan01,WSH,
marchbr03,WSH,
mcavoch01,WSH,
mcleory01,WSH,
merzlel01,WSH,
monahse01,WSH,
nurseda01,WSH,
perryco01,WSH,
rantami01,WSH,
sanhetr01,WSH,
smithre01,WSH,
stenlke01,WSH,
