hockeyRef,team,pos,stats/gp,stats/goals,stats/assists,stats/pim,stats/plusMinus,stats/ppg,stats/shg,stats/gwg,stats/how,stats/fol,stats/shots,stats/blocks,stats/hits,stats/toi,stats/take,stats/give,stats/wins,stats/losses,stats/ties,stats/ga,stats/sa,stats/so
stuetti02,OTT,LW,69,32,40,35,7,8,2,5,306,267,169,40,105,1405,28,85,,,,,,
thompta01,BUF,C,70,36,36,29,-4,5,0,4,338,420,239,42,73,1339,25,62,,,,,,
ahose01,CAR,F,69,24,47,40,9,6,1,4,519,516,166,19,59,1362,28,92,,,,,,
makarca01,COL,D,68,20,50,24,32,4,0,4,0,0,183,108,34,1697,39,74,,,,,,
hutsola01,MTL,D,69,11,58,32,26,2,0,3,0,0,111,109,27,1632,33,80,,,,,,
marnemi01,VEG,RW,69,19,50,20,14,4,0,1,117,174,132,40,21,1374,32,92,,,,,,
rantami01,DAL,RW,54,20,49,87,2,5,0,1,32,32,126,27,38,1091,18,66,,,,,,
hughequ01,2TM,D,65,6,63,28,-2,2,0,1,0,0,168,71,6,1802,27,97,,,,,,
raymolu01,DET,LW,68,22,46,14,10,6,0,5,1,0,148,26,35,1278,28,69,,,,,,
hagelbr01,TBL,LW,63,32,35,54,35,4,1,6,23,36,183,36,41,1236,31,64,,,,,,
kellecl01,UTA,C,70,22,45,28,21,1,0,5,12,20,195,28,8,1328,23,84,,,,,,
zibanmi01,NYR,C,68,29,37,12,-21,13,2,3,485,451,179,45,90,1425,29,83,,,,,,
bedarco01,CHI,C,56,28,37,40,-2,7,0,5,220,258,185,21,28,1175,23,74,,,,,,
nylanwi01,TOR,C,54,24,41,14,-5,6,0,3,25,41,121,20,7,1028,27,56,,,,,,
barzama01,NYI,C,69,18,46,59,14,2,0,4,202,306,154,44,28,1433,38,80,,,,,,
oreilry01,NSH,C,68,24,40,18,7,5,2,7,639,519,134,53,13,1378,45,44,,,,,,
dahlira01,BUF,D,66,15,48,64,13,5,0,0,0,0,168,75,60,1607,28,100,,,,,,
crosbsi01,PIT,C,58,28,34,42,0,10,0,4,675,537,137,24,52,1136,22,64,,,,,,
gauthcu01,ANA,LW,68,36,26,26,1,9,0,7,94,96,256,19,56,1187,16,66,,,,,,
stonema01,VEG,RW,48,21,41,9,13,7,0,4,4,9,103,39,23,920,22,51,,,,,,
bathedr01,OTT,C,66,27,34,25,-4,10,0,5,9,10,145,19,101,1155,19,52,,,,,,
geekimo01,BOS,C,69,34,27,18,-5,12,0,5,71,83,158,27,98,1202,17,63,,,,,,
reinhsa01,FLA,C,64,29,32,10,-18,11,3,6,56,91,165,40,59,1362,15,52,,,,,,
schmani01,UTA,C,70,24,37,26,22,6,1,6,367,421,167,44,18,1382,35,80,,,,,,
slafkju01,MTL,LW,69,27,34,44,5,14,0,2,18,36,151,66,93,1258,10,63,,,,,,
konectr01,PHI,RW,65,25,35,55,12,1,1,2,17,31,144,34,88,1254,15,91,,,,,,
raddyda01,TBL,D,61,18,42,48,24,9,0,5,0,0,170,59,61,1386,10,63,,,,,,
forsbfi01,NSH,C,69,30,29,32,-5,8,0,2,10,19,214,23,111,1302,44,90,,,,,,
guentdy01,UTA,RW,68,34,25,26,6,7,0,6,25,37,212,26,55,1172,13,54,,,,,,
kempead01,LAK,LW,68,26,33,56,8,3,0,7,51,91,191,36,116,1315,22,53,,,,,,
svechan01,CAR,RW,69,25,34,56,1,8,0,3,10,11,174,15,125,1175,22,79,,,,,,
heiskmi01,DAL,D,67,9,49,22,16,2,1,3,0,0,134,118,19,1730,35,80,,,,,,
marchki01,CBJ,RW,63,25,33,30,5,6,1,6,3,4,185,35,47,1185,37,77,,,,,,
tuchal01,BUF,RW,67,28,30,49,19,7,3,2,29,39,164,77,72,1261,33,53,,,,,,
dorofpa01,VEG,LW,70,34,23,22,-3,18,0,4,0,1,196,25,24,1226,12,54,,,,,,
kniesma01,TOR,LW,68,18,39,25,-19,4,0,2,1,4,126,30,134,1289,21,62,,,,,,
tavarjo01,TOR,C,71,25,32,28,-26,8,0,2,676,492,173,21,62,1279,25,62,,,,,,
carlsle01,ANA,C,57,24,32,31,2,4,2,3,363,450,147,20,12,1093,23,66,,,,,,
ehlerni01,CAR,LW,69,20,36,10,6,6,0,4,11,19,169,18,16,1145,19,75,,,,,,
jarvise01,CAR,C,61,28,28,21,6,4,3,6,31,42,192,25,78,1158,34,52,,,,,,
nelsobr01,COL,C,68,31,25,28,10,9,0,8,619,605,164,50,33,1339,18,55,,,,,,
rustbr01,PIT,RW,62,26,30,18,5,8,1,4,2,11,162,59,27,1245,11,65,,,,,,
vilarga01,WPG,C,69,26,30,20,-8,10,0,2,41,50,132,32,16,1296,12,54,,,,,,
brattje01,NJD,W,69,17,38,12,-16,4,1,3,3,7,153,22,64,1297,23,69,,,,,,
coylech01,CBJ,C,69,17,38,12,11,5,0,3,524,508,125,43,88,1238,30,44,,,,,,
hugheja03,NJD,C,48,18,37,4,-3,4,0,3,101,178,171,19,3,1010,32,92,,,,,,
larkidy01,DET,C,63,28,27,42,7,10,0,8,678,612,190,31,34,1276,15,57,,,,,,
stamkst01,NSH,C,69,33,22,40,-21,10,0,10,242,195,164,29,77,1228,21,60,,,,,,
zegratr01,PHI,C,69,22,33,46,-2,8,0,3,87,200,146,19,36,1303,20,67,,,,,,
hertlto01,VEG,C,70,24,30,39,-14,13,0,4,642,469,175,38,98,1214,15,46,,,,,,
karlser01,PIT,D,64,11,43,18,14,3,0,0,0,0,149,54,17,1522,31,85,,,,,,
marchbr03,FLA,LW,52,27,27,38,-16,6,0,3,1,7,137,16,36,922,15,56,,,,,,
bennesa01,FLA,C,68,25,28,76,-9,5,0,4,470,506,177,27,111,1255,24,67,,,,,,
manthan01,PIT,RW,69,26,27,31,14,6,0,0,9,27,130,34,46,1039,16,70,,,,,,
matthau01,TOR,C,60,27,26,18,-4,5,0,3,580,392,227,81,42,1248,30,51,,,,,,
mcavoch01,BOS,D,58,9,44,52,8,1,0,1,0,0,95,104,68,1408,25,72,,,,,,
demidiv01,MTL,RW,69,14,38,26,3,4,0,3,0,0,104,23,24,1058,20,58,,,,,,
fantiad01,CBJ,C,69,21,31,34,-10,4,0,3,467,468,185,43,110,1294,21,81,,,,,,
hischni01,NJD,C,69,24,28,27,-11,9,0,4,833,675,179,54,51,1434,24,61,,,,,,
malkiev01,PIT,C,49,15,37,55,14,3,0,2,109,136,128,15,21,861,26,80,,,,,,
ovechal01,WSH,LW,70,25,27,24,-3,4,0,4,2,1,201,14,113,1226,8,53,,,,,,
sennebe01,ANA,F,69,20,32,46,-14,1,1,2,2,2,166,22,81,1219,20,80,,,,,,
wilsoto01,WSH,RW,60,25,27,90,15,7,0,3,15,19,130,45,158,1172,12,73,,,,,,
chychja01,WSH,D,68,23,28,55,15,6,0,7,0,0,203,97,51,1606,34,91,,,,,,
cozendy01,OTT,C,69,24,27,53,-9,12,0,3,376,330,165,22,189,1177,16,48,,,,,,
nugenry01,EDM,C,61,18,33,19,-13,10,0,2,127,137,108,26,23,1166,12,36,,,,,,
schaema01,NYI,D,70,22,29,36,14,8,0,4,0,0,176,96,31,1701,30,77,,,,,,
zachapa01,BOS,C,67,23,28,28,-1,8,0,3,425,393,112,25,53,1143,17,50,,,,,,
stromdy01,WSH,C,68,16,34,34,3,5,0,1,679,476,129,42,10,1242,16,58,,,,,,
bertuty01,CHI,LW,66,28,21,36,-21,11,0,3,45,50,141,21,44,1214,14,61,,,,,,
eberljo01,SEA,RW,67,22,27,24,6,4,0,3,11,16,148,39,46,1237,19,46,,,,,,
horvabo01,NYI,C,56,28,21,40,10,7,1,6,555,438,186,36,46,1162,13,59,,,,,,
mcleory01,BUF,C,70,12,37,12,28,0,5,1,533,595,83,28,16,1235,34,77,,,,,,
terrytr01,ANA,C,49,14,35,12,11,0,2,1,4,4,117,14,0,895,21,41,,,,,,
verhaca01,FLA,C,67,20,29,32,-11,4,0,4,29,50,161,19,61,1164,23,53,,,,,,
barbaiv01,VEG,C,70,19,29,12,9,1,0,2,11,38,112,34,115,1135,14,78,,,,,,
cirelan01,TBL,C,60,19,29,42,32,3,1,3,436,455,106,38,43,1031,23,40,,,,,,
evanglu01,NSH,RW,68,9,39,14,5,1,0,0,0,1,144,18,14,1147,20,48,,,,,,
sandeja01,OTT,D,62,11,37,8,9,3,0,2,0,0,133,116,28,1538,29,73,,,,,,
seidemo01,DET,D,70,9,39,55,20,2,0,2,0,0,157,154,106,1790,23,81,,,,,,
trochvi01,NYR,C,54,15,33,50,-16,2,2,1,507,387,95,43,161,1122,19,65,,,,,,
faberbr01,MIN,D,71,14,33,35,21,0,1,1,0,0,156,135,27,1752,34,80,,,,,,
lacomja01,ANA,D,69,8,39,17,0,2,1,0,0,0,131,116,62,1678,41,87,,,,,,
lafreal01,NYR,LW,69,20,27,18,-9,6,0,5,8,25,138,40,79,1200,20,43,,,,,,
protaal01,WSH,C,66,23,24,20,18,0,2,5,19,25,141,33,32,1214,21,76,,,,,,
tkachbr01,OTT,LW,49,19,28,58,1,4,1,3,137,97,188,14,124,833,13,31,,,,,,
carlsjo01,2TM,D,58,10,37,28,13,0,0,0,0,1,121,89,21,1327,38,88,,,,,,
doanjo01,BUF,RW,70,22,24,23,-6,9,0,4,4,12,155,29,65,1126,43,56,,,,,,
hymanza01,EDM,LW,52,29,17,20,6,10,0,2,0,1,152,18,40,1051,7,24,,,,,,
josiro01,NSH,D,57,11,35,24,-18,4,0,3,0,0,154,86,20,1412,21,65,,,,,,
morrijo04,WPG,D,64,12,34,26,6,2,0,2,0,0,115,104,28,1587,16,82,,,,,,
thomaro01,STL,C,52,16,30,16,13,3,2,3,429,398,80,35,8,989,25,79,,,,,,
dobsono01,MTL,D,69,12,33,32,11,2,0,1,0,0,142,168,45,1557,31,81,,,,,,
pointbr01,TBL,C,50,16,29,12,9,5,0,0,251,289,99,18,7,908,9,32,,,,,,
sergami01,UTA,D,66,10,35,38,3,5,0,1,0,0,136,106,36,1603,27,94,,,,,,
smithwi01,SJS,C,55,19,26,14,-3,6,0,3,12,30,134,9,12,1002,10,61,,,,,,
kadrina01,2TM,C,68,14,31,24,-25,3,0,1,436,484,194,23,47,1327,20,69,,,,,,
beniema01,SEA,C,69,18,26,23,-5,6,0,1,444,457,128,58,28,1332,16,68,,,,,,
eriksjo02,MIN,C,62,17,27,26,13,7,0,2,614,647,173,28,92,1197,15,38,,,,,,
hintzro01,DAL,LW,53,15,29,18,16,6,0,1,430,297,126,18,59,919,5,41,,,,,,
lundean01,FLA,C,64,18,26,34,-8,4,2,3,580,540,137,35,75,1225,14,64,,,,,,
quinnja01,BUF,RW,70,16,28,16,8,3,0,4,3,9,150,24,41,1086,12,62,,,,,,
toffoty01,SJS,C,67,18,26,10,-9,6,0,2,5,16,151,29,44,1024,16,48,,,,,,
wennbal01,SJS,C,67,13,31,18,-24,6,0,2,545,641,79,80,24,1380,30,51,,,,,,
blakeja02,CAR,RW,69,20,23,38,5,3,0,3,0,10,149,29,13,1135,26,73,,,,,,
giroucl01,OTT,C,69,12,31,22,20,1,0,3,410,245,115,22,61,1142,18,44,,,,,,
gostish01,CAR,D,45,11,32,14,10,5,0,1,0,0,98,50,20,871,18,46,,,,,,
johanma03,MIN,C,64,14,29,10,18,3,0,4,6,8,88,17,27,1000,18,48,,,,,,
buchnpa01,STL,LW,69,16,26,26,-15,4,0,3,67,111,127,31,26,1253,24,56,,,,,,
eklunwi01,SJS,LW,64,12,30,28,-31,3,0,1,6,14,153,48,54,1215,17,55,,,,,,
kanepa01,DET,RW,55,12,30,14,1,2,0,3,4,5,142,24,17,961,6,55,,,,,,
kreidch01,ANA,LW,63,21,21,26,-2,7,0,3,14,22,114,19,56,1070,15,59,,,,,,
lehkoar01,COL,LW,59,19,23,12,31,1,0,0,3,15,138,28,43,1104,11,39,,,,,,
lindhel01,BOS,C,57,13,29,34,-5,6,0,2,536,433,94,50,33,1020,14,44,,,,,,
peterjo01,UTA,RW,70,22,20,26,8,3,0,3,7,16,134,16,14,1127,16,78,,,,,,
tippeow01,PHI,RW,69,24,18,28,-8,2,3,1,8,15,187,46,137,1161,24,77,,,,,,
zuccama01,MIN,LW,51,13,29,16,-7,4,0,5,26,25,108,23,16,959,11,54,,,,,,
arvidvi01,BOS,LW,58,19,22,22,17,4,0,6,7,5,149,31,19,847,14,41,,,,,,
dunnvi02,SEA,D,68,11,30,38,-24,2,0,3,0,0,146,68,21,1487,26,78,,,,,,
dvorach01,PHI,C,68,14,27,20,5,3,0,2,514,454,130,42,32,1258,18,56,,,,,,
petteel01,VAN,C,61,15,26,18,-21,4,1,0,535,604,107,95,55,1159,28,59,,,,,,
stephch02,SEA,C,67,14,27,14,-25,6,0,2,640,586,87,48,18,1303,25,56,,,,,,
fialake01,LAK,LW,56,18,22,34,-11,4,0,2,7,18,147,24,39,1070,19,75,,,,,,
grafco01,SJS,F,67,19,21,10,2,0,2,3,7,14,95,42,70,1104,25,46,,,,,,
nichuva01,COL,RW,59,15,25,22,4,1,0,1,2,2,133,22,48,1070,23,48,,,,,,
tarasvl01,MIN,RW,64,20,20,8,-4,5,0,3,5,4,127,28,54,957,11,52,,,,,,
coppan01,DET,C,67,9,30,22,3,1,0,1,441,377,99,52,35,1089,18,63,,,,,,
hronefi01,VAN,D,69,8,31,22,-5,4,0,1,0,0,104,89,113,1698,31,86,,,,,,
millejt01,NYR,C,55,14,25,20,-28,4,0,3,429,277,118,23,108,1129,12,64,,,,,,
samuema02,BUF,D,67,12,27,24,35,0,1,3,0,0,96,137,109,1541,15,67,,,,,,
backlmi01,CGY,C,69,15,23,16,11,1,1,3,606,614,165,23,22,1228,27,66,,,,,,
catesno01,PHI,LW,69,15,23,42,19,2,0,4,387,474,106,49,80,1130,19,31,,,,,,
clarkbr02,LAK,D,69,8,30,46,4,2,0,2,0,0,135,140,26,1357,22,78,,,,,,
hallta02,CAR,LW,69,15,23,40,8,3,0,1,19,25,118,27,44,984,19,56,,,,,,
pintosh01,OTT,C,59,18,20,40,3,2,1,1,322,312,133,40,80,1107,20,41,,,,,,
mcmanbo02,2TM,F,65,23,15,42,-4,4,0,3,6,5,138,24,145,1009,15,35,,,,,,
ekholma01,EDM,D,71,6,31,28,25,0,0,2,0,0,120,107,61,1473,24,89,,,,,,
holmssi01,NYI,RW,68,17,20,16,13,0,2,4,3,11,85,41,12,1136,21,44,,,,,,
michkma01,PHI,RW,68,16,21,59,-8,4,0,1,1,10,134,17,27,1011,18,75,,,,,,
novakth01,PIT,C,69,15,22,24,5,5,0,2,167,233,107,28,10,968,23,46,,,,,,
zuckeja01,BUF,LW,51,20,17,21,-3,8,0,5,42,70,107,17,49,796,6,58,,,,,,
anderra01,2TM,D,69,12,25,65,-3,4,0,0,0,0,148,128,32,1607,21,82,,,,,,
boesebr01,VAN,RW,62,16,20,8,-32,4,0,3,50,68,137,24,45,1172,12,47,,,,,,
byfiequ01,LAK,C,66,14,22,40,-10,4,0,3,421,523,142,37,51,1318,33,63,,,,,,
foxad01,NYR,D,42,5,31,18,5,3,0,1,0,0,71,58,20,996,31,51,,,,,,
kyroujo01,STL,C,59,16,20,6,-8,3,0,2,3,11,150,22,11,938,19,36,,,,,,
leean01,NYI,LW,70,15,21,34,3,4,0,4,62,54,171,30,73,1084,10,49,,,,,,
leonary01,WSH,RW,63,15,21,34,0,3,0,2,6,5,123,21,98,908,10,65,,,,,,
mccanja01,SEA,C,44,18,18,11,-3,6,0,2,10,10,103,23,37,728,11,48,,,,,,
mitteca01,BOS,C,60,13,23,8,9,2,0,2,88,83,69,18,19,908,10,65,,,,,,
snuggji01,STL,RW,57,15,21,12,4,4,0,4,4,8,130,33,63,936,22,39,,,,,,
byrambo01,BUF,D,70,10,25,46,13,1,0,4,0,0,95,81,43,1579,18,74,,,,,,
ekmanol01,TOR,D,68,8,27,56,-7,0,0,0,0,0,100,62,80,1422,14,93,,,,,,
maccema01,TOR,LW,60,14,21,14,-16,2,0,2,3,4,82,17,18,885,13,55,,,,,,
monahse01,CBJ,C,65,12,23,12,6,1,2,3,570,504,114,34,38,1125,24,48,,,,,,
rakelri01,PIT,RW,48,14,21,6,5,4,0,0,53,94,127,37,64,909,19,39,,,,,,
tolvaee01,SEA,RW,66,12,23,26,-14,5,0,0,0,1,120,70,166,1078,14,40,,,,,,
brownco02,NJD,RW,62,13,21,12,-4,2,1,1,5,15,92,30,20,1060,16,43,,,,,,
crousla01,UTA,LW,69,17,17,27,21,0,1,3,27,47,113,45,183,1140,13,43,,,,,,
frostmo01,CGY,C,69,16,18,24,-18,7,0,2,483,374,117,33,44,1056,17,41,,,,,,
kapanol01,MTL,C,69,20,14,20,3,1,1,1,281,311,115,66,26,1014,12,26,,,,,,
mcmicco01,WSH,C,66,10,24,22,5,2,0,4,234,311,125,37,36,1113,26,47,,,,,,
meierti01,NJD,RW,64,19,15,18,-17,6,0,3,53,65,228,42,112,1187,22,63,,,,,,
nazarfr01,CHI,C,53,11,23,24,-15,2,1,2,320,371,110,38,27,983,22,61,,,,,,
faulkju01,2TM,D,68,12,22,34,-4,2,0,3,0,0,126,117,62,1517,23,58,,,,,,
marchma01,2TM,F,56,16,18,52,8,3,0,2,15,26,97,19,67,973,23,74,,,,,,
coronma01,CGY,RW,68,16,17,20,-28,7,0,3,56,91,171,21,18,1130,15,48,,,,,,
deangan01,NYI,D,70,5,28,41,-2,1,0,1,0,0,137,66,30,1343,18,93,,,,,,
duchema01,DAL,C,44,13,20,8,-1,4,0,3,197,180,69,20,19,713,7,48,,,,,,
kopitan01,LAK,C,54,11,22,8,14,5,0,1,588,457,78,46,30,1019,15,48,,,,,,
krebspe01,BUF,C,70,9,24,76,7,0,0,3,181,228,76,37,163,952,20,48,,,,,,
laferal01,LAK,RW,69,17,16,16,-1,2,2,3,170,238,170,45,209,1230,19,72,,,,,,
mathemi01,MTL,D,66,6,27,28,10,0,0,3,0,0,100,129,49,1614,22,80,,,,,,
merceda01,NJD,C,69,15,18,33,-4,4,2,1,113,177,130,41,27,1250,23,60,,,,,,
riellmo01,TOR,D,67,9,24,25,-17,1,0,2,0,0,125,96,29,1423,18,79,,,,,,
buntimi01,2TM,LW,68,14,19,20,-21,6,0,1,10,20,119,23,39,1002,10,53,,,,,,
bensoza01,BUF,LW,53,8,24,24,23,1,0,4,5,7,87,17,35,846,19,38,,,,,,
cuyllwi01,NYR,LW,69,16,16,41,-14,4,0,1,42,40,128,61,240,1181,8,47,,,,,,
debruja01,VAN,LW,68,14,18,8,-25,11,0,0,12,17,175,29,59,1148,11,39,,,,,,
domima01,TOR,LW,69,10,22,65,-21,1,0,3,144,137,103,30,34,1034,19,80,,,,,,
haulaer01,NSH,LW,69,11,21,50,-16,3,0,0,414,413,105,40,85,1155,14,50,,,,,,
hollody01,STL,C,46,15,17,16,3,1,0,1,30,29,117,33,114,829,10,31,,,,,,
hughelu01,NJD,D,59,6,26,28,-6,2,0,1,0,0,134,47,17,1354,22,99,,,,,,
jennebo01,CBJ,C,54,10,22,34,2,1,0,3,133,125,107,51,114,868,11,42,,,,,,
kindebe01,PIT,C,66,17,15,18,-9,4,1,4,236,293,134,51,28,1005,19,72,,,,,,
mctavma01,ANA,C,62,13,19,40,-11,4,0,2,354,369,120,29,76,976,14,45,,,,,,
milleka01,CAR,D,61,6,26,48,8,1,1,1,0,1,101,66,85,1378,39,67,,,,,,
sillico01,CBJ,C,68,7,25,33,6,0,0,1,43,66,115,40,91,1039,26,51,,,,,,
stanklo01,CAR,C,69,14,18,23,12,1,0,1,346,436,135,18,40,1053,23,42,,,,,,
steelsa01,DAL,C,69,12,20,24,7,1,0,5,128,124,79,27,75,1110,20,47,,,,,,
teravte01,CHI,F,62,13,19,6,-19,6,1,2,41,60,77,36,17,1122,20,59,,,,,,
theodsh01,VEG,D,58,8,24,18,12,2,0,3,0,0,111,78,2,1349,18,70,,,,,,
troubja01,ANA,D,68,10,22,31,3,0,0,1,0,0,141,129,117,1558,21,72,,,,,,
vorondi01,CBJ,LW,62,17,15,59,-1,7,0,1,6,19,110,26,103,874,9,41,,,,,,
schenbr01,2TM,C,68,14,18,66,-25,4,0,2,396,341,98,33,150,1127,17,44,,,,,,
garlaco01,2TM,RW,58,12,20,30,-14,2,1,1,13,19,120,29,37,1048,25,70,,,,,,
bourqma01,DAL,C,69,13,18,16,0,1,0,0,92,112,121,18,59,1040,11,45,,,,,,
burakan01,CHI,LW,63,11,20,16,-21,3,0,1,4,6,76,29,18,1069,26,52,,,,,,
chaboth01,OTT,D,54,7,24,22,6,2,1,0,0,0,95,107,36,1231,25,56,,,,,,
farabjo01,CGY,LW,69,16,15,26,-10,1,4,2,22,28,120,44,45,1160,20,58,,,,,,
gavrivl01,NYR,D,69,14,17,46,-13,3,0,1,0,0,103,90,41,1644,21,90,,,,,,
hartmry01,MIN,RW,67,16,15,42,-4,5,0,3,422,516,144,91,59,1121,22,58,,,,,,
marinjo01,UTA,D,70,4,27,16,39,0,1,2,0,0,50,62,25,1424,18,80,,,,,,
mintefr01,BOS,C,70,16,15,14,22,1,0,2,335,359,100,45,124,1069,25,31,,,,,,
pageaje01,NYI,C,62,15,16,2,4,0,3,4,553,370,68,47,98,965,14,40,,,,,,
podkova01,EDM,RW,71,16,15,63,17,0,0,5,17,40,117,37,215,1075,12,46,,,,,,
poehlry01,ANA,C,62,9,22,8,13,0,2,2,391,438,72,70,36,925,14,43,,,,,,
sanhetr01,PHI,D,69,8,23,20,7,1,1,1,0,0,76,129,41,1672,22,92,,,,,,
perryco01,2TM,RW,58,13,18,66,0,4,0,1,7,22,94,17,26,814,5,45,,,,,,
amadimi01,OTT,C,69,12,18,18,9,0,0,2,7,10,86,40,93,1105,32,51,,,,,,
bennja01,DAL,LW,47,14,16,29,11,2,0,3,37,41,63,15,71,619,10,27,,,,,,
brazeju01,PIT,F,51,16,14,12,4,3,0,4,0,2,90,32,66,654,12,33,,,,,,
coolelo01,UTA,C,42,17,13,24,6,3,2,2,201,255,81,19,43,723,18,56,,,,,,
gritsar01,NJD,RW,65,13,17,26,-5,2,0,0,4,9,148,18,57,985,23,45,,,,,,
hamildo01,NJD,D,64,9,21,42,-7,4,0,3,0,0,174,63,71,1391,11,91,,,,,,
harleth01,DAL,D,57,6,24,20,0,1,0,4,0,0,96,127,34,1311,32,72,,,,,,
kakkoka01,SEA,RW,52,11,19,14,11,2,0,2,13,15,71,9,26,735,14,32,,,,,,
karlsli01,VAN,C,66,13,17,28,-21,2,0,1,13,29,97,15,76,785,14,39,,,,,,
khusnma01,BOS,C,65,14,16,14,14,0,0,1,51,58,72,33,37,935,20,38,,,,,,
rodriev01,FLA,C,67,11,19,38,-15,1,1,0,364,411,158,25,63,1151,31,46,,,,,,
staaljo01,CAR,C,66,17,13,27,4,4,0,2,725,592,92,37,143,1061,15,44,,,,,,
chinaye01,2TM,RW,60,15,15,10,1,1,0,3,3,6,113,22,46,771,8,33,,,,,,
bjorkol01,TBL,RW,68,11,18,10,-12,9,0,1,7,8,118,32,68,955,13,32,,,,,,
burnsbr01,COL,D,68,10,19,24,27,0,0,5,0,0,142,79,16,1291,13,83,,,,,,
coutuse01,PHI,C,66,7,22,26,-7,0,0,1,563,492,101,36,71,1120,29,59,,,,,,
kaneev01,VAN,LW,66,12,17,90,-17,2,0,1,19,33,155,26,106,1092,16,68,,,,,,
landega01,COL,LW,47,9,20,35,26,1,0,1,125,75,104,20,66,774,12,24,,,,,,
malinsa01,COL,D,68,3,26,18,35,0,0,1,0,0,130,74,34,1157,18,59,,,,,,
orlovdm01,SJS,D,68,3,26,38,-21,1,0,0,0,0,70,67,103,1448,21,83,,,,,,
roberni01,TOR,LW,67,13,16,8,-8,2,0,1,12,12,109,34,70,837,20,56,,,,,,
rosloja01,EDM,C,58,17,12,16,-10,3,0,4,116,105,119,21,31,918,13,54,,,,,,
severda01,CBJ,D,68,7,22,45,16,1,0,2,0,0,88,85,39,1427,27,80,,,,,,
sourdju01,WSH,RW,66,13,16,29,15,2,0,1,266,319,95,35,86,956,17,41,,,,,,
brinkbo01,2TM,RW,60,15,14,24,-1,3,0,3,14,30,94,37,71,918,9,39,,,,,,
sherwki01,2TM,RW,58,21,8,44,-17,7,1,3,14,22,144,29,277,1013,21,59,,,,,,
colembl01,CGY,C,57,16,12,41,10,0,4,3,12,18,141,39,134,970,18,47,,,,,,
granlmi01,ANA,C,45,13,15,18,-11,4,0,1,283,303,88,30,25,846,15,36,,,,,,
greigri01,OTT,C,64,11,17,77,7,1,0,1,224,217,107,41,80,1062,17,41,,,,,,
heineem01,NYI,LW,70,20,8,14,-8,3,0,0,6,11,158,42,223,1171,8,39,,,,,,
mansojo01,COL,D,68,5,23,76,39,0,0,2,0,0,102,91,154,1213,23,71,,,,,,
mateyde01,CBJ,D,62,11,17,4,13,1,0,0,0,0,73,80,24,1209,14,68,,,,,,
montobr01,SEA,D,51,8,20,37,-10,2,0,2,0,0,128,64,55,1147,24,79,,,,,,
savoima01,EDM,C,71,11,17,20,-1,3,1,2,30,36,104,34,12,1010,26,49,,,,,,
sheary01,PIT,D,69,4,24,22,24,0,0,0,0,0,64,82,37,1307,22,49,,,,,,
vanrija01,DET,LW,61,15,13,14,-15,7,0,1,3,6,94,26,12,733,10,35,,,,,,
