hockeyRef,team,pos,stats/gp,stats/goals,stats/assists,stats/pim,stats/plusMinus,stats/ppg,stats/shg,stats/gwg,stats/how,stats/fol,stats/shots,stats/blocks,stats/hits,stats/toi,stats/take,stats/give,stats/wins,stats/losses,stats/ties,stats/ga,stats/sa,stats/so
kellecl01,UTA,C,71,22,46,28,22,1,0,5,12,20,199,28,8,1345,23,90,,,,,,
raymolu01,DET,LW,68,22,46,14,10,6,0,5,1,0,148,26,35,1278,28,69,,,,,,
hagelbr01,TBL,LW,64,32,35,54,33,4,1,6,23,36,185,36,41,1256,31,65,,,,,,
zibanmi01,NYR,C,69,30,37,12,-21,14,2,3,492,458,183,45,91,1448,30,86,,,,,,
bedarco01,CHI,C,57,29,37,42,-3,7,0,5,226,267,188,21,29,1196,23,75,,,,,,
dahlira01,BUF,D,67,15,50,64,14,5,0,0,0,0,172,75,61,1633,28,102,,,,,,
nylanwi01,TOR,C,54,24,41,14,-5,6,0,3,25,41,121,20,7,1028,27,56,,,,,,
barzama01,NYI,C,70,18,46,59,14,2,0,4,202,306,155,44,28,1451,38,80,,,,,,
oreilry01,NSH,C,69,24,40,18,7,5,2,7,651,525,135,53,13,1399,45,45,,,,,,
crosbsi01,PIT,C,59,28,35,42,0,10,0,4,693,546,139,24,52,1155,22,65,,,,,,
schmani01,UTA,C,71,26,37,26,23,6,1,7,369,431,174,45,20,1398,38,80,,,,,,
forsbfi01,NSH,C,70,32,30,32,-3,8,0,3,10,19,217,24,114,1321,47,91,,,,,,
gauthcu01,ANA,LW,69,36,26,26,-2,9,0,7,94,98,258,19,57,1203,17,67,,,,,,
stonema01,VEG,RW,49,21,41,9,13,7,0,4,4,9,104,39,23,937,22,52,,,,,,
bathedr01,OTT,C,66,27,34,25,-4,10,0,5,9,10,145,19,101,1155,19,52,,,,,,
geekimo01,BOS,C,69,34,27,18,-5,12,0,5,71,83,158,27,98,1202,17,63,,,,,,
raddyda01,TBL,D,62,19,42,48,23,9,0,5,0,0,175,59,61,1411,11,63,,,,,,
reinhsa01,FLA,C,64,29,32,10,-18,11,3,6,56,91,165,40,59,1362,15,52,,,,,,
slafkju01,MTL,LW,69,27,34,44,5,14,0,2,18,36,151,66,93,1258,10,63,,,,,,
konectr01,PHI,RW,65,25,35,55,12,1,1,2,17,31,144,34,88,1254,15,91,,,,,,
svechan01,CAR,RW,70,25,35,56,1,8,0,3,10,11,179,15,125,1192,22,80,,,,,,
guentdy01,UTA,RW,69,34,25,26,5,7,0,6,26,37,213,26,57,1188,14,54,,,,,,
heiskmi01,DAL,D,68,9,50,24,16,2,1,3,0,0,136,122,20,1756,35,83,,,,,,
jarvise01,CAR,C,62,29,30,21,6,5,3,6,31,42,196,25,78,1176,35,53,,,,,,
kempead01,LAK,LW,69,26,33,56,8,3,0,7,51,91,192,36,116,1333,22,55,,,,,,
tuchal01,BUF,RW,68,29,30,51,20,7,3,2,29,39,166,77,72,1283,33,54,,,,,,
carlsle01,ANA,C,58,24,34,31,1,4,2,3,367,460,150,20,12,1110,23,66,,,,,,
dorofpa01,VEG,LW,71,34,24,22,-2,18,0,4,0,1,198,25,24,1245,12,54,,,,,,
ehlerni01,CAR,LW,70,21,37,10,6,7,0,5,11,19,173,19,17,1161,19,77,,,,,,
marchki01,CBJ,RW,64,25,33,32,5,6,1,6,3,4,188,35,50,1206,38,77,,,,,,
vilarga01,WPG,C,70,27,31,20,-8,11,0,2,41,53,134,33,17,1313,12,54,,,,,,
kniesma01,TOR,LW,68,18,39,25,-19,4,0,2,1,4,126,30,134,1289,21,62,,,,,,
nelsobr01,COL,C,69,32,25,28,11,9,0,9,627,612,166,50,34,1359,19,55,,,,,,
rustbr01,PIT,RW,63,26,31,18,5,8,1,4,2,11,166,61,29,1264,11,67,,,,,,
tavarjo01,TOR,C,71,25,32,28,-26,8,0,2,676,492,173,21,62,1279,25,62,,,,,,
stamkst01,NSH,C,70,34,22,40,-21,10,0,10,246,196,168,29,80,1244,21,60,,,,,,
brattje01,NJD,W,69,17,38,12,-16,4,1,3,3,7,153,22,64,1297,23,69,,,,,,
coylech01,CBJ,C,70,17,38,12,10,5,0,3,532,521,128,44,89,1255,30,44,,,,,,
hugheja03,NJD,C,48,18,37,4,-3,4,0,3,101,178,171,19,3,1010,32,92,,,,,,
larkidy01,DET,C,63,28,27,42,7,10,0,8,678,612,190,31,34,1276,15,57,,,,,,
zegratr01,PHI,C,69,22,33,46,-2,8,0,3,87,200,146,19,36,1303,20,67,,,,,,
hertlto01,VEG,C,71,24,30,39,-14,13,0,4,649,474,176,38,99,1229,16,46,,,,,,
karlser01,PIT,D,65,11,43,20,12,3,0,0,0,0,151,55,18,1544,31,88,,,,,,
marchbr03,FLA,LW,52,27,27,38,-16,6,0,3,1,7,137,16,36,922,15,56,,,,,,
sennebe01,ANA,F,70,21,33,48,-13,1,1,2,2,2,169,22,81,1234,21,80,,,,,,
bennesa01,FLA,C,68,25,28,76,-9,5,0,4,470,506,177,27,111,1255,24,67,,,,,,
manthan01,PIT,RW,70,26,27,33,14,6,0,0,9,27,130,34,47,1050,16,71,,,,,,
matthau01,TOR,C,60,27,26,18,-4,5,0,3,580,392,227,81,42,1248,30,51,,,,,,
mcavoch01,BOS,D,58,9,44,52,8,1,0,1,0,0,95,105,68,1408,25,72,,,,,,
ovechal01,WSH,LW,71,26,27,26,-3,5,0,4,2,1,204,14,115,1245,8,53,,,,,,
demidiv01,MTL,RW,69,14,38,26,3,4,0,3,0,0,104,23,24,1058,20,58,,,,,,
fantiad01,CBJ,C,70,21,31,34,-10,4,0,3,476,476,187,44,111,1315,21,81,,,,,,
hischni01,NJD,C,69,24,28,27,-11,9,0,4,833,675,179,54,51,1434,24,61,,,,,,
malkiev01,PIT,C,50,15,37,57,12,3,0,2,109,136,128,16,22,877,26,82,,,,,,
wilsoto01,WSH,RW,61,25,27,90,14,7,0,3,16,19,132,46,161,1197,12,73,,,,,,
chychja01,WSH,D,69,23,28,55,15,6,0,7,0,0,204,98,52,1627,34,91,,,,,,
cozendy01,OTT,C,69,24,27,53,-9,12,0,3,376,330,165,21,189,1177,16,48,,,,,,
nugenry01,EDM,C,61,18,33,19,-13,10,0,2,127,137,108,26,23,1166,12,36,,,,,,
schaema01,NYI,D,71,22,29,36,15,8,0,4,0,0,179,97,33,1727,31,79,,,,,,
stromdy01,WSH,C,69,16,35,34,3,5,0,1,684,482,130,43,10,1257,16,60,,,,,,
terrytr01,ANA,C,50,16,35,12,12,0,2,2,4,4,120,14,0,913,21,41,,,,,,
zachapa01,BOS,C,67,23,28,28,-1,8,0,3,425,393,112,25,53,1143,17,50,,,,,,
bertuty01,CHI,LW,67,28,22,36,-20,11,0,3,45,52,144,21,45,1232,15,63,,,,,,
horvabo01,NYI,C,57,29,21,40,11,7,1,7,567,446,190,36,48,1182,13,59,,,,,,
mcleory01,BUF,C,71,12,38,12,29,0,5,1,545,601,84,29,16,1251,34,79,,,,,,
barbaiv01,VEG,C,71,20,29,12,9,2,0,2,11,39,115,34,115,1150,14,80,,,,,,
eberljo01,SEA,RW,67,22,27,24,6,4,0,3,11,16,148,39,46,1237,19,46,,,,,,
lacomja01,ANA,D,70,9,40,17,0,3,1,0,0,0,132,117,62,1702,43,90,,,,,,
verhaca01,FLA,C,67,20,29,32,-11,4,0,4,29,50,161,19,61,1164,23,53,,,,,,
cirelan01,TBL,C,61,19,29,42,30,3,1,3,443,461,111,38,44,1049,24,40,,,,,,
evanglu01,NSH,RW,69,9,39,14,5,1,0,0,0,1,147,19,16,1163,20,50,,,,,,
sandeja01,OTT,D,62,11,37,8,9,3,0,2,0,0,133,116,28,1538,29,73,,,,,,
seidemo01,DET,D,70,9,39,55,20,2,0,2,0,0,157,154,106,1790,23,81,,,,,,
trochvi01,NYR,C,55,15,33,50,-16,2,2,1,520,398,98,43,164,1147,20,68,,,,,,
doanjo01,BUF,RW,71,23,24,23,-5,9,0,4,4,12,157,29,67,1141,43,56,,,,,,
faberbr01,MIN,D,71,14,33,35,21,0,1,1,0,0,156,135,27,1752,34,80,,,,,,
josiro01,NSH,D,58,11,36,26,-18,4,0,3,0,0,154,88,20,1440,21,67,,,,,,
lafreal01,NYR,LW,70,20,27,20,-9,6,0,5,8,25,139,40,81,1220,20,43,,,,,,
morrijo04,WPG,D,65,12,35,26,7,2,0,2,0,0,119,104,28,1614,16,82,,,,,,
protaal01,WSH,C,67,23,24,20,16,0,2,5,19,25,144,34,32,1234,22,76,,,,,,
tkachbr01,OTT,LW,49,19,28,58,1,4,1,3,137,97,189,14,124,833,13,31,,,,,,
carlsjo01,2TM,D,59,10,37,28,12,0,0,0,0,1,123,90,22,1352,40,89,,,,,,
hymanza01,EDM,LW,52,29,17,20,6,10,0,2,0,1,152,18,40,1051,7,24,,,,,,
sergami01,UTA,D,67,10,36,38,4,5,0,1,0,0,136,107,36,1627,27,95,,,,,,
thomaro01,STL,C,52,16,30,16,13,3,2,3,429,398,80,35,8,989,25,79,,,,,,
dobsono01,MTL,D,69,12,33,32,11,2,0,1,0,0,142,168,45,1557,31,81,,,,,,
pointbr01,TBL,C,51,16,29,12,10,5,0,0,254,291,103,18,7,925,9,32,,,,,,
quinnja01,BUF,RW,71,17,28,16,8,3,0,4,3,9,152,24,42,1100,12,63,,,,,,
smithwi01,SJS,C,55,19,26,14,-3,6,0,3,12,30,134,9,12,1002,10,61,,,,,,
kadrina01,2TM,C,69,14,31,24,-25,3,0,1,436,484,196,23,49,1343,20,69,,,,,,
beniema01,SEA,C,69,18,26,23,-5,6,0,1,444,457,128,58,28,1332,16,68,,,,,,
blakeja02,CAR,RW,70,20,24,38,5,3,0,3,0,10,150,29,13,1152,27,74,,,,,,
eriksjo02,MIN,C,62,17,27,26,13,7,0,2,614,647,173,28,92,1197,15,38,,,,,,
hintzro01,DAL,LW,53,15,29,18,16,6,0,1,430,297,126,18,59,919,5,41,,,,,,
kreidch01,ANA,LW,64,22,22,26,-2,8,0,3,14,22,118,19,57,1088,16,59,,,,,,
lundean01,FLA,C,64,18,26,34,-8,4,2,3,580,540,137,35,75,1225,14,64,,,,,,
toffoty01,SJS,C,67,18,26,10,-9,6,0,2,5,16,151,29,44,1024,16,48,,,,,,
wennbal01,SJS,C,67,13,31,18,-24,6,0,2,545,641,79,80,24,1380,30,51,,,,,,
giroucl01,OTT,C,69,12,31,22,20,1,0,3,410,245,115,22,61,1142,18,44,,,,,,
gostish01,CAR,D,45,11,32,14,10,5,0,1,0,0,98,50,20,871,18,46,,,,,,
johanma03,MIN,C,64,14,29,10,18,3,0,4,6,8,88,17,27,1000,18,48,,,,,,
buchnpa01,STL,LW,69,16,26,26,-15,4,0,3,67,111,127,31,26,1253,24,56,,,,,,
eklunwi01,SJS,LW,64,12,30,28,-31,3,0,1,6,14,153,48,54,1215,17,55,,,,,,
kanepa01,DET,RW,55,12,30,14,1,2,0,3,4,5,143,24,17,961,6,55,,,,,,
lehkoar01,COL,LW,59,19,23,12,31,1,0,0,3,15,138,28,43,1104,11,39,,,,,,
lindhel01,BOS,C,57,13,29,34,-5,6,0,2,536,433,94,50,33,1020,14,44,,,,,,
peterjo01,UTA,RW,71,22,20,26,7,3,0,3,7,16,135,17,14,1141,16,78,,,,,,
tippeow01,PHI,RW,69,24,18,28,-8,2,3,1,8,15,187,46,137,1161,24,77,,,,,,
zuccama01,MIN,LW,51,13,29,16,-7,4,0,5,26,25,108,23,16,959,11,54,,,,,,
arvidvi01,BOS,LW,58,19,22,22,17,4,0,6,7,5,149,31,19,847,14,41,,,,,,
dunnvi02,SEA,D,68,11,30,38,-24,2,0,3,0,0,146,68,21,1487,26,78,,,,,,
dvorach01,PHI,C,68,14,27,20,5,3,0,2,514,454,130,42,32,1258,18,56,,,,,,
millejt01,NYR,C,56,14,27,20,-28,4,0,3,443,284,120,24,109,1149,12,65,,,,,,
petteel01,VAN,C,61,15,26,18,-21,4,1,0,535,604,107,95,55,1159,28,59,,,,,,
stephch02,SEA,C,67,14,27,14,-25,6,0,2,640,586,87,48,18,1303,25,56,,,,,,
fialake01,LAK,LW,56,18,22,34,-11,4,0,2,7,18,147,24,39,1070,19,75,,,,,,
grafco01,SJS,F,67,19,21,10,2,0,2,3,7,14,95,42,70,1104,25,46,,,,,,
nichuva01,COL,RW,60,15,25,22,3,1,0,1,2,2,133,22,48,1088,23,50,,,,,,
tarasvl01,MIN,RW,64,20,20,8,-4,5,0,3,5,4,127,28,54,957,11,52,,,,,,
backlmi01,CGY,C,70,16,23,16,10,1,1,3,613,620,167,24,22,1247,27,66,,,,,,
coppan01,DET,C,67,9,30,22,3,1,0,1,441,377,99,52,35,1089,18,63,,,,,,
hronefi01,VAN,D,69,8,31,22,-5,4,0,1,0,0,104,89,113,1698,31,86,,,,,,
samuema02,BUF,D,68,12,27,24,35,0,1,3,0,0,97,137,110,1564,15,68,,,,,,
byfiequ01,LAK,C,67,15,23,40,-10,4,0,3,434,531,145,37,52,1339,33,64,,,,,,
catesno01,PHI,LW,69,15,23,42,19,2,0,4,387,474,106,49,80,1130,19,31,,,,,,
clarkbr02,LAK,D,70,8,30,46,6,2,0,2,0,0,141,143,26,1377,22,79,,,,,,
hallta02,CAR,LW,70,15,23,42,7,3,0,1,19,25,118,27,47,1000,19,57,,,,,,
pintosh01,OTT,C,59,18,20,40,3,2,1,1,322,312,133,40,80,1107,20,41,,,,,,
mcmanbo02,2TM,F,65,23,15,42,-4,4,0,3,6,5,138,24,145,1009,15,35,,,,,,
crousla01,UTA,LW,70,19,18,27,22,0,1,3,27,48,118,47,186,1158,13,43,,,,,,
ekholma01,EDM,D,71,6,31,28,25,0,0,2,0,0,120,107,61,1473,24,89,,,,,,
foxad01,NYR,D,43,5,32,18,4,3,0,1,0,0,72,60,20,1019,32,53,,,,,,
holmssi01,NYI,RW,69,17,20,16,13,0,2,4,3,11,86,41,13,1153,23,44,,,,,,
leean01,NYI,LW,71,15,22,34,4,4,0,4,62,54,174,31,73,1103,10,49,,,,,,
michkma01,PHI,RW,68,16,21,59,-8,4,0,1,1,10,134,17,27,1011,18,75,,,,,,
novakth01,PIT,C,70,15,22,24,4,5,0,2,172,239,108,28,10,982,23,46,,,,,,
zuckeja01,BUF,LW,52,20,17,21,-3,8,0,5,42,70,108,17,50,810,6,58,,,,,,
anderra01,2TM,D,70,12,25,65,-3,4,0,0,0,0,153,130,32,1629,21,85,,,,,,
boesebr01,VAN,RW,62,16,20,8,-32,4,0,3,50,68,137,24,45,1172,12,47,,,,,,
byrambo01,BUF,D,71,10,26,48,15,1,0,4,0,0,97,83,43,1599,18,75,,,,,,
kyroujo01,STL,C,59,16,20,6,-8,3,0,2,3,11,150,22,11,938,19,36,,,,,,
leonary01,WSH,RW,64,15,21,34,1,3,0,2,6,5,125,21,101,923,10,65,,,,,,
mccanja01,SEA,C,44,18,18,11,-3,6,0,2,10,10,103,23,37,728,11,48,,,,,,
mitteca01,BOS,C,60,13,23,8,9,2,0,2,88,83,69,17,19,908,10,65,,,,,,
snuggji01,STL,RW,57,15,21,12,4,4,0,4,4,8,130,33,63,936,22,39,,,,,,
ekmanol01,TOR,D,68,8,27,56,-7,0,0,0,0,0,100,62,80,1422,14,93,,,,,,
frostmo01,CGY,C,70,17,18,24,-17,7,0,2,491,381,119,33,45,1070,17,42,,,,,,
maccema01,TOR,LW,60,14,21,14,-16,2,0,2,3,4,82,17,18,885,13,55,,,,,,
mcmicco01,WSH,C,67,10,25,22,6,2,0,4,235,315,127,37,36,1133,26,47,,,,,,
monahse01,CBJ,C,66,12,23,12,6,1,2,3,572,505,114,34,39,1140,24,49,,,,,,
rakelri01,PIT,RW,49,14,21,6,4,4,0,0,53,94,127,37,64,929,19,40,,,,,,
tolvaee01,SEA,RW,66,12,23,26,-14,5,0,0,0,1,120,70,166,1078,14,40,,,,,,
bensoza01,BUF,LW,54,9,25,24,24,1,0,4,5,7,89,17,35,858,19,38,,,,,,
brownco02,NJD,RW,62,13,21,12,-4,2,1,1,5,15,92,30,20,1060,16,43,,,,,,
coronma01,CGY,RW,69,16,18,20,-27,7,0,3,58,92,175,21,18,1145,15,48,,,,,,
duchema01,DAL,C,45,13,21,8,-1,4,0,3,199,184,70,22,19,732,8,50,,,,,,
kapanol01,MTL,C,69,20,14,20,3,1,1,1,281,311,115,66,26,1014,12,26,,,,,,
laferal01,LAK,RW,70,18,16,16,-1,2,2,3,170,239,171,45,215,1251,19,72,,,,,,
meierti01,NJD,RW,64,19,15,18,-17,6,0,3,53,65,228,42,112,1187,22,63,,,,,,
nazarfr01,CHI,C,54,11,23,24,-14,2,1,2,325,379,112,38,27,1003,22,61,,,,,,
faulkju01,2TM,D,68,12,22,34,-4,2,0,3,0,0,126,117,62,1517,23,58,,,,,,
marchma01,2TM,F,57,16,18,52,8,3,0,2,15,26,97,21,71,992,23,74,,,,,,
deangan01,NYI,D,71,5,28,41,-3,1,0,1,0,0,139,67,30,1365,19,94,,,,,,
kopitan01,LAK,C,55,11,22,8,14,5,0,1,600,468,81,48,30,1039,16,48,,,,,,
krebspe01,BUF,C,71,9,24,76,7,0,0,3,183,229,76,37,165,968,20,48,,,,,,
mathemi01,MTL,D,66,6,27,28,10,0,0,3,0,0,100,129,49,1614,22,80,,,,,,
mctavma01,ANA,C,63,13,20,40,-11,4,0,2,354,370,121,31,76,989,14,47,,,,,,
merceda01,NJD,C,69,15,18,33,-4,4,2,1,113,177,130,41,27,1250,23,60,,,,,,
riellmo01,TOR,D,67,9,24,25,-17,1,0,2,0,0,125,96,29,1423,18,79,,,,,,
stanklo01,CAR,C,70,14,19,23,12,1,0,1,349,444,136,19,40,1070,23,42,,,,,,
steelsa01,DAL,C,70,12,21,24,7,1,0,5,128,124,81,28,75,1126,20,47,,,,,,
theodsh01,VEG,D,59,8,25,18,12,2,0,3,0,0,112,79,2,1370,18,72,,,,,,
buntimi01,2TM,LW,69,14,19,20,-21,6,0,1,10,20,120,23,41,1015,10,54,,,,,,
cuyllwi01,NYR,LW,70,16,16,41,-14,4,0,1,42,42,131,61,242,1199,8,47,,,,,,
debruja01,VAN,LW,68,14,18,8,-25,11,0,0,12,17,175,29,59,1148,11,39,,,,,,
domima01,TOR,LW,69,10,22,65,-21,1,0,3,144,137,103,30,34,1034,19,80,,,,,,
haulaer01,NSH,LW,70,11,21,50,-15,3,0,0,419,418,110,40,87,1175,14,50,,,,,,
hollody01,STL,C,46,15,17,16,3,1,0,1,30,29,117,33,114,829,10,31,,,,,,
hughelu01,NJD,D,59,6,26,28,-6,2,0,1,0,0,134,47,17,1354,22,99,,,,,,
jennebo01,CBJ,C,55,10,22,34,2,1,0,3,134,133,107,52,116,882,11,42,,,,,,
kindebe01,PIT,C,67,17,15,18,-9,4,1,4,240,300,137,51,29,1020,21,72,,,,,,
marinjo01,UTA,D,71,4,28,16,39,0,1,2,0,0,51,65,25,1447,19,80,,,,,,
milleka01,CAR,D,62,6,26,48,8,1,1,1,0,1,102,68,88,1403,40,68,,,,,,
sillico01,CBJ,C,69,7,25,35,5,0,0,1,43,66,120,40,93,1054,26,52,,,,,,
teravte01,CHI,F,63,13,19,6,-19,6,1,2,41,60,77,36,17,1138,21,59,,,,,,
troubja01,ANA,D,69,10,22,31,5,0,0,1,0,0,143,132,121,1582,21,72,,,,,,
vorondi01,CBJ,LW,62,17,15,59,-1,7,0,1,6,19,110,26,103,874,9,41,,,,,,
schenbr01,2TM,C,69,14,18,66,-25,4,0,2,398,344,101,33,151,1143,17,44,,,,,,
garlaco01,2TM,RW,59,12,20,30,-14,2,1,1,13,19,121,29,38,1059,25,70,,,,,,
bourqma01,DAL,C,70,13,18,16,-2,1,0,0,92,112,124,19,63,1057,12,46,,,,,,
burakan01,CHI,LW,64,11,20,16,-23,3,0,1,4,6,80,30,18,1087,28,54,,,,,,
chaboth01,OTT,D,54,7,24,22,6,2,1,0,0,0,95,107,36,1231,25,56,,,,,,
farabjo01,CGY,LW,70,16,15,26,-11,1,4,2,22,28,120,45,47,1177,20,59,,,,,,
gavrivl01,NYR,D,70,14,17,46,-14,3,0,1,0,0,105,91,42,1669,21,92,,,,,,
hartmry01,MIN,RW,67,16,15,42,-4,5,0,3,422,516,144,91,59,1121,22,58,,,,,,
mintefr01,BOS,C,70,16,15,14,22,1,0,2,335,359,101,45,124,1069,25,31,,,,,,
pageaje01,NYI,C,63,15,16,2,4,0,3,4,559,377,69,48,102,980,14,41,,,,,,
podkova01,EDM,RW,71,16,15,63,17,0,0,5,17,40,117,37,215,1075,12,46,,,,,,
poehlry01,ANA,C,63,9,22,8,11,0,2,2,399,446,72,71,37,941,14,44,,,,,,
sanhetr01,PHI,D,69,8,23,20,7,1,1,1,0,0,76,129,41,1672,22,92,,,,,,
perryco01,2TM,RW,59,13,18,66,-1,4,0,1,7,22,94,17,27,825,5,46,,,,,,
chinaye01,2TM,RW,61,16,15,10,1,1,0,3,3,6,114,23,47,786,8,33,,,,,,
amadimi01,OTT,C,69,12,18,18,9,0,0,2,7,10,86,40,93,1105,32,51,,,,,,
bennja01,DAL,LW,48,14,16,31,11,2,0,3,38,42,63,17,71,633,10,27,,,,,,
brazeju01,PIT,F,52,16,14,12,4,3,0,4,0,2,93,33,67,665,12,33,,,,,,
coolelo01,UTA,C,43,17,13,24,5,3,2,2,209,261,81,20,46,739,18,58,,,,,,
gritsar01,NJD,RW,65,13,17,26,-5,2,0,0,4,9,148,18,57,985,23,45,,,,,,
hamildo01,NJD,D,64,9,21,42,-7,4,0,3,0,0,174,63,71,1391,11,91,,,,,,
harleth01,DAL,D,58,6,24,20,-1,1,0,4,0,0,96,130,34,1336,32,72,,,,,,
kakkoka01,SEA,RW,52,11,19,14,11,2,0,2,13,15,71,9,26,735,14,32,,,,,,
karlsli01,VAN,C,66,13,17,28,-21,2,0,1,13,29,97,15,76,785,14,39,,,,,,
khusnma01,BOS,C,65,14,16,14,14,0,0,1,51,58,72,33,37,935,20,38,,,,,,
landega01,COL,LW,48,10,20,37,27,1,0,1,130,75,106,21,69,792,13,25,,,,,,
rodriev01,FLA,C,67,11,19,38,-15,1,1,0,364,411,158,25,63,1151,31,46,,,,,,
sourdju01,WSH,RW,67,14,16,29,16,2,0,1,268,325,97,37,89,974,17,44,,,,,,
staaljo01,CAR,C,67,17,13,27,4,4,0,2,735,604,92,37,146,1076,15,44,,,,,,
bjorkol01,TBL,RW,69,11,18,10,-13,9,0,1,7,8,119,32,70,965,13,32,,,,,,
burnsbr01,COL,D,69,10,19,26,27,0,0,5,0,0,145,79,16,1308,13,83,,,,,,
colembl01,CGY,C,58,16,13,41,9,0,4,3,12,18,143,39,135,988,18,49,,,,,,
coutuse01,PHI,C,66,7,22,26,-7,0,0,1,563,492,101,36,71,1120,29,59,,,,,,
granlmi01,ANA,C,46,14,15,18,-11,5,0,1,292,314,90,30,25,865,17,37,,,,,,
kaneev01,VAN,LW,66,12,17,90,-17,2,0,1,19,33,155,26,106,1092,16,68,,,,,,
malinsa01,COL,D,69,3,26,18,36,0,0,1,0,0,131,75,35,1176,18,61,,,,,,
orlovdm01,SJS,D,68,3,26,38,-21,1,0,0,0,0,70,67,103,1448,21,83,,,,,,
roberni01,TOR,LW,67,13,16,8,-8,2,0,1,12,12,109,34,70,837,20,56,,,,,,
rosloja01,EDM,C,58,17,12,16,-10,3,0,4,116,105,119,21,31,918,13,54,,,,,,
severda01,CBJ,D,69,7,22,45,16,1,0,2,0,0,90,86,39,1451,27,81,,,,,,
brinkbo01,2TM,RW,60,15,14,24,-1,3,0,3,14,30,94,37,71,918,9,39,,,,,,
sherwki01,2TM,RW,58,21,8,44,-17,7,1,3,14,22,144,29,277,1013,21,59,,,,,,
greigri01,OTT,C,64,11,17,77,7,1,0,1,224,217,107,41,80,1062,17,41,,,,,,
heineem01,NYI,LW,71,20,8,14,-7,3,0,0,6,11,160,43,223,1189,8,42,,,,,,
mansojo01,COL,D,69,5,23,78,39,0,0,2,0,0,105,92,155,1229,24,73,,,,,,
mateyde01,CBJ,D,63,11,17,6,13,1,0,0,0,0,73,80,24,1223,14,69,,,,,,
montobr01,SEA,D,51,8,20,37,-10,2,0,2,0,0,128,64,55,1147,24,79,,,,,,
nikisal01,CAR,D,69,10,18,29,12,4,0,1,0,0,111,76,117,1238,22,76,,,,,,
savoima01,EDM,C,71,11,17,20,-1,3,1,2,30,36,104,34,12,1010,26,49,,,,,,
sheary01,PIT,D,69,4,24,22,24,0,0,0,0,0,64,82,37,1307,22,49,,,,,,
