hockeyRef,team,pos,stats/gp,stats/goals,stats/assists,stats/pim,stats/plusMinus,stats/ppg,stats/shg,stats/gwg,stats/how,stats/fol,stats/shots,stats/blocks,stats/hits,stats/toi,stats/take,stats/give,stats/wins,stats/losses,stats/ties,stats/ga,stats/sa,stats/so
ahose01,CAR,F,51,17,35,30,5,4,1,2,393,387,116,16,45,1010,22,70,,,,,,
debrial01,DET,RW,52,26,26,10,1,11,0,5,12,23,183,24,25,936,23,52,,,,,,
hutsola01,MTL,D,51,9,43,16,15,1,0,3,0,0,86,82,21,1212,20,57,,,,,,
marnemi01,VEG,RW,50,12,40,14,10,3,0,0,58,103,97,33,17,1002,24,69,,,,,,
stonema01,VEG,RW,34,20,32,7,14,7,0,3,1,6,81,27,16,664,16,38,,,,,,
thompta01,BUF,C,50,26,26,25,-10,4,0,3,255,286,173,32,48,949,18,44,,,,,,
boldyma01,MIN,LW,48,27,24,22,12,7,2,3,39,46,157,32,32,1004,20,58,,,,,,
guentja01,TBL,C,49,22,29,21,11,5,2,4,95,107,131,30,20,1002,17,45,,,,,,
stuetti02,OTT,LW,50,22,29,31,1,6,1,4,248,204,124,32,79,1033,23,70,,,,,,
caufico01,MTL,RW,51,26,24,10,15,5,0,7,5,9,149,13,35,936,19,33,,,,,,
oreilry01,NSH,C,50,18,32,10,8,2,2,5,478,385,90,38,10,1001,35,33,,,,,,
bouchev01,EDM,D,52,11,38,20,4,6,0,3,0,0,134,71,17,1281,24,78,,,,,,
kellecl01,UTA,C,50,15,34,14,16,1,0,4,12,15,138,20,8,961,16,56,,,,,,
bedarco01,CHI,C,38,20,28,30,5,5,0,3,148,167,125,16,11,795,16,51,,,,,,
nylanwi01,TOR,C,37,17,31,14,1,3,0,3,19,33,75,13,4,686,16,38,,,,,,
zibanmi01,NYR,C,51,21,27,10,-17,9,2,3,364,332,140,34,72,1063,21,69,,,,,,
hagelbr01,TBL,LW,44,25,22,28,28,3,1,6,17,22,130,24,33,852,18,45,,,,,,
larkidy01,DET,C,52,25,22,32,7,8,0,7,564,498,155,28,26,1051,13,48,,,,,,
reinhsa01,FLA,C,49,24,23,8,-12,9,3,5,40,74,127,31,49,1044,14,38,,,,,,
hughequ01,2TM,D,46,4,43,18,0,2,0,0,0,0,127,55,5,1274,19,67,,,,,,
marchbr03,FLA,LW,41,23,23,32,-8,5,0,2,1,7,115,16,33,762,13,43,,,,,,
schmani01,UTA,C,50,18,28,14,13,4,0,4,251,281,122,32,13,983,27,56,,,,,,
zegratr01,PHI,C,50,19,27,34,-1,7,0,2,58,103,110,14,19,936,14,46,,,,,,
gauthcu01,ANA,LW,50,23,22,18,6,5,0,4,36,44,192,16,40,868,12,50,,,,,,
geekimo01,BOS,C,50,26,19,16,-6,8,0,4,56,66,115,17,80,859,14,40,,,,,,
konectr01,PHI,RW,49,17,28,45,11,1,1,2,10,29,110,25,63,924,12,71,,,,,,
bathedr01,OTT,C,47,19,25,21,-4,7,0,3,9,10,101,15,69,842,17,36,,,,,,
carlsle01,ANA,C,44,18,26,29,3,3,2,3,315,378,107,15,8,856,19,52,,,,,,
hertlto01,VEG,C,50,21,23,33,-3,11,0,3,458,342,137,25,60,874,11,34,,,,,,
ovechal01,WSH,LW,52,21,23,16,0,3,0,4,2,1,144,9,86,938,6,49,,,,,,
tavarjo01,TOR,C,51,19,25,20,-10,4,0,1,480,334,129,12,45,914,20,48,,,,,,
vilarga01,WPG,C,50,19,25,14,-1,7,0,2,34,38,102,20,12,932,9,42,,,,,,
wilsoto01,WSH,RW,43,22,22,69,22,7,0,2,13,13,101,24,116,831,11,51,,,,,,
demidiv01,MTL,RW,51,11,32,24,8,3,0,2,0,0,74,19,23,782,15,46,,,,,,
guentdy01,UTA,RW,50,23,20,22,6,4,0,6,21,29,163,17,41,864,10,40,,,,,,
kniesma01,TOR,LW,48,12,31,19,-6,4,0,2,0,1,94,22,104,922,13,43,,,,,,
matthau01,TOR,C,45,25,17,16,3,4,0,3,444,311,170,63,28,941,21,39,,,,,,
morrijo04,WPG,D,50,10,32,20,13,2,0,1,0,0,89,87,23,1228,11,60,,,,,,
nelsobr01,COL,C,49,24,18,18,7,8,0,5,442,446,112,40,24,936,13,37,,,,,,
raddyda01,TBL,D,43,12,30,23,19,6,0,3,0,0,106,43,41,953,9,44,,,,,,
svechan01,CAR,RW,51,17,25,38,0,5,0,2,9,8,139,10,89,864,16,58,,,,,,
terrytr01,ANA,C,43,13,29,12,6,0,2,1,4,4,103,13,0,800,16,35,,,,,,
barzama01,NYI,C,49,11,30,41,9,1,0,2,186,284,108,31,17,1030,26,57,,,,,,
carlsjo01,WSH,D,48,9,32,24,12,0,0,0,0,1,102,68,19,1099,32,76,,,,,,
marchki01,CBJ,RW,46,18,23,20,3,3,1,4,1,2,143,29,37,867,28,60,,,,,,
stromdy01,WSH,C,50,13,28,24,6,4,0,1,524,363,100,33,10,930,11,40,,,,,,
tuchal01,BUF,RW,49,17,24,43,9,3,1,1,25,28,117,57,55,912,23,39,,,,,,
forsbfi01,NSH,C,50,19,21,24,-2,3,0,1,9,16,150,17,93,937,34,69,,,,,,
heiskmi01,DAL,D,50,7,33,14,8,1,1,2,0,0,100,92,13,1297,32,60,,,,,,
hintzro01,DAL,LW,47,14,26,14,18,5,0,1,390,278,112,13,52,825,4,38,,,,,,
nugenry01,EDM,C,43,12,28,17,-7,7,0,2,94,98,72,19,15,822,7,23,,,,,,
sandeja01,OTT,D,50,10,30,4,4,2,0,2,0,0,106,100,20,1257,25,55,,,,,,
slafkju01,MTL,LW,51,19,21,42,6,9,0,2,12,28,98,49,77,922,7,38,,,,,,
bennesa01,FLA,C,49,18,21,56,-3,1,0,4,333,373,129,22,97,903,17,46,,,,,,
ehlerni01,CAR,LW,51,14,25,10,2,5,0,3,11,19,128,14,7,850,18,57,,,,,,
hischni01,NJD,C,51,16,23,21,-6,6,0,2,601,483,129,44,39,1059,21,44,,,,,,
malkiev01,PIT,C,35,12,27,26,15,3,0,1,95,115,88,13,12,616,16,53,,,,,,
rustbr01,PIT,RW,46,18,21,16,1,4,0,4,0,4,123,51,15,927,6,43,,,,,,
bertuty01,CHI,LW,48,24,14,34,-12,9,0,3,41,44,109,16,37,874,11,44,,,,,,
cozendy01,OTT,C,50,15,23,36,-13,9,0,0,308,261,117,17,134,865,11,35,,,,,,
dorofpa01,VEG,LW,50,22,16,14,-8,13,0,2,0,1,137,22,21,879,6,37,,,,,,
kempead01,LAK,LW,49,17,21,42,6,2,0,5,38,52,137,32,91,943,13,38,,,,,,
sennebe01,ANA,F,51,15,23,36,-1,1,1,1,2,2,110,15,55,872,12,58,,,,,,
brattje01,NJD,W,51,11,26,10,-13,3,1,3,3,5,112,19,47,958,18,48,,,,,,
evanglu01,NSH,RW,49,7,30,12,10,1,0,0,0,1,109,14,9,817,15,40,,,,,,
jarvise01,CAR,C,43,22,15,6,4,3,3,5,23,37,140,18,64,818,25,40,,,,,,
lehkoar01,COL,LW,49,17,20,8,31,1,0,0,3,9,120,26,35,944,11,32,,,,,,
chychja01,WSH,D,50,18,18,45,24,5,0,4,0,0,163,68,45,1166,23,65,,,,,,
dahlira01,BUF,D,46,7,29,47,-13,4,0,0,0,0,118,62,44,1121,19,75,,,,,,
fialake01,LAK,LW,49,18,18,30,-7,4,0,2,5,14,138,19,30,945,17,66,,,,,,
stamkst01,NSH,C,50,24,12,26,-14,7,0,8,166,135,119,20,51,879,18,44,,,,,,
verhaca01,FLA,C,48,14,22,18,-4,3,0,2,23,35,107,16,48,851,20,38,,,,,,
barbaiv01,VEG,C,50,12,23,6,9,1,0,1,8,27,73,24,78,805,12,55,,,,,,
doanjo01,BUF,RW,50,15,20,23,-4,5,0,1,4,9,109,18,45,802,35,41,,,,,,
giroucl01,OTT,C,50,9,26,16,9,1,0,1,307,171,82,20,43,866,10,35,,,,,,
lindhel01,BOS,C,41,9,26,34,0,6,0,2,373,310,64,39,30,718,10,30,,,,,,
lundean01,FLA,C,49,15,20,26,-9,3,1,3,466,425,112,30,60,947,8,53,,,,,,
seidemo01,DET,D,52,7,28,43,10,1,0,1,0,0,113,115,76,1318,17,60,,,,,,
zachapa01,BOS,C,50,14,21,26,-2,5,0,3,314,283,81,20,40,861,13,33,,,,,,
johanma03,MIN,C,47,13,21,8,17,3,0,4,6,7,70,12,23,750,14,37,,,,,,
kadrina01,CGY,C,51,9,25,20,-22,2,0,1,357,366,142,18,33,999,15,56,,,,,,
manthan01,PIT,RW,50,16,18,15,8,4,0,0,6,19,94,24,28,745,9,50,,,,,,
schaema01,NYI,D,50,13,21,24,8,6,0,3,0,0,124,66,22,1204,25,60,,,,,,
toffoty01,SJS,C,50,14,20,8,-6,5,0,1,4,14,115,25,37,793,12,34,,,,,,
wennbal01,SJS,C,50,10,24,10,-13,5,0,2,398,470,58,64,15,1036,22,40,,,,,,
beniema01,SEA,C,50,11,22,12,-6,5,0,1,320,346,94,43,22,984,9,52,,,,,,
horvabo01,NYI,C,36,21,12,32,4,6,1,3,377,277,122,19,26,738,8,42,,,,,,
karlser01,PIT,D,45,4,29,14,0,2,0,0,0,0,94,40,10,1065,21,61,,,,,,
peterjo01,UTA,RW,50,17,16,24,9,2,0,2,5,13,104,14,13,831,13,53,,,,,,
protaal01,WSH,C,49,17,16,18,18,0,0,4,11,20,108,29,23,899,16,58,,,,,,
smithwi01,SJS,C,37,14,19,12,4,3,0,3,8,23,88,8,8,667,8,35,,,,,,
thomaro01,STL,C,42,11,22,12,-3,3,2,0,379,346,60,23,7,796,22,58,,,,,,
tippeow01,PHI,RW,50,18,15,22,-3,2,2,1,4,10,128,26,89,820,12,52,,,,,,
dvorach01,PHI,C,49,12,20,14,3,1,0,1,345,290,102,27,22,868,13,43,,,,,,
eberljo01,SEA,RW,48,17,15,16,3,4,0,3,9,15,107,25,36,910,12,38,,,,,,
eriksjo02,MIN,C,46,11,21,22,12,3,0,2,468,485,138,20,71,900,11,34,,,,,,
faberbr01,MIN,D,52,11,21,10,16,0,1,1,0,0,115,110,17,1286,30,66,,,,,,
gostish01,CAR,D,35,6,26,14,10,4,0,1,0,0,73,42,13,704,11,37,,,,,,
hugheja03,NJD,C,33,11,21,0,-3,1,0,2,52,101,118,16,3,702,23,60,,,,,,
lacomja01,ANA,D,51,6,26,10,-3,1,1,0,0,0,105,85,44,1248,30,74,,,,,,
mcleory01,BUF,C,50,11,21,4,14,0,4,1,370,425,60,19,13,889,21,52,,,,,,
millejt01,NYR,C,43,13,19,14,-18,4,0,3,348,223,99,16,88,887,8,45,,,,,,
sergami01,UTA,D,50,7,25,26,-5,3,0,0,0,0,103,89,22,1217,20,74,,,,,,
trochvi01,NYR,C,38,11,21,24,-17,1,0,1,358,272,70,32,118,796,13,48,,,,,,
backlmi01,CGY,C,51,12,19,10,13,1,1,2,471,457,123,18,20,893,20,40,,,,,,
cirelan01,TBL,C,45,13,18,27,29,2,0,3,321,353,83,30,28,797,18,31,,,,,,
dobsono01,MTL,D,51,9,22,24,2,1,0,1,0,0,97,128,28,1167,21,62,,,,,,
dunnvi02,SEA,D,49,7,24,32,-21,1,0,2,0,0,109,54,15,1100,16,63,,,,,,
eklunwi01,SJS,LW,46,11,20,26,-24,3,0,1,0,11,118,32,37,910,11,45,,,,,,
ekmanol01,TOR,D,51,8,23,32,8,0,0,0,0,0,74,42,63,1049,11,77,,,,,,
hymanza01,EDM,LW,33,19,12,12,7,7,0,1,0,1,103,9,34,663,6,13,,,,,,
anderra01,2TM,D,49,10,21,53,4,4,0,0,0,0,114,93,29,1184,18,67,,,,,,
blakeja02,CAR,RW,51,16,14,30,1,3,0,2,0,8,110,17,10,848,21,54,,,,,,
burakan01,CHI,LW,45,10,20,12,-14,3,0,1,2,6,65,23,15,791,20,40,,,,,,
coppan01,DET,C,52,8,22,16,-3,1,0,1,318,272,77,39,30,826,15,48,,,,,,
coylech01,CBJ,C,50,10,20,8,-5,2,0,0,370,368,82,31,67,882,21,32,,,,,,
fantiad01,CBJ,C,50,12,18,19,-13,3,0,2,322,314,137,35,69,940,18,54,,,,,,
mcavoch01,BOS,D,39,4,26,36,3,1,0,0,0,0,58,76,50,935,22,42,,,,,,
mctavma01,ANA,C,49,13,17,36,-9,4,0,2,313,313,103,27,54,802,11,36,,,,,,
petteel01,VAN,C,43,13,17,14,-14,2,1,0,405,481,85,70,35,851,21,39,,,,,,
pointbr01,TBL,C,37,11,19,8,4,3,0,0,173,204,82,13,4,667,5,22,,,,,,
riellmo01,TOR,D,50,6,24,12,-14,0,0,2,0,0,97,68,21,1085,15,65,,,,,,
vorondi01,CBJ,LW,50,16,14,51,-3,7,0,1,5,17,98,22,81,752,6,37,,,,,,
buntimi01,NSH,LW,50,12,17,12,-8,4,0,1,6,16,86,16,27,741,7,38,,,,,,
grafco01,SJS,F,49,14,15,4,6,0,1,1,3,11,57,33,54,804,18,32,,,,,,
hronefi01,VAN,D,51,4,25,14,1,2,0,1,0,0,70,70,78,1249,21,56,,,,,,
josiro01,NSH,D,38,8,21,20,-5,3,0,2,0,0,101,56,10,896,18,46,,,,,,
kanepa01,DET,RW,37,8,21,10,-1,2,0,2,0,1,94,16,9,629,1,35,,,,,,
leonary01,WSH,RW,45,10,19,26,4,1,0,2,6,4,89,14,64,646,9,43,,,,,,
merceda01,NJD,C,51,13,16,14,2,3,2,1,98,151,100,34,23,949,19,44,,,,,,
quinnja01,BUF,RW,50,11,18,10,0,2,0,4,3,9,100,20,25,784,10,52,,,,,,
stephch02,SEA,C,48,13,16,10,-15,6,0,1,470,422,66,36,15,947,19,42,,,,,,
tkachbr01,OTT,LW,30,12,17,34,-6,2,1,2,71,57,121,7,83,518,7,20,,,,,,
tolvaee01,SEA,RW,49,10,19,16,-12,5,0,0,0,0,84,54,128,797,10,34,,,,,,
zuccama01,MIN,LW,32,8,21,8,-3,3,0,2,14,18,63,15,11,604,7,31,,,,,,
byfiequ01,LAK,C,48,9,19,22,-3,3,0,2,286,417,106,27,33,967,22,54,,,,,,
foxad01,NYR,D,30,4,24,12,4,2,0,1,0,0,56,45,15,707,20,37,,,,,,
lafreal01,NYR,LW,52,10,18,12,-14,2,0,2,7,21,98,33,69,888,14,28,,,,,,
leean01,NYI,LW,50,11,17,27,4,3,0,3,50,43,122,25,45,783,9,26,,,,,,
mcmicco01,WSH,C,52,7,21,16,6,1,0,3,210,277,99,30,26,888,20,36,,,,,,
tarasvl01,MIN,RW,45,13,15,8,-5,4,0,2,5,4,89,19,36,678,8,36,,,,,,
buchnpa01,STL,LW,51,9,18,18,-15,2,0,1,19,30,87,19,24,925,17,42,,,,,,
kapanol01,MTL,C,51,16,11,14,0,1,1,1,234,256,93,52,19,766,9,19,,,,,,
meierti01,NJD,RW,46,13,14,12,-12,6,0,2,45,52,155,31,78,851,14,43,,,,,,
michkma01,PHI,RW,49,12,15,49,-4,1,0,0,1,7,103,13,20,715,11,50,,,,,,
nichuva01,COL,RW,40,11,16,8,3,1,0,1,2,1,96,13,33,715,13,34,,,,,,
novakth01,PIT,C,50,9,18,20,5,3,0,1,79,111,76,20,9,676,21,32,,,,,,
catesno01,PHI,LW,50,10,16,31,17,2,0,3,276,358,80,35,55,818,13,25,,,,,,
coronma01,CGY,RW,50,13,13,16,-21,5,0,3,43,71,115,17,11,827,11,33,,,,,,
coutuse01,PHI,C,49,5,21,18,-4,0,0,1,445,369,77,29,50,847,23,43,,,,,,
crousla01,UTA,LW,50,13,13,14,18,0,1,2,21,37,84,35,136,813,10,28,,,,,,
hallta02,CAR,LW,51,11,15,16,3,3,0,1,15,24,84,21,30,720,13,41,,,,,,
hughelu01,NJD,D,49,5,21,24,-8,1,0,1,0,0,104,39,13,1129,18,81,,,,,,
kreidch01,ANA,LW,45,16,10,20,-6,7,0,2,13,21,82,17,44,764,10,39,,,,,,
mcmanbo02,TOR,F,50,16,10,40,3,2,0,3,6,3,100,22,109,756,10,21,,,,,,
samuema02,BUF,D,48,8,18,14,21,0,1,2,0,0,68,101,76,1105,8,40,,,,,,
theodsh01,VEG,D,39,7,19,6,16,1,0,3,0,0,87,62,1,926,14,47,,,,,,
arvidvi01,BOS,LW,39,11,14,16,8,2,0,5,6,4,107,21,14,561,8,29,,,,,,
boesebr01,VAN,RW,49,12,13,6,-30,2,0,2,46,62,109,20,29,933,8,34,,,,,,
burnsbr01,COL,D,49,8,17,18,27,0,0,4,0,0,111,57,11,950,13,56,,,,,,
byrambo01,BUF,D,50,10,15,24,9,1,0,4,0,0,66,60,31,1125,10,61,,,,,,
cuyllwi01,NYR,LW,52,11,14,35,-17,4,0,1,34,29,98,54,178,893,8,32,,,,,,
haulaer01,NSH,LW,50,8,17,32,-13,2,0,0,295,283,80,30,61,827,12,35,,,,,,
jennebo01,CBJ,C,36,8,17,26,0,1,0,2,81,71,78,36,82,610,6,30,,,,,,
letankr01,PIT,D,48,3,22,22,5,1,0,2,0,0,77,60,65,1057,17,69,,,,,,
perroda01,OTT,LW,49,10,15,22,2,3,0,1,3,5,69,18,64,658,9,30,,,,,,
pintosh01,OTT,C,40,14,11,28,1,2,0,1,226,208,88,24,48,749,11,32,,,,,,
stanklo01,CAR,C,51,10,15,23,6,0,0,1,264,331,102,14,24,780,16,29,,,,,,
zuckeja01,BUF,LW,31,11,14,12,-9,6,0,2,24,51,66,7,33,489,3,30,,,,,,
brazeju01,PIT,F,36,14,10,10,-2,3,0,4,0,2,66,21,44,467,10,24,,,,,,
clarkbr02,LAK,D,49,6,18,26,12,1,0,2,0,0,96,86,22,927,17,57,,,,,,
debruja01,VAN,LW,50,12,12,4,-12,11,0,0,11,15,137,19,47,867,7,27,,,,,,
domima01,TOR,LW,49,6,18,32,-16,0,0,3,102,99,78,22,25,723,12,62,,,,,,
frostmo01,CGY,C,51,10,14,20,-12,4,0,2,340,286,87,22,32,782,11,30,,,,,,
hartmry01,MIN,RW,48,14,10,25,1,5,0,3,267,359,97,60,40,794,16,34,,,,,,
holmssi01,NYI,RW,49,12,12,14,7,0,1,2,3,10,55,34,9,801,15,32,,,,,,
jonesse01,FLA,D,40,6,18,16,-2,5,0,0,0,0,78,47,38,939,10,52,,,,,,
karlsli01,VAN,C,48,11,13,26,-5,2,0,1,11,24,76,11,62,539,11,28,,,,,,
malinsa01,COL,D,49,3,21,12,25,0,0,1,0,0,93,56,24,814,15,47,,,,,,
marinjo01,UTA,D,50,4,20,8,31,0,1,2,0,0,42,46,18,1022,12,64,,,,,,
mathemi01,MTL,D,48,5,19,22,11,0,0,2,0,0,67,103,33,1193,19,54,,,,,,
olofsvi01,COL,RW,49,10,14,6,2,2,0,3,3,5,93,12,8,656,9,35,,,,,,
perryco01,LAK,RW,38,10,14,36,1,4,0,0,5,14,68,11,14,526,4,27,,,,,,
roberni01,TOR,LW,48,11,13,2,0,2,0,1,8,6,78,25,53,594,13,46,,,,,,
bensoza01,BUF,LW,37,6,17,18,12,1,0,4,4,5,69,14,17,605,14,28,,,,,,
bjorkol01,TBL,RW,49,7,16,10,-7,6,0,1,5,7,76,19,41,688,10,26,,,,,,
coolelo01,UTA,C,29,14,9,22,6,3,1,1,133,189,59,13,34,516,11,37,,,,,,
duclaan01,NYI,LW,47,12,11,10,3,4,0,2,4,5,62,29,3,634,5,17,,,,,,
faulkju01,STL,D,51,11,12,30,-6,2,0,3,0,0,96,91,43,1147,18,44,,,,,,
greigri01,OTT,C,45,8,15,59,4,1,0,0,176,162,80,28,54,746,10,27,,,,,,
kaneev01,VAN,LW,50,9,14,57,-17,2,0,1,16,28,121,18,85,844,10,51,,,,,,
mintefr01,BOS,C,51,12,11,14,14,1,0,2,223,248,68,33,94,748,19,23,,,,,,
mitteca01,BOS,C,41,10,13,4,0,1,0,0,78,69,49,15,11,614,6,46,,,,,,
monahse01,CBJ,C,46,7,16,10,0,1,0,2,432,384,74,21,26,824,11,38,,,,,,
orlovdm01,SJS,D,50,1,22,28,-3,0,0,0,0,0,49,51,72,1076,15,51,,,,,,
podkova01,EDM,RW,52,12,11,42,13,0,0,4,13,33,78,27,149,800,7,32,,,,,,
sherwki01,VAN,RW,44,17,6,22,-12,6,1,2,13,19,109,21,210,771,18,47,,,,,,
vanrija01,DET,LW,43,14,9,12,-9,6,0,1,3,4,74,22,8,539,7,24,,,,,,
brinkbo01,PHI,RW,44,13,9,20,-1,3,0,3,12,26,77,26,52,665,5,22,,,,,,
ekholma01,EDM,D,52,3,19,20,12,0,0,1,0,0,91,83,48,1088,20,67,,,,,,
garlaco01,VAN,RW,40,7,15,26,-16,1,1,1,10,16,82,19,24,776,15,50,,,,,,
heineem01,NYI,LW,50,14,8,14,-3,2,0,0,4,6,107,36,162,839,6,28,,,,,,
khusnma01,BOS,C,46,11,11,12,4,0,0,1,35,40,47,23,23,653,15,29,,,,,,
kyroujo01,STL,C,41,9,13,2,-8,2,0,0,2,7,100,16,8,660,14,22,,,,,,
laferal01,LAK,RW,49,12,10,12,3,0,2,1,114,144,115,30,134,846,10,50,,,,,,
landega01,COL,LW,41,7,15,27,18,1,0,1,92,55,87,18,60,649,12,21,,,,,,
mccanja01,SEA,C,26,12,10,5,-3,4,0,1,5,9,64,17,19,428,8,27,,,,,,
milleka01,CAR,D,43,4,18,38,2,1,0,1,0,1,73,43,53,977,32,53,,,,,,
rakelri01,PIT,RW,30,9,13,2,4,2,0,0,2,18,91,26,42,574,14,23,,,,,,
rosloja01,EDM,C,39,14,8,12,-6,3,0,4,68,61,83,15,18,639,8,40,,,,,,
sanhetr01,PHI,D,50,6,16,18,5,1,1,1,0,0,62,95,30,1205,18,69,,,,,,
sourdju01,WSH,RW,48,10,12,19,13,2,0,0,194,221,66,22,57,689,10,30,,,,,,
colembl01,CGY,C,44,13,8,29,10,0,3,3,12,15,105,29,110,748,15,41,,,,,,
deangan01,NYI,D,50,3,18,33,-2,0,0,1,0,0,92,42,21,918,10,73,,,,,,
granlmi01,ANA,C,33,9,12,12,-7,1,0,1,206,226,69,21,23,615,12,28,,,,,,
gritsar01,NJD,RW,47,9,12,16,-5,2,0,0,4,5,104,12,42,704,15,28,,,,,,
huberjo01,CGY,LW,45,8,13,41,-7,2,0,2,6,8,71,27,25,825,9,51,,,,,,
kopitan01,LAK,C,37,6,15,8,12,3,0,1,399,297,49,34,19,685,11,35,,,,,,
levshar01,CHI,D,49,2,19,36,-20,1,0,0,0,0,63,47,57,934,12,65,,,,,,
lindees01,DAL,D,52,5,16,14,21,0,0,1,0,0,51,114,20,1231,23,75,,,,,,
lohrema01,BOS,D,46,6,15,10,5,2,0,0,0,0,47,58,25,766,14,60,,,,,,
mansojo01,COL,D,49,4,17,60,34,0,0,1,0,0,76,68,117,884,19,49,,,,,,
mateyde01,CBJ,D,44,8,13,4,5,1,0,0,0,0,52,63,19,894,11,47,,,,,,
nazarfr01,CHI,C,35,6,15,20,-7,1,1,1,193,243,73,25,21,641,12,39,,,,,,
neighja01,STL,LW,39,12,9,18,-12,1,0,2,2,7,52,20,101,618,6,28,,,,,,
pulocry01,NYI,D,50,2,19,8,9,0,0,0,0,0,62,92,34,1057,22,58,,,,,,
rodriev01,FLA,C,49,9,12,26,-10,1,0,0,265,312,111,21,49,837,20,34,,,,,,
staaljo01,CAR,C,48,11,10,25,3,2,0,0,535,408,66,26,94,763,11,31,,,,,,
teravte01,CHI,F,45,9,12,4,-12,4,0,1,36,41,54,27,17,817,17,42,,,,,,
troubja01,ANA,D,50,8,13,17,1,0,0,1,0,0,94,99,96,1124,14,56,,,,,,
yorkca01,PHI,D,43,4,17,18,2,1,0,1,0,0,57,87,6,985,9,40,,,,,,
zettefa01,OTT,W,50,11,10,14,-5,4,0,2,2,5,85,21,95,706,9,25,,,,,,
blankni01,NSH,D,40,5,15,10,-6,3,0,0,0,2,50,44,37,738,13,43,,,,,,
coltoro01,COL,C,48,5,15,9,14,0,0,2,36,40,115,20,99,621,11,38,,,,,,
donatry01,CHI,C,51,10,10,34,-13,1,0,2,103,101,81,12,59,773,15,38,,,,,,
drouijo01,NYI,LW,44,3,17,17,3,0,0,0,78,71,62,19,11,775,8,27,,,,,,
drysdja01,PHI,D,47,3,17,24,-4,0,0,1,0,0,55,52,10,1001,10,30,,,,,,
ekblaaa01,FLA,D,48,3,17,33,-9,1,0,3,0,1,67,78,58,1084,14,44,,,,,,
finniem01,DET,C,52,9,11,6,-5,4,0,1,13,22,84,30,75,831,15,50,,,,,,
franket01,WSH,F,41,11,9,12,5,2,0,0,1,5,67,27,38,521,6,17,,,,,,
hanifno01,VEG,D,40,2,18,6,-3,0,0,0,0,0,87,66,25,943,26,57,,,,,,
kindebe01,PIT,C,47,8,12,12,-12,4,0,0,167,184,92,41,20,729,14,49,,,,,,
krebspe01,BUF,C,50,6,14,46,1,0,0,1,146,180,57,30,118,685,15,39,,,,,,
kuzmean01,LAK,F,44,10,10,14,-2,5,0,2,0,0,59,10,18,664,8,45,,,,,,
luostee01,FLA,C,41,5,15,14,2,1,0,0,14,20,64,32,86,696,15,28,,,,,,
maccema01,TOR,LW,40,7,13,8,-7,1,0,2,3,4,43,11,9,583,7,34,,,,,,
nemecsi01,NJD,D,37,8,12,16,3,0,0,3,0,0,62,51,9,731,10,38,,,,,,
nikisal01,CAR,D,50,6,14,21,12,2,0,0,0,0,80,61,92,936,16,58,,,,,,
oconndr01,VAN,F,51,12,8,22,4,0,2,1,45,43,74,17,38,707,9,43,,,,,,
