hockeyRef,team,pos,stats/gp,stats/goals,stats/assists,stats/pim,stats/plusMinus,stats/ppg,stats/shg,stats/gwg,stats/how,stats/fol,stats/shots,stats/blocks,stats/hits,stats/toi,stats/take,stats/give,stats/wins,stats/losses,stats/ties,stats/ga,stats/sa,stats/so
celebma01,SJS,F,5,1,4,2,-2,1,0,0,40,44,6,0,3,98,2,8,,,,,,
chychja01,WSH,D,6,2,3,4,6,0,0,1,0,0,15,5,7,134,4,10,,,,,,
coutuse01,PHI,C,5,2,3,2,1,0,0,1,55,42,7,5,6,97,2,6,,,,,,
cozendy01,OTT,C,6,3,2,2,-7,1,0,0,40,26,17,2,26,102,0,4,,,,,,
doanjo01,BUF,RW,5,2,3,2,1,2,0,1,1,1,18,0,7,73,2,4,,,,,,
donatry01,CHI,C,7,3,2,6,3,1,0,1,7,8,17,2,7,106,2,5,,,,,,
draisle01,EDM,C,6,4,1,2,-2,2,1,0,39,30,14,1,4,137,2,8,,,,,,
dunnvi02,SEA,D,5,2,3,6,1,0,0,0,0,0,12,2,1,113,0,5,,,,,,
fialake01,LAK,LW,6,4,1,4,-3,1,0,0,0,2,20,1,5,110,0,5,,,,,,
finniem01,DET,C,6,2,3,0,7,0,0,0,1,1,12,4,21,94,7,5,,,,,,
gallabr01,MTL,RW,6,0,5,4,1,0,0,0,2,0,8,1,3,83,1,2,,,,,,
guentdy01,UTA,RW,6,3,2,4,3,1,0,2,3,3,22,3,7,115,0,6,,,,,,
hedmavi01,TBL,D,6,0,5,0,-1,0,0,0,0,0,7,15,4,149,2,9,,,,,,
hughequ01,VAN,D,6,1,4,0,-1,1,0,0,0,0,14,4,1,158,0,11,,,,,,
kanepa01,DET,RW,5,2,3,0,-2,1,0,1,0,0,9,1,2,86,0,7,,,,,,
kreidch01,ANA,LW,5,4,1,0,0,3,0,1,0,0,14,1,5,87,0,6,,,,,,
lindhel01,BOS,C,7,2,3,4,-3,2,0,1,89,45,16,6,12,128,1,5,,,,,,
lundean01,FLA,C,7,2,3,2,-3,2,0,0,62,41,16,6,4,122,0,13,,,,,,
mctavma01,ANA,C,5,1,4,6,0,1,0,0,38,39,12,3,10,102,3,6,,,,,,
meierti01,NJD,RW,5,3,2,0,4,1,0,1,2,1,17,3,8,89,1,4,,,,,,
merceda01,NJD,C,5,3,2,2,5,1,0,1,6,4,8,8,4,92,0,4,,,,,,
neighja01,STL,LW,5,4,1,4,-1,0,0,1,0,0,8,3,15,74,0,2,,,,,,
niedeni01,WPG,RW,5,2,3,0,2,1,0,1,1,0,12,2,10,71,1,1,,,,,,
pointbr01,TBL,C,6,2,3,2,-8,1,0,0,28,48,11,4,2,119,1,8,,,,,,
rakelri01,PIT,RW,6,2,3,2,1,1,0,0,0,5,12,9,7,107,2,1,,,,,,
raymolu01,DET,LW,4,2,3,0,5,1,0,1,1,0,4,2,1,63,2,1,,,,,,
rossima01,MIN,C,6,1,4,0,-2,0,0,0,34,39,8,3,2,108,2,3,,,,,,
sandeja01,OTT,D,6,1,4,0,-2,1,0,0,0,0,14,11,3,144,5,10,,,,,,
schaema01,NYI,D,5,1,4,0,-1,1,0,0,0,0,15,4,2,110,3,8,,,,,,
tarasvl01,MIN,RW,6,1,4,0,-3,0,0,0,0,0,10,2,2,96,1,6,,,,,,
vorondi01,CBJ,LW,5,2,3,8,5,0,0,0,1,2,8,1,9,78,0,2,,,,,,
applema01,DET,C,6,3,1,0,1,0,0,1,0,1,8,3,6,86,0,2,,,,,,
barzama01,NYI,C,5,1,3,4,1,0,0,0,21,40,11,4,3,109,2,3,,,,,,
blakeja02,CAR,RW,5,1,3,8,0,0,0,0,0,0,20,2,2,85,1,8,,,,,,
bolduza01,MTL,C,6,3,1,2,0,1,0,0,3,3,15,2,9,89,1,5,,,,,,
buchnpa01,STL,LW,5,0,4,2,0,0,0,0,1,1,9,1,5,84,1,5,,,,,,
burakan01,CHI,LW,7,2,2,4,-2,1,0,1,0,2,9,1,5,116,5,4,,,,,,
burnsbr01,COL,D,6,0,4,6,3,0,0,0,0,0,16,10,1,120,3,6,,,,,,
carlsjo01,WSH,D,6,1,3,2,-2,0,0,0,0,0,16,10,2,142,5,9,,,,,,
catesno01,PHI,LW,5,2,2,2,2,0,0,1,37,39,11,4,4,84,2,4,,,,,,
cirelan01,TBL,C,6,3,1,4,0,1,0,0,53,62,11,5,7,117,2,5,,,,,,
dahlira01,BUF,D,5,0,4,4,-4,0,0,0,0,0,15,5,8,127,0,15,,,,,,
demidiv01,MTL,RW,6,1,3,6,2,0,0,0,0,0,6,2,1,87,2,9,,,,,,
drouijo01,NYI,LW,4,1,3,15,5,0,0,0,1,1,7,0,0,73,1,1,,,,,,
eberljo01,SEA,RW,5,0,4,2,0,0,0,0,1,1,13,4,6,94,1,6,,,,,,
ekmanol01,TOR,D,6,1,3,4,0,0,0,0,0,0,7,8,7,112,1,8,,,,,,
eriksjo02,MIN,C,6,1,3,6,-4,1,0,0,70,69,17,5,12,118,1,1,,,,,,
foersty01,PHI,RW,5,1,3,2,5,0,0,0,0,0,11,1,2,88,0,4,,,,,,
geekimo01,BOS,C,7,2,2,4,-1,0,0,0,6,5,7,1,15,128,2,7,,,,,,
giroucl01,OTT,C,6,1,3,4,1,0,0,1,29,16,9,1,4,93,2,4,,,,,,
hallta02,CAR,LW,5,2,2,0,2,0,0,0,1,1,8,3,2,67,1,4,,,,,,
haulaer01,NSH,LW,6,2,2,6,1,0,0,0,37,35,7,2,11,93,3,4,,,,,,
hughelu01,NJD,D,5,0,4,8,2,0,0,0,0,0,10,2,4,101,1,7,,,,,,
hutsola01,MTL,D,6,0,4,0,2,0,0,0,0,0,8,9,6,137,0,7,,,,,,
jennebo01,CBJ,C,5,1,3,6,-2,0,0,0,23,13,8,4,10,89,0,2,,,,,,
josiro01,NSH,D,6,1,3,4,-3,0,0,0,0,0,15,12,4,151,2,10,,,,,,
kadrina01,CGY,C,6,0,4,6,-6,0,0,0,37,41,14,3,3,122,4,7,,,,,,
kopitan01,LAK,C,4,0,4,0,2,0,0,0,49,28,6,6,8,75,3,6,,,,,,
kuzmean01,LAK,F,6,2,2,2,1,2,0,0,0,0,9,2,9,98,2,10,,,,,,
manthan01,PIT,RW,6,2,2,0,2,0,0,0,1,3,13,5,5,89,1,6,,,,,,
audymjo01,NSH,C,5,2,2,2,-2,0,0,0,3,0,15,1,11,89,1,8,,,,,,
marchma01,SEA,F,5,1,3,4,1,0,0,1,2,2,8,3,6,75,2,9,,,,,,
martijo01,CAR,LW,5,0,4,0,6,0,0,0,2,2,11,2,10,71,2,4,,,,,,
mathemi01,MTL,D,6,1,3,2,2,0,0,0,0,0,8,11,9,142,1,9,,,,,,
mcavoch01,BOS,D,7,0,4,10,0,0,0,0,0,0,14,13,13,171,2,6,,,,,,
mccanja01,SEA,C,5,3,1,0,0,0,0,1,2,1,14,4,7,86,0,1,,,,,,
mikheil01,CHI,F,7,3,1,0,4,0,0,0,0,4,16,3,6,129,1,2,,,,,,
millejt01,NYR,C,7,2,2,2,1,0,0,0,69,49,14,2,16,142,1,9,,,,,,
milleka01,CAR,D,5,2,2,8,4,1,0,0,0,1,12,7,6,117,2,8,,,,,,
montobr01,SEA,D,4,0,4,5,3,0,0,0,0,0,11,9,8,91,3,5,,,,,,
nikisal01,CAR,D,5,1,3,2,6,0,0,0,0,0,8,5,13,86,2,7,,,,,,
orlovdm01,SJS,D,5,0,4,6,0,0,0,0,0,0,9,1,11,113,1,10,,,,,,
ovechal01,WSH,LW,6,1,3,2,5,0,0,0,0,0,15,0,14,107,0,6,,,,,,
palmiky01,NYI,RW,5,2,2,4,-2,0,0,0,1,1,17,3,6,101,2,1,,,,,,
peterjo01,UTA,RW,6,2,2,2,3,0,0,1,0,2,11,2,1,97,2,9,,,,,,
rodriev01,FLA,C,7,2,2,4,1,0,0,0,25,37,14,4,8,111,2,9,,,,,,
sanhetr01,PHI,D,5,1,3,0,1,0,0,0,0,0,6,12,4,136,2,6,,,,,,
schwaja01,SEA,C,5,1,3,0,1,1,0,0,2,1,7,4,12,88,6,8,,,,,,
sennebe01,ANA,F,5,2,2,0,-2,1,0,0,0,0,11,2,7,92,0,1,,,,,,
sheary01,PIT,D,6,0,4,0,3,0,0,0,0,0,5,12,2,130,1,9,,,,,,
sherwki01,VAN,RW,6,4,0,8,-1,1,1,0,3,4,11,2,28,94,1,8,,,,,,
skinnje01,SJS,LW,5,3,1,0,-2,0,0,0,0,1,13,1,4,64,0,4,,,,,,
smithwi01,SJS,C,5,0,4,4,-3,0,0,0,0,1,9,3,6,78,1,7,,,,,,
snuggji01,STL,RW,5,3,1,2,-1,1,0,2,0,0,13,4,4,72,5,4,,,,,,
spencjo01,OTT,D,4,0,4,0,1,0,0,0,0,0,8,3,7,73,0,7,,,,,,
stephch02,SEA,C,5,2,2,0,1,1,0,0,50,48,10,7,1,102,3,6,,,,,,
stuetti02,OTT,LW,6,2,2,0,-1,0,0,0,39,16,20,3,10,125,2,9,,,,,,
terrytr01,ANA,C,5,0,4,0,-1,0,0,0,1,0,8,0,0,85,0,3,,,,,,
thompta01,BUF,C,5,1,3,6,-4,0,0,0,21,20,19,2,15,93,4,7,,,,,,
tuchal01,BUF,RW,5,1,3,6,2,0,0,0,0,1,15,5,1,102,1,2,,,,,,
vilarga01,WPG,C,5,0,4,0,2,0,0,0,1,3,10,2,4,90,0,4,,,,,,
werenza01,CBJ,D,5,1,3,0,6,0,0,0,0,0,22,8,4,133,1,14,,,,,,
wrighsh01,SEA,C,5,2,2,0,2,1,0,0,22,34,11,1,7,75,0,5,,,,,,
zegratr01,PHI,C,5,0,4,4,3,0,0,0,11,17,6,0,2,85,2,6,,,,,,
zuckeja01,BUF,LW,5,3,1,4,-3,2,0,1,4,3,13,1,9,81,2,4,,,,,,
armiajo01,LAK,RW,6,0,3,2,0,0,0,0,1,2,10,3,7,84,1,1,,,,,,
bathedr01,OTT,C,3,0,3,0,-2,0,0,0,0,0,5,2,3,51,3,5,,,,,,
beniema01,SEA,C,5,1,2,0,-1,1,0,0,36,41,11,5,4,98,0,8,,,,,,
bjorkol01,TBL,RW,6,1,2,0,2,1,0,0,0,1,8,2,4,85,0,7,,,,,,
boesebr01,VAN,RW,5,3,0,0,-1,1,0,0,4,8,10,1,4,98,0,4,,,,,,
brinkbo01,PHI,RW,5,2,1,0,0,0,0,0,0,2,7,2,3,85,0,1,,,,,,
brownco02,NJD,RW,5,3,0,0,1,0,1,0,1,1,9,6,4,74,2,3,,,,,,
buntimi01,NSH,LW,6,2,1,2,1,0,0,0,3,5,8,4,2,93,0,4,,,,,,
carrisa01,NYR,C,7,0,3,5,3,0,0,0,26,33,14,6,9,92,1,1,,,,,,
carriwi01,CAR,LW,5,1,2,2,6,0,0,1,0,0,6,1,13,61,1,5,,,,,,
chaboth01,OTT,D,6,0,3,8,-3,0,0,0,0,0,8,12,2,127,4,4,,,,,,
chytifi01,VAN,C,6,3,0,6,0,0,0,1,36,40,15,4,3,93,2,3,,,,,,
coolelo01,UTA,C,6,2,1,4,2,1,0,0,24,48,11,2,7,117,1,9,,,,,,
coronma01,CGY,RW,6,2,1,2,-7,1,0,0,1,7,12,2,1,104,2,4,,,,,,
crozima01,TBL,D,4,0,3,2,2,0,0,0,0,0,4,2,6,52,1,1,,,,,,
debruja01,VAN,LW,6,1,2,2,1,1,0,0,1,2,18,2,5,105,1,0,,,,,,
demeldy01,WPG,D,5,0,3,6,3,0,0,0,0,0,4,13,5,111,0,10,,,,,,
dobsono01,MTL,D,6,1,2,4,2,0,0,0,0,0,11,7,1,133,2,6,,,,,,
doughdr01,LAK,D,6,0,3,2,1,0,0,0,0,0,10,9,6,142,3,11,,,,,,
evanglu01,NSH,RW,5,0,3,0,-1,0,0,0,0,0,9,2,1,71,2,3,,,,,,
eyssimi01,BOS,C,7,1,2,4,-4,0,0,0,0,0,11,3,4,81,0,2,,,,,,
fantiad01,CBJ,C,5,1,2,4,1,0,0,0,18,20,12,3,5,79,2,9,,,,,,
feherma01,WSH,D,6,1,2,0,0,0,0,0,0,0,12,12,11,109,0,8,,,,,,
forsbfi01,NSH,C,6,1,2,0,-1,0,0,0,0,2,19,3,17,118,4,5,,,,,,
forslgu02,FLA,D,7,0,3,0,1,0,0,0,0,0,10,8,9,156,3,3,,,,,,
gauthcu01,ANA,LW,5,3,0,2,-1,0,0,0,2,5,26,2,8,95,0,4,,,,,,
goncaga01,TBL,C,6,0,3,2,-1,0,0,0,0,0,1,6,6,77,1,8,,,,,,
granlmi01,ANA,C,5,0,3,4,-1,0,0,0,43,39,8,2,3,93,2,4,,,,,,
greigri01,OTT,C,6,1,2,4,-2,1,0,0,15,15,10,2,5,102,2,4,,,,,,
gritsar01,NJD,RW,5,0,3,2,-2,0,0,0,0,0,8,1,3,60,0,3,,,,,,
heineem01,NYI,LW,5,2,1,4,3,0,0,0,1,0,8,2,21,66,2,3,,,,,,
holmbpo01,TBL,RW,6,1,2,6,3,0,0,1,5,10,6,4,8,75,1,2,,,,,,
hronefi01,VAN,D,6,0,3,4,1,0,0,0,0,0,5,10,15,141,5,9,,,,,,
iafalal01,WPG,C,5,1,2,2,-1,1,0,0,3,0,7,7,6,80,1,3,,,,,,
jarnkca01,TOR,C,5,3,0,0,-1,0,0,0,2,0,8,1,1,55,0,1,,,,,,
johanma03,MIN,C,6,1,2,2,1,0,0,0,2,0,5,3,4,88,1,5,,,,,,
jonesse01,FLA,D,7,0,3,4,-5,0,0,0,0,0,13,4,11,163,1,9,,,,,,
kaneev01,VAN,LW,6,0,3,8,3,0,0,0,3,3,13,4,18,98,1,5,,,,,,
kapanol01,MTL,C,6,3,0,0,2,0,1,1,12,14,8,5,5,74,2,1,,,,,,
karlser01,PIT,D,6,0,3,4,-1,0,0,0,0,0,8,6,0,119,2,11,,,,,,
karlswi01,VEG,C,6,2,1,4,-3,1,1,1,38,34,16,7,1,96,1,7,,,,,,
kastema01,BOS,C,7,2,1,7,4,0,0,1,27,16,7,10,16,83,3,7,,,,,,
kucheni01,TBL,RW,4,2,1,2,-8,1,0,0,0,0,8,1,1,81,1,8,,,,,,
kuralse01,BOS,C,7,1,2,4,5,0,0,0,37,45,8,7,8,96,3,7,,,,,,
kyroujo01,STL,C,5,1,2,0,-1,0,0,0,0,1,9,4,1,84,2,1,,,,,,
leean01,NYI,LW,5,2,1,2,-1,0,0,1,2,3,12,5,7,74,0,1,,,,,,
lindees01,DAL,D,5,1,2,0,2,0,0,0,0,0,7,9,7,114,2,10,,,,,,
lundkni01,DAL,D,4,1,2,2,0,0,0,0,0,0,2,5,3,63,0,6,,,,,,
malinsa01,COL,D,6,1,2,0,2,0,0,1,0,0,11,6,2,91,2,9,,,,,,
mangian01,EDM,LW,6,2,1,0,-2,0,0,1,0,1,2,3,1,91,1,6,,,,,,
mcdonry01,TBL,D,6,2,1,0,-2,0,0,0,0,0,4,8,1,128,3,8,,,,,,
mcmanbo02,TOR,F,6,2,1,4,0,0,0,0,1,0,10,5,26,91,0,2,,,,,,
mooretr01,LAK,LW,6,2,1,0,0,0,1,0,1,1,14,3,1,96,2,10,,,,,,
myersty01,VAN,D,6,1,2,6,2,0,0,0,0,0,9,16,13,126,0,4,,,,,,
namesvl01,WPG,C,5,2,1,0,1,1,0,0,12,26,4,2,7,76,2,4,,,,,,
nichuva01,COL,RW,6,2,1,0,2,0,0,0,0,0,14,3,5,96,1,4,,,,,,
nyquigu01,WPG,RW,5,0,3,0,0,0,0,0,4,1,6,4,4,65,2,3,,,,,,
oreilry01,NSH,C,6,2,1,0,-3,1,0,2,53,44,7,4,3,118,2,4,,,,,,
olofsvi01,COL,RW,6,0,3,0,1,0,0,0,0,0,15,1,2,79,1,4,,,,,,
pageaje01,NYI,C,5,1,2,0,-2,0,0,0,38,25,6,3,9,70,1,4,,,,,,
pearsta01,WPG,LW,5,2,1,4,2,0,0,0,1,1,6,3,2,58,0,6,,,,,,
perbini01,NSH,D,6,2,1,2,2,0,0,0,0,0,8,8,2,119,1,7,,,,,,
petteel01,VAN,C,6,1,2,2,0,0,0,0,49,61,8,12,7,108,3,6,,,,,,
provoiv01,CBJ,D,5,1,2,0,3,0,0,0,0,0,12,9,2,122,2,5,,,,,,
raddyda01,TBL,D,4,1,2,0,-4,0,0,0,0,0,7,4,5,70,1,4,,,,,,
reichlu01,CHI,LW,4,2,1,2,2,0,0,0,2,3,6,1,1,38,1,3,,,,,,
reinhsa01,FLA,C,7,2,1,0,-4,0,1,0,15,32,17,3,13,146,1,5,,,,,,
rinzesa01,CHI,D,7,1,2,4,3,0,0,0,0,0,10,11,10,147,1,15,,,,,,
robiner01,CAR,LW,5,2,1,0,2,0,0,0,0,1,7,1,7,52,1,3,,,,,,
samosma01,FLA,RW,7,1,2,6,0,1,0,0,0,0,19,1,14,100,1,5,,,,,,
schenbr01,STL,C,5,1,2,2,-2,0,0,0,39,30,4,2,19,84,1,6,,,,,,
seguity01,DAL,C,5,1,2,0,2,0,0,0,16,14,8,2,4,80,0,2,,,,,,
staaljo01,CAR,C,5,3,0,2,5,0,0,0,63,38,8,1,10,75,2,3,,,,,,
stanklo01,CAR,C,5,1,2,2,2,0,0,0,35,34,12,1,1,80,2,3,,,,,,
stanllo01,WPG,D,5,2,1,9,2,0,0,1,0,0,4,7,10,82,2,4,,,,,,
suterpi01,STL,F,5,2,1,2,3,0,0,0,27,34,11,3,5,85,3,2,,,,,,
tippeow01,PHI,RW,5,3,0,6,2,1,0,0,0,0,14,2,9,82,1,5,,,,,,
tkachbr01,OTT,LW,3,0,3,4,1,0,0,0,8,3,10,0,10,49,1,4,,,,,,
toewsjo01,WPG,C,5,0,3,6,-1,0,0,0,46,29,4,3,1,84,2,3,,,,,,
toffoty01,SJS,C,5,2,1,0,-4,1,0,0,1,2,11,3,4,81,0,4,,,,,,
tuckety01,STL,D,5,1,2,7,-1,0,0,0,0,0,9,6,5,68,0,6,,,,,,
wennbal01,SJS,C,5,1,2,0,-5,1,0,0,33,40,7,3,1,93,3,6,,,,,,
zibanmi01,NYR,C,7,2,1,0,-3,1,1,0,48,42,27,3,6,144,3,10,,,,,,
zubar01,OTT,D,6,1,2,4,-1,0,0,0,0,0,13,9,11,113,0,7,,,,,,
bainsar01,VAN,F,6,0,2,2,1,0,0,0,1,3,3,2,6,62,2,6,,,,,,
beauvan01,WSH,LW,6,1,1,2,5,0,0,1,0,2,15,0,10,83,2,3,,,,,,
bourqma01,DAL,C,5,1,1,0,-1,0,0,0,0,4,6,2,1,64,0,0,,,,,,
carrial01,MTL,D,6,1,1,4,-2,0,0,0,0,0,4,10,2,97,2,4,,,,,,
chatfja01,CAR,D,5,0,2,6,4,0,0,0,0,0,3,8,3,99,0,5,,,,,,
chiarbe01,DET,D,6,0,2,0,1,0,0,0,0,0,6,12,10,131,3,10,,,,,,
clarkbr02,LAK,D,6,1,1,2,0,0,0,0,0,0,7,8,4,103,1,8,,,,,,
coleia01,UTA,D,6,0,2,4,5,0,0,0,0,0,1,13,7,107,0,4,,,,,,
colembl01,CGY,C,6,2,0,4,-3,0,0,0,2,3,15,6,15,100,2,5,,,,,,
coppan01,DET,C,6,1,1,2,-1,0,0,0,19,31,8,5,4,88,0,6,,,,,,
coylech01,CBJ,C,5,0,2,0,-1,0,0,0,41,38,6,2,9,86,3,3,,,,,,
crevilo01,CHI,D,6,1,1,21,2,0,0,0,0,0,6,2,8,69,1,2,,,,,,
dachco01,CHI,C,7,0,2,2,-2,0,0,0,5,7,9,2,33,94,4,6,,,,,,
dachki01,MTL,C,5,1,1,0,1,0,0,0,18,25,6,5,6,72,2,1,,,,,,
danauph01,LAK,C,6,0,2,0,1,0,0,0,48,42,8,1,10,109,1,5,,,,,,
dellaty01,SJS,C,5,0,2,0,-2,0,0,0,36,26,2,4,15,74,1,3,,,,,,
dewarco01,PIT,C,6,1,1,0,1,0,0,0,1,0,8,4,11,79,1,2,,,,,,
dickija01,CHI,C,5,1,1,2,3,0,0,0,50,35,7,3,4,74,2,6,,,,,,
dillobr01,NJD,D,5,0,2,2,2,0,0,0,0,0,3,10,15,93,2,1,,,,,,
drysdja01,PHI,D,5,0,2,2,0,0,0,0,0,0,2,6,2,114,0,3,,,,,,
duchema01,DAL,C,4,1,1,0,0,1,0,1,12,11,3,4,2,57,1,1,,,,,,
dvorach01,PHI,C,5,1,1,4,2,0,0,0,21,21,10,4,4,80,1,4,,,,,,
edstrad01,NYR,C,7,0,2,0,1,0,0,0,0,0,6,3,16,73,2,5,,,,,,
ekblaaa01,FLA,D,7,1,1,4,-2,1,0,1,0,0,14,12,8,167,0,4,,,,,,
eklunwi01,SJS,LW,5,1,1,0,-6,0,0,0,0,3,11,4,3,91,1,7,,,,,,
ellerla01,OTT,C,6,1,1,0,-2,0,0,0,41,32,9,3,9,83,0,2,,,,,,
emberty01,EDM,D,6,0,2,0,3,0,0,0,0,0,7,10,4,93,1,8,,,,,,
faksara01,DAL,C,5,1,1,2,-3,0,0,0,28,19,4,5,7,64,1,2,,,,,,
