hockeyRef,team,pos,stats/gp,stats/goals,stats/assists,stats/pim,stats/plusMinus,stats/ppg,stats/shg,stats/gwg,stats/how,stats/fol,stats/shots,stats/blocks,stats/hits,stats/toi,stats/take,stats/give,stats/wins,stats/losses,stats/ties,stats/ga,stats/sa,stats/so
stonema01,VEG,RW,9,3,4,4,-1,3,0,0,0,1,18,3,12,174,3,12,,,,,,
theodsh01,VEG,D,11,3,4,0,4,0,0,1,0,0,24,33,2,283,3,20,,,,,,
toewsde01,COL,D,8,2,5,2,9,0,0,0,0,0,8,10,3,199,7,6,,,,,,
tuchal01,BUF,RW,10,4,3,6,2,0,0,2,12,11,35,12,30,209,6,14,,,,,,
bolduza01,MTL,C,11,2,4,20,5,0,0,1,0,1,12,5,26,124,5,7,,,,,,
byrambo01,BUF,D,10,4,2,10,1,1,0,0,0,0,22,8,7,221,3,11,,,,,,
carlsjo01,ANA,D,11,0,6,4,-4,0,0,0,0,0,22,16,13,265,6,22,,,,,,
heiskmi01,DAL,D,6,2,4,2,-9,2,0,0,0,0,21,7,1,183,1,5,,,,,,
johnswy01,DAL,C,6,4,2,2,-6,3,0,1,40,42,20,2,7,143,1,5,,,,,,
kadrina01,COL,C,8,2,4,2,0,1,0,1,13,14,24,2,7,126,2,8,,,,,,
kapanka01,EDM,RW,6,4,2,0,7,0,0,1,0,0,15,2,17,107,1,2,,,,,,
krebspe01,BUF,C,10,2,4,10,5,0,0,0,24,26,8,6,24,157,2,9,,,,,,
kucheni01,TBL,RW,7,1,5,10,2,0,0,0,0,0,31,2,5,149,3,10,,,,,,
lehkoar01,COL,LW,7,3,3,2,9,1,1,1,0,1,12,7,17,122,1,7,,,,,,
mcdavco01,EDM,C,6,1,5,2,-8,1,0,0,33,34,20,2,6,141,1,12,,,,,,
mctavma01,ANA,C,9,1,5,2,2,0,0,0,23,19,23,5,22,111,3,5,,,,,,
milleka01,CAR,D,8,0,6,4,9,0,0,0,0,0,7,10,14,189,4,4,,,,,,
podkova01,EDM,RW,6,3,3,5,5,0,0,0,3,4,12,3,32,97,0,6,,,,,,
sennebe01,ANA,F,11,5,1,4,-5,2,0,0,1,1,29,3,15,183,2,10,,,,,,
slafkju01,MTL,LW,11,4,2,7,-6,4,0,1,1,5,32,8,19,226,6,7,,,,,,
zegratr01,PHI,C,10,2,4,26,1,1,0,0,33,42,12,3,22,180,1,10,,,,,,
crosbsi01,PIT,C,6,1,4,6,-1,1,0,0,62,70,19,5,9,125,3,5,,,,,,
crousla01,UTA,LW,6,3,2,2,-1,0,0,1,1,3,11,4,38,129,3,6,,,,,,
dachki01,MTL,C,11,4,1,8,5,0,0,0,23,18,11,3,19,120,2,8,,,,,,
eriksjo02,MIN,C,6,3,2,6,7,2,0,0,84,65,24,3,15,142,2,5,,,,,,
evansja02,MTL,C,11,0,5,8,6,0,0,0,81,54,15,10,27,170,3,3,,,,,,
guentdy01,UTA,RW,6,3,2,2,0,1,0,0,1,1,27,2,16,124,4,11,,,,,,
guhleka01,MTL,D,11,0,5,30,0,0,0,0,0,0,10,20,39,231,6,8,,,,,,
hanifno01,VEG,D,11,0,5,0,0,0,0,0,0,0,13,20,8,264,10,16,,,,,,
hertlto01,VEG,C,11,2,3,2,-2,0,0,0,54,36,18,4,26,145,4,3,,,,,,
kellecl01,UTA,C,6,1,4,0,1,0,0,0,0,1,21,5,6,128,5,9,,,,,,
konectr01,PHI,RW,10,1,4,26,-2,0,0,0,2,0,13,5,41,182,3,8,,,,,,
makarca01,COL,D,8,4,1,4,5,0,0,1,0,0,22,17,0,199,2,17,,,,,,
martopo01,PHI,RW,10,2,3,6,3,0,0,2,1,2,23,4,33,168,2,15,,,,,,
nugenry01,EDM,C,6,2,3,2,-1,1,0,0,14,13,7,5,6,106,2,5,,,,,,
poehlry01,ANA,C,11,4,1,4,-1,0,1,1,50,70,17,7,12,140,5,2,,,,,,
ristora01,PHI,D,10,1,4,20,1,0,0,0,0,0,18,9,20,250,3,14,,,,,,
royni01,COL,C,8,3,2,2,4,0,0,2,19,24,11,5,15,94,2,7,,,,,,
sergami01,UTA,D,6,0,5,4,0,0,0,0,0,0,7,15,5,164,1,12,,,,,,
sissoco01,VEG,C,11,2,3,4,1,0,0,0,27,7,10,12,33,158,1,7,,,,,,
tarasvl01,MIN,RW,10,2,3,2,2,0,0,0,0,2,17,6,12,145,2,10,,,,,,
texieal01,MTL,C,11,2,3,2,7,0,0,1,3,1,13,2,17,141,1,5,,,,,,
weegama01,UTA,D,6,2,3,2,2,0,0,0,0,0,9,8,26,133,3,11,,,,,,
yamamka01,UTA,RW,6,1,4,2,2,0,0,0,1,6,4,0,22,85,0,4,,,,,,
ahose01,CAR,F,8,3,1,8,1,0,0,1,49,61,14,4,11,175,3,8,,,,,,
anderjo05,MTL,RW,11,2,2,22,4,0,0,0,0,2,18,4,38,172,1,5,,,,,,
bathedr01,OTT,C,4,3,1,4,-3,1,0,0,0,1,9,1,16,85,0,6,,,,,,
catesno01,PHI,LW,8,1,3,0,-2,1,0,0,53,60,11,7,19,130,4,1,,,,,,
coutuse01,PHI,C,10,1,3,8,1,0,0,0,75,37,22,4,34,174,6,6,,,,,,
demidiv01,MTL,RW,11,0,4,6,1,0,0,0,0,0,19,6,12,182,2,7,,,,,,
drysdja01,PHI,D,10,2,2,10,-4,1,0,0,0,0,16,16,3,221,3,12,,,,,,
dvorach01,PHI,C,10,0,4,8,-1,0,0,0,72,67,16,6,20,180,3,4,,,,,,
ehlerni01,CAR,LW,7,2,2,0,1,1,0,0,1,0,14,5,7,135,1,11,,,,,,
geekimo01,BOS,C,6,2,2,6,-1,0,0,0,4,9,12,3,15,109,2,8,,,,,,
jarvise01,CAR,C,8,1,3,2,2,0,0,0,0,7,18,8,14,169,3,7,,,,,,
laferal01,LAK,RW,4,0,4,0,-4,0,0,0,2,4,15,3,18,89,2,4,,,,,,
mccarmi01,MIN,RW,10,2,2,0,2,0,0,1,75,66,14,13,26,147,4,7,,,,,,
powerow01,BUF,D,10,0,4,0,3,0,0,0,0,0,7,8,6,206,2,8,,,,,,
rakelri01,PIT,RW,6,1,3,0,1,0,0,0,5,8,16,2,14,122,2,5,,,,,,
samuema02,BUF,D,10,3,1,2,2,0,0,1,0,0,11,19,42,213,3,8,,,,,,
schmani01,UTA,C,6,1,3,2,-1,0,0,0,47,56,12,7,9,138,3,6,,,,,,
smithco02,VEG,F,11,2,2,14,3,0,0,0,0,2,7,6,47,138,2,5,,,,,,
staaljo01,CAR,C,8,1,3,11,2,1,0,0,97,98,14,3,32,151,1,6,,,,,,
vielje01,ANA,F,11,2,2,17,1,0,0,0,5,9,17,3,47,134,2,13,,,,,,
walmaja01,EDM,D,6,0,4,8,-1,0,0,0,0,0,9,3,6,101,3,4,,,,,,
carrial01,MTL,D,11,1,2,12,3,0,0,0,0,0,3,26,14,241,1,9,,,,,,
coltoro01,COL,C,6,1,2,2,-1,0,0,0,2,1,11,3,20,57,0,4,,,,,,
coolelo01,UTA,C,6,2,1,10,2,0,0,1,37,53,17,2,20,134,2,8,,,,,,
danauph01,MTL,C,11,0,3,2,5,0,0,0,82,55,11,6,21,178,4,9,,,,,,
dickija01,EDM,C,4,2,1,0,2,0,0,0,16,19,5,4,6,48,0,2,,,,,,
druryja01,COL,C,8,1,2,4,-1,0,0,0,49,23,8,2,9,84,3,4,,,,,,
foligma01,MIN,LW,10,2,1,8,2,0,1,0,0,1,7,3,50,114,1,3,,,,,,
goncaga01,TBL,C,7,1,2,0,-5,0,0,1,0,3,10,2,10,101,1,4,,,,,,
jamesdo01,TBL,C,7,2,1,0,-4,1,0,0,6,22,12,3,10,84,2,5,,,,,,
johanma03,MIN,C,10,3,0,2,0,1,0,0,1,1,17,4,21,149,0,4,,,,,,
karlser01,PIT,D,6,1,2,10,-4,1,0,0,0,0,13,5,3,171,1,14,,,,,,
kulakbr01,COL,D,8,0,3,6,3,0,0,0,0,0,7,19,2,166,6,11,,,,,,
malinsa01,COL,D,7,1,2,0,7,0,0,0,0,0,14,14,7,139,1,8,,,,,,
malkiev01,PIT,C,6,2,1,6,0,1,0,0,1,2,8,1,4,107,0,4,,,,,,
martijo01,CAR,LW,8,1,2,6,0,0,0,1,1,2,18,7,19,133,2,7,,,,,,
mcleory01,BUF,C,10,1,2,2,-8,1,0,0,73,86,13,4,0,165,4,15,,,,,,
mcnabbr01,VEG,D,11,1,2,19,5,0,1,0,0,0,16,22,23,227,4,16,,,,,,
moserja01,TBL,D,7,1,2,2,3,0,0,1,0,0,9,14,9,164,1,6,,,,,,
murphco02,EDM,D,6,2,1,0,3,0,0,0,0,0,11,15,12,127,1,6,,,,,,
nelsobr01,COL,C,8,2,1,8,3,0,0,0,77,75,16,9,10,144,3,2,,,,,,
nichuva01,COL,RW,8,1,2,0,1,0,0,0,1,0,10,5,8,134,1,2,,,,,,
panarar01,LAK,LW,4,2,1,0,-4,2,0,0,0,0,4,0,2,87,0,3,,,,,,
quinnja01,BUF,RW,10,0,3,0,-4,0,0,0,0,1,17,1,14,159,1,7,,,,,,
sanhetr01,PHI,D,10,2,1,6,2,0,0,0,0,0,13,21,12,264,5,17,,,,,,
sturmni01,MIN,C,7,1,2,0,-1,0,0,0,10,16,8,3,15,70,0,1,,,,,,
svechan01,CAR,RW,8,1,2,16,0,1,0,0,0,0,26,4,32,148,3,13,,,,,,
yurovda01,MIN,RW,8,1,2,6,0,1,0,0,13,30,8,1,11,95,1,2,,,,,,
zachapa01,BOS,C,6,1,2,2,-7,1,0,1,53,44,11,2,9,108,1,1,,,,,,
anderra01,VEG,D,11,0,2,12,1,0,0,0,0,0,20,19,4,259,0,9,,,,,,
arvidvi01,BOS,LW,4,2,0,0,-4,0,0,0,0,0,11,3,1,45,1,2,,,,,,
aspirjo01,BOS,D,6,0,2,2,-3,0,0,0,0,0,5,11,11,97,1,3,,,,,,
barkede01,PHI,C,10,1,1,4,-2,0,0,0,11,20,9,1,18,130,0,6,,,,,,
bumpal01,PHI,LW,6,2,0,0,-3,0,0,0,0,1,10,4,9,83,3,5,,,,,,
byfiequ01,LAK,C,4,0,2,6,-4,0,0,0,33,44,17,5,8,86,5,4,,,,,,
carcomi01,UTA,F,6,2,0,2,-1,0,0,0,3,2,10,2,23,83,0,3,,,,,,
chatfja01,CAR,D,8,1,1,6,0,0,1,1,0,0,15,7,4,183,3,9,,,,,,
cirelan01,TBL,C,7,0,2,2,5,0,0,0,83,76,5,7,16,138,2,3,,,,,,
coleia01,UTA,D,6,1,1,4,-2,0,0,0,0,0,5,11,13,112,0,9,,,,,,
cozendy01,OTT,C,4,2,0,0,0,0,0,0,18,8,11,2,22,80,0,4,,,,,,
dewarco01,PIT,C,6,2,0,2,0,0,0,0,2,0,9,2,19,82,0,5,,,,,,
dowdni01,VEG,C,11,2,0,2,-4,0,0,1,76,67,15,9,25,152,6,8,,,,,,
durzise01,UTA,D,6,0,2,4,-2,0,0,0,0,0,5,13,3,101,0,6,,,,,,
ekholma01,EDM,D,6,0,2,0,-1,0,0,0,0,0,6,12,4,116,1,7,,,,,,
gostish01,CAR,D,8,0,2,12,4,0,0,0,0,0,15,3,9,154,3,9,,,,,,
greenjo02,BUF,LW,10,1,1,6,0,0,0,1,9,10,4,3,25,116,4,4,,,,,,
hathaga01,PHI,RW,8,1,1,14,3,0,1,0,0,1,11,5,33,90,0,2,,,,,,
hymanza01,EDM,LW,6,2,0,6,-6,0,0,1,0,0,13,3,24,112,1,4,,,,,,
juulsno01,PHI,D,5,0,2,0,1,0,0,0,0,0,1,8,15,54,1,4,,,,,,
karlswi01,VEG,C,5,0,2,2,3,0,0,0,38,30,7,4,1,79,1,2,,,,,,
kempead01,LAK,LW,4,1,1,4,-5,1,0,0,2,3,5,2,6,77,0,2,,,,,,
kuralse01,BOS,C,6,1,1,2,1,0,1,0,27,16,3,3,7,75,0,4,,,,,,
letankr01,PIT,D,6,2,0,20,-2,0,0,2,0,0,11,6,11,142,0,5,,,,,,
lindhel01,BOS,C,6,2,0,2,-3,0,0,0,53,38,10,3,19,112,0,6,,,,,,
lindhha01,BOS,D,6,0,2,8,-4,0,0,0,0,0,6,9,3,137,2,8,,,,,,
lizotbl01,PIT,C,6,0,2,2,0,0,0,0,14,22,3,3,11,85,2,2,,,,,,
lundkni01,DAL,D,4,0,2,2,1,0,0,0,0,0,2,6,2,66,0,3,,,,,,
malenbe01,BUF,LW,10,1,1,8,0,0,0,0,0,2,6,9,31,108,2,3,,,,,,
mansojo01,COL,D,4,0,2,8,1,0,0,0,0,0,7,1,11,51,1,5,,,,,,
mathemi01,MTL,D,11,1,1,12,3,0,0,1,0,0,15,31,14,276,4,20,,,,,,
mcavoch01,BOS,D,6,0,2,19,-6,0,0,0,0,0,13,13,16,153,2,10,,,,,,
mitteca01,BOS,C,6,0,2,0,-4,0,0,0,1,1,8,1,8,89,1,3,,,,,,
mooretr01,LAK,LW,4,1,1,0,-1,0,0,0,0,5,11,1,7,79,1,3,,,,,,
norrijo01,BUF,C,7,1,1,2,2,0,0,0,51,47,9,3,20,111,1,6,,,,,,
novakth01,PIT,C,6,0,2,0,-4,0,0,0,26,24,7,1,6,83,0,3,,,,,,
oconnlo01,COL,RW,8,1,1,0,0,0,0,1,0,1,10,2,16,88,2,3,,,,,,
ostluno01,BUF,C,3,1,1,2,3,0,0,0,3,13,4,1,0,34,0,2,,,,,,
raddyda01,TBL,D,7,1,1,6,1,1,0,0,0,0,28,3,17,182,1,10,,,,,,
reillmi01,CAR,D,2,0,2,2,2,0,0,0,0,0,2,0,1,25,0,2,,,,,,
robiner01,CAR,LW,8,0,2,4,1,0,0,0,0,3,13,2,22,79,0,4,,,,,,
rustbr01,PIT,RW,6,1,1,4,-2,0,0,0,1,0,15,3,7,124,1,5,,,,,,
samanjo01,EDM,F,5,1,1,4,1,0,0,0,12,14,2,0,4,44,2,2,,,,,,
sandeja01,OTT,D,3,0,2,2,2,0,0,0,0,1,5,10,5,83,0,6,,,,,,
smithre01,VEG,RW,6,0,2,2,-3,0,0,0,0,1,10,1,5,77,0,6,,,,,,
tippeow01,PHI,RW,6,1,1,0,2,0,0,0,2,5,9,4,29,103,1,8,,,,,,
treniya01,MIN,C,8,0,2,6,3,0,0,0,0,2,3,5,47,87,2,5,,,,,,
walkese01,CAR,D,8,0,2,12,7,0,0,0,0,0,14,13,28,178,1,10,,,,,,
yakemca01,OTT,D,1,0,2,0,-1,0,0,0,0,0,3,0,0,19,0,1,,,,,,
yorkca01,PHI,D,10,1,1,6,1,0,0,1,0,0,18,26,14,233,2,17,,,,,,
zellwol01,ANA,D,2,1,1,0,2,0,0,0,0,0,1,3,0,28,0,1,,,,,,
acciano01,PIT,C,6,0,1,12,-1,0,0,0,36,23,8,5,20,83,3,7,,,,,,
andraem01,PHI,D,4,0,1,4,1,0,0,0,0,0,1,3,7,44,0,2,,,,,,
backos01,DAL,C,6,0,1,0,-1,0,0,0,0,1,3,5,3,82,4,0,,,,,,
blankni01,COL,D,4,1,0,2,-2,0,0,0,0,0,2,1,2,37,0,1,,,,,,
bourqma01,DAL,C,6,1,0,4,-1,0,0,0,20,28,14,2,25,100,1,3,,,,,,
brinkbo01,MIN,RW,4,0,1,4,0,0,0,0,0,0,2,6,9,68,0,2,,,,,,
brodijo01,MIN,D,5,0,1,4,2,0,0,0,0,0,6,14,2,98,4,4,,,,,,
buntimi01,DAL,LW,1,0,1,0,1,0,0,0,0,0,1,0,2,9,0,0,,,,,,
burnsbr01,COL,D,8,0,1,0,5,0,0,0,0,0,11,6,11,144,2,4,,,,,,
cernaer01,TBL,D,7,0,1,2,2,0,0,0,0,0,6,11,12,136,4,3,,,,,,
clarkbr02,LAK,D,4,0,1,0,-5,0,0,0,0,0,5,13,3,79,0,4,,,,,,
cousini01,OTT,C,4,0,1,2,-1,0,0,0,1,1,2,0,16,41,1,4,,,,,,
dastoch01,TBL,D,3,0,1,2,-1,0,0,0,0,0,5,2,7,45,0,0,,,,,,
dachco01,EDM,C,5,0,1,4,0,0,0,0,0,0,4,1,23,42,1,3,,,,,,
dobsono01,MTL,D,5,0,1,0,-1,0,0,0,0,0,10,13,6,101,2,7,,,,,,
edmunjo01,LAK,D,4,1,0,0,-3,0,0,0,0,0,7,5,11,71,0,4,,,,,,
emberty01,EDM,D,6,0,1,0,1,0,0,0,0,0,3,6,16,73,0,3,,,,,,
foersty01,PHI,RW,10,1,0,6,-2,0,0,0,0,0,15,5,27,184,5,8,,,,,,
foligni01,MIN,LW,10,0,1,6,2,0,0,0,18,22,7,4,34,120,0,8,,,,,,
gallabr01,MTL,RW,3,1,0,0,1,0,0,0,0,0,1,0,5,19,0,0,,,,,,
glendlu01,PHI,C,10,1,0,6,3,0,0,0,56,59,5,9,19,139,0,3,,,,,,
gourdya01,TBL,C,7,0,1,10,0,0,0,0,8,18,6,3,12,109,2,5,,,,,,
greigri01,OTT,C,4,0,1,2,1,0,0,0,13,8,8,7,12,74,1,2,,,,,,
grundca01,PHI,RW,3,0,1,2,1,0,0,0,0,0,4,0,15,38,0,2,,,,,,
harkija01,ANA,C,2,1,0,0,1,0,0,0,0,0,4,1,10,21,0,0,,,,,,
helledr01,ANA,D,8,0,1,2,1,0,0,0,0,0,5,0,9,73,2,3,,,,,,
hindsty01,ANA,D,9,0,1,0,-1,0,0,0,0,0,1,5,17,99,2,2,,,,,,
hryckju01,DAL,F,6,0,1,0,-4,0,0,0,34,21,5,6,22,96,0,3,,,,,,
huntda01,MIN,D,4,0,1,0,1,0,0,0,0,0,2,7,5,55,0,2,,,,,,
jankoma01,CAR,C,8,0,1,2,0,0,0,0,44,44,5,8,9,96,1,2,,,,,,
jeannta01,BOS,F,6,1,0,6,0,0,0,0,1,0,9,4,19,68,0,5,,,,,,
kastema01,BOS,C,6,0,1,11,1,0,0,0,21,9,7,4,24,68,5,4,,,,,,
kellypa01,COL,F,8,1,0,8,0,0,0,1,1,2,14,5,23,90,1,4,,,,,,
kerfoal01,UTA,C,6,0,1,6,-3,0,0,0,38,46,5,3,12,102,2,0,,,,,,
korczka01,VEG,D,8,0,1,0,-2,0,0,0,0,0,3,5,18,100,1,9,,,,,,
kozakty01,BUF,C,6,0,1,0,2,0,0,0,26,34,6,4,12,68,0,1,,,,,,
lindees01,DAL,D,6,0,1,6,-7,0,0,0,0,0,9,13,2,151,0,10,,,,,,
lyubuil01,DAL,D,2,0,1,0,0,0,0,0,0,0,1,2,4,27,1,1,,,,,,
manthan01,PIT,RW,6,0,1,20,-5,0,0,0,0,0,8,4,16,81,2,4,,,,,,
marinjo01,UTA,D,6,1,0,0,0,0,0,0,0,0,4,14,2,134,3,5,,,,,,
mcdonry01,TBL,D,7,0,1,6,2,0,0,0,0,0,4,14,11,137,5,7,,,,,,
michkma01,PHI,RW,8,0,1,6,-3,0,0,0,1,0,13,4,4,94,0,7,,,,,,
middlja01,MIN,D,10,0,1,2,0,0,0,0,0,0,5,13,14,159,3,5,,,,,,
mooreia01,ANA,D,9,1,0,2,-1,0,0,1,0,2,12,7,21,91,2,6,,,,,,
obrieli01,UTA,C,3,0,1,2,1,0,0,0,0,0,0,3,11,22,0,0,,,,,,
peekean01,BOS,D,6,0,1,14,2,0,0,0,0,0,6,12,7,118,1,6,,,,,,
pointbr01,TBL,C,7,1,0,2,-1,1,0,0,24,29,12,3,3,132,1,4,,,,,,
rosloja01,EDM,C,6,0,1,2,0,0,0,0,19,12,9,3,10,78,0,5,,,,,,
saadbr01,VEG,LW,2,0,1,0,-1,0,0,0,0,0,2,0,1,18,0,0,,,,,,
savoima01,EDM,C,6,0,1,2,-1,0,0,0,0,2,10,4,3,85,2,2,,,,,,
schmina01,UTA,D,6,0,1,2,2,0,0,0,0,0,8,10,5,129,0,12,,,,,,
seeleni01,PHI,D,10,1,0,28,1,0,0,1,0,0,6,19,23,150,5,9,,,,,,
sheary01,PIT,D,6,0,1,2,0,0,0,0,0,0,5,9,3,101,2,8,,,,,,
slavija01,CAR,D,8,0,1,0,0,0,0,0,0,0,15,16,4,193,6,12,,,,,,
soderel01,PIT,RW,5,1,0,0,-1,0,0,0,0,0,10,0,14,53,1,6,,,,,,
spurgja01,MIN,D,10,0,1,4,-1,0,0,0,0,0,10,18,12,208,0,8,,,,,,
stenlke01,UTA,C,6,1,0,2,-3,0,0,0,60,40,8,5,3,88,2,4,,,,,,
stuetti02,OTT,LW,4,0,1,0,-4,0,0,0,17,10,8,1,8,102,3,5,,,,,,
timmico01,BUF,D,10,0,1,8,0,0,0,0,0,0,9,25,8,171,2,2,,,,,,
troubja01,ANA,D,11,1,0,2,3,0,0,0,0,0,21,15,36,271,2,13,,,,,,
velenjo01,MTL,C,4,0,1,0,0,0,0,0,11,5,3,0,13,38,1,1,,,,,,
washeti01,ANA,F,11,0,1,4,-1,0,0,0,88,62,5,8,44,150,0,2,,,,,,
wothepa01,PIT,D,6,0,1,12,-2,0,0,0,0,0,4,12,20,132,4,6,,,,,,
xhekaar01,MTL,D,10,0,1,16,4,0,0,0,0,0,7,4,40,88,0,5,,,,,,
zadorni01,BOS,D,6,0,1,37,-1,0,0,0,0,0,6,7,19,117,2,8,,,,,,
zuckeja01,BUF,LW,10,0,1,4,-4,0,0,0,1,7,14,4,15,145,1,12,,,,,,
ahcanja01,COL,D,1,0,0,0,-1,0,0,0,0,0,0,3,2,7,0,0,,,,,,
amadimi01,OTT,C,4,0,0,2,-1,0,0,0,0,1,4,5,10,67,1,4,,,,,,
anderfr01,CAR,G,8,0,0,2,0,0,0,0,0,0,0,0,0,537,0,7,8,0,0,10,201,2
andermi02,LAK,D,4,0,0,2,-3,0,0,0,0,0,2,12,16,84,1,3,,,,,,
armiajo01,LAK,RW,3,0,0,6,-1,0,0,0,3,3,1,2,8,38,0,0,,,,,,
bennja01,DAL,LW,6,0,0,8,-7,0,0,0,0,1,8,1,11,82,4,2,,,,,,
bichsli01,DAL,D,6,0,0,4,0,0,0,0,0,0,4,3,14,101,1,4,,,,,,
bjorkol01,TBL,RW,4,0,0,0,-3,0,0,0,0,1,5,5,8,47,0,1,,,,,,
blackco01,DAL,C,6,0,0,0,-2,0,0,0,9,7,5,1,17,71,1,0,,,,,,
blackma01,COL,G,2,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,1,0,0,3,34,0
bogosza01,MIN,D,9,0,0,4,-2,0,0,0,0,0,3,8,10,114,2,7,,,,,,
bonkol01,PHI,D,1,0,0,0,-1,0,0,0,0,0,0,0,1,12,0,0,,,,,,
brazeju01,PIT,F,1,0,0,0,0,0,0,0,0,0,0,1,2,8,0,0,,,,,,
carlide01,TBL,D,2,0,0,0,-3,0,0,0,0,0,1,2,8,28,0,1,,,,,,
carrisa01,BUF,C,1,0,0,2,0,0,0,0,2,6,2,0,0,6,0,0,,,,,,
carriwi01,CAR,LW,8,0,0,0,-1,0,0,0,2,3,6,4,48,82,2,4,,,,,,
cecico01,LAK,D,4,0,0,0,-2,0,0,0,0,0,3,9,3,66,1,2,,,,,,
chaboth01,OTT,D,4,0,0,2,-6,0,0,0,0,0,8,10,2,124,2,10,,,,,,
chinaye01,PIT,RW,6,0,0,0,-4,0,0,0,0,0,8,3,11,86,0,0,,,,,,
cliftco01,PIT,D,3,0,0,0,-3,0,0,0,0,0,1,1,8,35,0,1,,,,,,
coghldy01,VEG,D,3,0,0,2,0,0,0,0,0,0,3,2,2,52,3,3,,,,,,
