hockeyRef,team,pos,stats/gp,stats/goals,stats/assists,stats/pim,stats/plusMinus,stats/ppg,stats/shg,stats/gwg,stats/how,stats/fol,stats/shots,stats/blocks,stats/hits,stats/toi,stats/take,stats/give,stats/wins,stats/losses,stats/ties,stats/ga,stats/sa,stats/so
kniesma01,TOR,LW,65,18,39,25,-16,4,0,2,0,3,122,30,130,1226,20,60,,,,,,
marchki01,CBJ,RW,60,25,32,30,6,6,1,6,3,4,180,32,45,1129,35,73,,,,,,
tuchal01,BUF,RW,65,28,29,49,17,7,3,2,29,39,160,74,70,1224,32,51,,,,,,
heiskmi01,DAL,D,64,9,47,22,15,2,1,3,0,0,130,112,19,1652,35,75,,,,,,
carlsle01,ANA,C,55,23,32,31,1,4,2,3,355,436,142,19,11,1057,23,64,,,,,,
larkidy01,DET,C,63,28,27,42,7,10,0,8,678,612,190,31,34,1276,15,57,,,,,,
nelsobr01,COL,C,65,30,25,26,11,8,0,7,582,578,152,47,31,1273,18,52,,,,,,
slafkju01,MTL,LW,66,24,31,44,4,12,0,2,18,35,139,63,89,1201,10,60,,,,,,
tavarjo01,TOR,C,68,23,32,24,-26,8,0,2,643,459,164,21,58,1224,25,62,,,,,,
hertlto01,VEG,C,67,24,30,39,-10,13,0,4,610,443,166,37,92,1158,14,45,,,,,,
marchbr03,FLA,LW,52,27,27,38,-16,6,0,3,1,7,137,16,36,922,15,56,,,,,,
vilarga01,WPG,C,66,25,29,20,-6,9,0,2,40,48,122,31,14,1237,11,54,,,,,,
zegratr01,PHI,C,66,22,32,42,-3,8,0,3,83,180,141,17,33,1246,19,64,,,,,,
forsbfi01,NSH,C,66,28,25,28,-8,8,0,2,10,19,205,21,108,1246,41,86,,,,,,
jarvise01,CAR,C,58,28,25,13,9,4,3,6,30,40,184,23,77,1104,32,51,,,,,,
matthau01,TOR,C,60,27,26,18,-4,5,0,3,580,392,227,81,42,1248,30,51,,,,,,
demidiv01,MTL,RW,66,14,38,26,5,4,0,3,0,0,100,23,23,1017,19,56,,,,,,
ehlerni01,CAR,LW,66,20,32,10,5,6,0,4,11,19,163,18,13,1094,18,73,,,,,,
brattje01,NJD,W,66,14,37,12,-17,4,1,3,3,7,147,22,61,1240,19,64,,,,,,
chychja01,WSH,D,66,23,28,55,14,6,0,7,0,0,201,93,51,1566,34,87,,,,,,
coylech01,CBJ,C,66,16,35,10,8,4,0,2,492,489,117,42,87,1179,28,43,,,,,,
manthan01,PIT,RW,66,25,26,29,15,6,0,0,9,27,124,33,42,994,14,65,,,,,,
ovechal01,WSH,LW,68,24,27,24,-4,4,0,4,2,1,194,14,112,1200,8,52,,,,,,
rustbr01,PIT,RW,59,24,27,18,3,7,1,4,2,9,150,59,26,1191,11,62,,,,,,
sennebe01,ANA,F,67,20,31,46,-13,1,1,2,2,2,161,21,79,1184,20,75,,,,,,
stamkst01,NSH,C,66,31,20,38,-20,9,0,9,232,186,160,27,75,1172,21,58,,,,,,
bennesa01,FLA,C,65,24,26,74,-9,5,0,4,463,498,170,26,109,1202,23,62,,,,,,
cozendy01,OTT,C,66,24,26,51,-11,12,0,3,365,324,156,18,183,1126,16,47,,,,,,
hischni01,NJD,C,66,23,27,25,-9,8,0,4,797,639,172,53,51,1372,23,57,,,,,,
nugenry01,EDM,C,58,17,33,19,-8,9,0,2,116,130,103,24,22,1110,12,34,,,,,,
stromdy01,WSH,C,66,16,34,34,2,5,0,1,668,464,126,41,10,1214,14,56,,,,,,
wilsoto01,WSH,RW,58,24,26,84,13,7,0,2,15,18,123,42,150,1137,12,71,,,,,,
bertuty01,CHI,LW,63,28,21,36,-20,11,0,3,44,50,134,20,44,1157,14,58,,,,,,
mcavoch01,BOS,D,54,9,40,50,5,1,0,1,0,0,87,98,62,1313,24,65,,,,,,
mcleory01,BUF,C,67,12,37,12,27,0,5,1,518,572,83,28,15,1190,32,75,,,,,,
eberljo01,SEA,RW,64,22,26,24,9,4,0,3,10,16,143,36,45,1183,17,46,,,,,,
hugheja03,NJD,C,45,17,31,4,-6,4,0,3,86,158,158,17,3,942,29,86,,,,,,
sandeja01,OTT,D,62,11,37,8,9,3,0,2,0,0,133,116,28,1538,29,73,,,,,,
schaema01,NYI,D,67,20,28,36,14,7,0,4,0,0,167,94,29,1631,30,76,,,,,,
terrytr01,ANA,C,47,14,34,12,10,0,2,1,4,4,110,13,0,858,18,40,,,,,,
barbaiv01,VEG,C,67,19,28,12,12,1,0,2,11,34,103,33,109,1088,14,76,,,,,,
evanglu01,NSH,RW,65,9,38,14,5,1,0,0,0,1,138,17,12,1101,19,47,,,,,,
fantiad01,CBJ,C,66,19,28,32,-10,3,0,2,448,445,174,42,106,1239,21,78,,,,,,
horvabo01,NYI,C,53,28,19,38,10,7,1,6,529,410,180,35,44,1101,12,57,,,,,,
lacomja01,ANA,D,67,8,39,17,-2,2,1,0,0,0,128,112,60,1633,41,87,,,,,,
malkiev01,PIT,C,46,13,34,51,13,3,0,1,104,132,124,15,20,803,24,76,,,,,,
carlsjo01,2TM,D,56,10,36,26,12,0,0,0,0,1,116,84,20,1280,36,82,,,,,,
karlser01,PIT,D,61,6,40,18,11,2,0,0,0,0,136,53,17,1451,30,83,,,,,,
seidemo01,DET,D,67,8,38,47,16,1,0,2,0,0,148,148,104,1719,22,78,,,,,,
tkachbr01,OTT,LW,46,18,28,48,-1,4,1,2,124,90,176,14,118,781,13,31,,,,,,
trochvi01,NYR,C,51,13,33,48,-14,1,1,1,485,372,91,42,150,1061,18,58,,,,,,
verhaca01,FLA,C,64,19,27,32,-12,4,0,4,25,41,154,19,58,1117,22,49,,,,,,
zachapa01,BOS,C,63,19,27,28,-1,7,0,3,398,362,102,23,46,1079,17,49,,,,,,
dobsono01,MTL,D,66,12,33,30,12,2,0,1,0,0,133,156,41,1488,27,78,,,,,,
hymanza01,EDM,LW,49,28,17,18,10,10,0,2,0,1,147,17,39,992,7,22,,,,,,
morrijo04,WPG,D,61,11,34,24,8,2,0,2,0,0,111,99,26,1503,15,76,,,,,,
protaal01,WSH,C,64,21,24,20,16,0,2,4,19,25,134,32,32,1176,21,73,,,,,,
smithwi01,SJS,C,52,19,26,14,1,6,0,3,11,30,125,9,11,945,9,60,,,,,,
doanjo01,BUF,RW,67,21,23,23,-9,9,0,3,4,12,147,27,63,1084,39,55,,,,,,
eriksjo02,MIN,C,62,17,27,26,13,7,0,2,614,647,173,28,92,1197,15,38,,,,,,
hintzro01,DAL,LW,53,15,29,18,16,6,0,1,430,297,126,18,59,919,5,41,,,,,,
josiro01,NSH,D,54,11,33,24,-17,4,0,3,0,0,148,83,17,1335,21,63,,,,,,
lafreal01,NYR,LW,66,19,25,16,-8,5,0,5,7,23,129,40,79,1138,18,38,,,,,,
quinnja01,BUF,RW,67,16,28,14,7,3,0,4,3,9,144,21,37,1044,11,62,,,,,,
thomaro01,STL,C,50,16,28,14,11,3,2,3,414,381,76,33,8,949,25,73,,,,,,
toffoty01,SJS,C,65,18,26,10,-6,6,0,2,5,16,147,28,44,1007,16,48,,,,,,
beniema01,SEA,C,66,18,25,23,-3,6,0,1,428,436,124,55,28,1276,15,64,,,,,,
faberbr01,MIN,D,68,14,29,35,22,0,1,1,0,0,145,128,22,1683,32,80,,,,,,
gostish01,CAR,D,45,11,32,14,10,5,0,1,0,0,98,50,20,871,18,46,,,,,,
lundean01,FLA,C,62,17,26,34,-8,3,2,3,576,527,133,35,74,1188,13,60,,,,,,
pointbr01,TBL,C,47,16,27,12,9,5,0,0,237,276,97,16,7,856,9,29,,,,,,
sergami01,UTA,D,63,10,33,36,4,5,0,1,0,0,133,103,33,1537,27,91,,,,,,
wennbal01,SJS,C,64,13,30,16,-19,6,0,2,513,608,76,79,22,1319,28,49,,,,,,
kadrina01,2TM,C,65,13,30,24,-25,2,0,1,435,483,186,22,43,1268,20,67,,,,,,
kreidch01,ANA,LW,61,21,21,26,-3,7,0,3,13,22,112,19,53,1036,15,57,,,,,,
lehkoar01,COL,LW,59,19,23,12,31,1,0,0,3,15,138,28,43,1104,11,39,,,,,,
eklunwi01,SJS,LW,61,12,29,26,-24,3,0,1,6,13,151,47,53,1162,16,54,,,,,,
giroucl01,OTT,C,66,11,30,22,18,1,0,3,387,236,105,22,58,1104,15,44,,,,,,
zuccama01,MIN,LW,48,12,29,12,-6,4,0,4,25,24,101,22,15,907,11,50,,,,,,
blakeja02,CAR,RW,66,19,21,36,4,3,0,3,0,10,139,25,12,1086,26,69,,,,,,
buchnpa01,STL,LW,67,15,25,24,-15,4,0,2,63,105,123,30,26,1219,24,55,,,,,,
cirelan01,TBL,C,57,15,25,37,25,3,0,3,416,436,98,37,43,987,22,38,,,,,,
dunnvi02,SEA,D,65,10,30,38,-21,2,0,3,0,0,140,63,19,1423,25,73,,,,,,
fialake01,LAK,LW,56,18,22,34,-11,4,0,2,7,18,147,24,39,1070,19,75,,,,,,
grafco01,SJS,F,64,19,21,8,4,0,2,3,6,14,91,42,68,1057,24,44,,,,,,
johanma03,MIN,C,61,13,27,10,17,3,0,4,6,8,83,16,24,951,17,47,,,,,,
lindhel01,BOS,C,53,12,28,34,-8,6,0,2,501,408,88,46,32,948,13,41,,,,,,
peterjo01,UTA,RW,67,22,18,26,8,3,0,3,7,16,132,16,13,1088,16,72,,,,,,
stephch02,SEA,C,64,14,26,14,-23,6,0,2,617,567,84,47,17,1244,25,52,,,,,,
tippeow01,PHI,RW,66,22,18,26,-10,2,3,1,7,14,174,42,131,1103,22,74,,,,,,
dvorach01,PHI,C,65,13,26,18,4,2,0,1,484,419,121,37,31,1190,17,51,,,,,,
backlmi01,CGY,C,66,15,23,16,11,1,1,3,583,591,159,21,22,1171,27,62,,,,,,
hronefi01,VAN,D,66,7,31,20,-1,3,0,1,0,0,99,87,109,1624,28,80,,,,,,
kanepa01,DET,RW,52,10,28,14,-2,2,0,2,4,4,130,24,14,902,5,51,,,,,,
millejt01,NYR,C,52,14,24,18,-24,4,0,3,412,263,111,23,106,1072,11,57,,,,,,
nichuva01,COL,RW,56,14,24,22,5,1,0,1,2,2,129,22,47,1010,21,47,,,,,,
petteel01,VAN,C,58,13,25,18,-18,2,1,0,515,581,102,94,54,1111,28,57,,,,,,
tarasvl01,MIN,RW,61,18,20,8,-4,4,0,2,5,4,120,26,48,906,10,49,,,,,,
arvidvi01,BOS,LW,54,18,19,20,16,4,0,6,7,5,141,28,17,784,12,39,,,,,,
clarkbr02,LAK,D,66,8,29,46,5,2,0,2,0,0,129,134,26,1292,21,76,,,,,,
coppan01,DET,C,65,8,29,22,3,1,0,1,424,356,94,50,35,1050,18,59,,,,,,
novakth01,PIT,C,66,15,22,24,3,5,0,2,155,213,104,23,10,918,21,41,,,,,,
mcmanbo02,2TM,F,62,22,15,40,-1,4,0,3,6,5,133,23,141,956,15,30,,,,,,
anderra01,2TM,D,66,12,25,63,-1,4,0,0,0,0,145,122,32,1547,20,82,,,,,,
ekholma01,EDM,D,68,6,30,28,26,0,0,2,0,0,116,103,56,1408,23,84,,,,,,
hallta02,CAR,LW,66,14,22,40,8,3,0,1,18,24,109,25,41,940,19,55,,,,,,
pintosh01,OTT,C,56,17,19,38,4,2,0,1,312,302,127,38,77,1050,19,38,,,,,,
samuema02,BUF,D,64,12,24,22,31,0,1,3,0,0,94,130,109,1479,15,64,,,,,,
zuckeja01,BUF,LW,48,20,16,19,-4,8,0,5,42,69,104,17,47,754,5,55,,,,,,
byrambo01,BUF,D,67,10,25,44,12,1,0,4,0,0,91,79,40,1511,17,73,,,,,,
ekmanol01,TOR,D,65,8,27,50,-8,0,0,0,0,0,94,61,75,1354,13,87,,,,,,
holmssi01,NYI,RW,65,16,19,16,15,0,2,4,3,11,79,41,12,1084,18,44,,,,,,
kyroujo01,STL,C,57,15,20,6,-8,2,0,2,3,10,145,21,11,908,17,35,,,,,,
leean01,NYI,LW,67,15,20,29,7,4,0,4,61,51,168,29,70,1034,10,42,,,,,,
leonary01,WSH,RW,61,14,21,34,0,3,0,2,6,5,118,20,94,882,10,63,,,,,,
mccanja01,SEA,C,42,17,18,11,-2,6,0,2,10,10,99,22,36,698,11,44,,,,,,
snuggji01,STL,RW,55,15,20,12,3,4,0,4,4,8,124,31,61,898,21,36,,,,,,
catesno01,PHI,LW,66,12,22,35,15,2,0,3,366,453,98,45,80,1075,16,30,,,,,,
foxad01,NYR,D,39,5,29,16,6,3,0,1,0,0,67,57,17,923,28,47,,,,,,
tolvaee01,SEA,RW,65,12,22,26,-14,5,0,0,0,1,119,69,164,1062,14,39,,,,,,
faulkju01,2TM,D,65,12,22,34,-4,2,0,3,0,0,121,109,58,1454,22,57,,,,,,
byfiequ01,LAK,C,63,13,20,38,-11,4,0,3,397,511,135,36,49,1259,30,62,,,,,,
kapanol01,MTL,C,66,20,13,20,4,1,1,1,277,301,114,63,25,977,12,26,,,,,,
maccema01,TOR,LW,57,14,19,12,-15,2,0,2,3,4,78,15,18,843,13,53,,,,,,
mathemi01,MTL,D,63,6,27,26,10,0,0,3,0,0,94,123,46,1547,22,79,,,,,,
mcmicco01,WSH,C,64,10,23,22,5,2,0,4,229,305,123,36,35,1079,23,45,,,,,,
meierti01,NJD,RW,61,18,15,18,-17,6,0,2,52,65,217,39,110,1131,22,58,,,,,,
merceda01,NJD,C,66,15,18,31,-1,4,2,1,113,175,123,40,26,1196,23,59,,,,,,
michkma01,PHI,RW,65,16,17,53,-11,4,0,1,1,9,129,17,25,962,17,73,,,,,,
mitteca01,BOS,C,56,13,20,6,9,2,0,2,87,81,66,17,16,845,7,62,,,,,,
monahse01,CBJ,C,62,12,21,12,3,1,2,3,550,488,113,31,35,1081,21,48,,,,,,
riellmo01,TOR,D,65,9,24,18,-16,1,0,2,0,0,124,90,28,1386,18,77,,,,,,
buntimi01,2TM,LW,65,14,19,16,-18,6,0,1,10,20,115,22,37,960,8,51,,,,,,
marchma01,2TM,F,53,15,18,52,9,2,0,2,14,26,91,18,66,920,21,69,,,,,,
boesebr01,VAN,RW,59,16,16,6,-31,4,0,3,50,67,132,23,43,1116,12,45,,,,,,
crousla01,UTA,LW,66,16,16,22,20,0,1,3,27,46,110,42,173,1086,12,42,,,,,,
cuyllwi01,NYR,LW,66,16,16,41,-14,4,0,1,41,39,125,61,228,1135,8,44,,,,,,
debruja01,VAN,LW,65,14,18,8,-22,11,0,0,12,17,168,29,57,1102,11,38,,,,,,
domima01,TOR,LW,66,10,22,63,-21,1,0,3,130,125,99,29,34,988,19,75,,,,,,
duchema01,DAL,C,41,13,19,8,2,4,0,3,179,162,64,17,14,656,7,42,,,,,,
frostmo01,CGY,C,66,14,18,24,-18,6,0,2,456,361,109,31,42,1007,14,37,,,,,,
hughelu01,NJD,D,56,6,26,28,-6,2,0,1,0,0,127,46,15,1283,20,94,,,,,,
mctavma01,ANA,C,61,13,19,40,-11,4,0,2,354,368,118,29,75,966,14,44,,,,,,
nazarfr01,CHI,C,50,10,22,24,-15,2,1,2,302,342,106,35,25,924,22,59,,,,,,
teravte01,CHI,F,59,13,19,6,-22,6,1,2,41,56,74,33,17,1067,20,58,,,,,,
troubja01,ANA,D,66,10,22,29,2,0,0,1,0,0,139,122,113,1512,21,70,,,,,,
vorondi01,CBJ,LW,62,17,15,59,-1,7,0,1,6,19,110,26,103,874,9,41,,,,,,
bourqma01,DAL,C,66,13,18,14,2,1,0,0,90,110,118,18,55,984,11,44,,,,,,
burakan01,CHI,LW,60,11,20,14,-23,3,0,1,4,6,72,29,18,1017,23,49,,,,,,
deangan01,NYI,D,67,5,26,37,0,1,0,1,0,0,129,65,26,1279,17,90,,,,,,
haulaer01,NSH,LW,66,10,21,46,-18,2,0,0,392,396,99,40,83,1104,13,46,,,,,,
kindebe01,PIT,C,63,16,15,18,-9,4,1,4,224,277,129,50,25,962,18,67,,,,,,
pageaje01,NYI,C,59,15,16,2,6,0,3,4,528,351,67,46,94,919,14,38,,,,,,
rakelri01,PIT,RW,45,13,18,6,3,4,0,0,45,86,123,35,61,854,18,37,,,,,,
steelsa01,DAL,C,66,11,20,22,7,1,0,5,125,123,77,26,72,1063,20,45,,,,,,
theodsh01,VEG,D,55,7,24,14,15,1,0,3,0,0,103,77,2,1286,16,67,,,,,,
perryco01,2TM,RW,55,13,18,64,0,4,0,1,7,22,93,17,24,777,5,44,,,,,,
brazeju01,PIT,F,48,16,14,12,4,3,0,4,0,2,87,31,60,621,11,32,,,,,,
coronma01,CGY,RW,65,14,16,18,-28,6,0,3,53,84,161,20,16,1077,14,47,,,,,,
farabjo01,CGY,LW,66,15,15,22,-10,1,4,2,22,28,112,42,43,1115,20,56,,,,,,
gavrivl01,NYR,D,66,13,17,44,-11,3,0,1,0,0,98,88,40,1572,20,85,,,,,,
hartmry01,MIN,RW,64,15,15,36,-1,5,0,3,391,490,132,87,54,1066,21,55,,,,,,
hollody01,STL,C,44,14,16,16,1,1,0,1,28,29,112,31,107,788,8,31,,,,,,
kopitan01,LAK,C,51,10,20,8,14,5,0,1,551,435,72,46,28,958,15,47,,,,,,
krebspe01,BUF,C,67,9,21,76,3,0,0,3,177,221,74,36,159,912,20,47,,,,,,
marinjo01,UTA,D,67,4,26,12,37,0,1,2,0,0,49,60,24,1367,18,76,,,,,,
milleka01,CAR,D,58,4,26,46,5,1,0,1,0,1,98,62,80,1306,38,66,,,,,,
mintefr01,BOS,C,66,15,15,14,18,1,0,2,306,327,89,44,117,995,25,29,,,,,,
podkova01,EDM,RW,68,15,15,56,16,0,0,5,16,40,109,36,208,1029,12,43,,,,,,
stanklo01,CAR,C,66,13,17,23,10,0,0,1,336,421,126,18,37,1008,23,41,,,,,,
schenbr01,2TM,C,65,12,18,51,-24,3,0,2,380,322,94,31,147,1084,16,43,,,,,,
garlaco01,2TM,RW,55,11,19,30,-16,2,1,1,13,18,116,28,37,1015,25,67,,,,,,
amadimi01,OTT,C,66,11,18,16,8,0,0,2,7,9,83,39,90,1054,28,49,,,,,,
bennja01,DAL,LW,44,14,15,27,10,2,0,3,35,38,57,13,66,571,10,25,,,,,,
bensoza01,BUF,LW,50,7,22,24,19,1,0,4,5,6,81,17,33,801,16,37,,,,,,
bjorkol01,TBL,RW,65,11,18,10,-12,9,0,1,7,8,114,30,64,917,13,30,,,,,,
brownco02,NJD,RW,59,11,18,10,-7,1,1,1,5,15,85,30,18,1001,15,42,,,,,,
chaboth01,OTT,D,51,7,22,22,8,2,1,0,0,0,89,100,33,1143,24,51,,,,,,
coolelo01,UTA,C,39,17,12,24,7,3,2,2,188,231,76,18,41,673,17,48,,,,,,
coutuse01,PHI,C,65,7,22,26,-8,0,0,1,559,488,98,36,70,1105,28,59,,,,,,
gritsar01,NJD,RW,62,12,17,26,-5,2,0,0,4,9,139,18,52,941,21,43,,,,,,
hamildo01,NJD,D,61,9,20,42,-6,4,0,3,0,0,169,60,67,1323,10,85,,,,,,
harleth01,DAL,D,54,6,23,20,3,1,0,4,0,0,90,116,33,1244,30,67,,,,,,
jennebo01,CBJ,C,51,9,20,32,-1,1,0,3,114,112,100,51,110,823,11,42,,,,,,
laferal01,LAK,RW,66,16,13,14,-1,1,2,3,167,236,162,43,195,1172,17,68,,,,,,
landega01,COL,LW,47,9,20,35,26,1,0,1,125,75,104,20,66,774,12,24,,,,,,
malinsa01,COL,D,65,3,26,18,35,0,0,1,0,0,123,72,33,1101,16,57,,,,,,
poehlry01,ANA,C,60,8,21,8,11,0,1,2,367,424,70,65,31,888,14,43,,,,,,
roberni01,TOR,LW,64,13,16,4,-7,2,0,1,11,12,107,32,67,802,20,54,,,,,,
sourdju01,WSH,RW,64,13,16,29,16,2,0,1,258,301,95,31,82,930,16,41,,,,,,
burnsbr01,COL,D,65,9,19,24,28,0,0,5,0,0,131,78,14,1242,13,79,,,,,,
kaneev01,VAN,LW,63,12,16,78,-18,2,0,1,18,31,152,26,103,1052,14,65,,,,,,
karlsli01,VAN,C,63,12,16,28,-18,2,0,1,11,29,92,14,74,740,14,39,,,,,,
khusnma01,BOS,C,61,13,15,14,8,0,0,1,51,56,69,32,33,869,20,35,,,,,,
rodriev01,FLA,C,65,11,17,38,-16,1,1,0,355,399,152,25,62,1117,30,45,,,,,,
rosloja01,EDM,C,55,17,11,16,-9,3,0,4,109,96,113,20,28,875,11,50,,,,,,
sanhetr01,PHI,D,66,6,22,20,2,1,1,1,0,0,72,123,39,1592,21,90,,,,,,
staaljo01,CAR,C,63,16,12,25,5,3,0,2,694,558,89,33,131,1010,14,43,,,,,,
vanrija01,DET,LW,58,15,13,12,-14,7,0,1,3,5,88,26,11,702,10,33,,,,,,
donatry01,CHI,C,66,14,13,36,-8,1,0,2,122,133,95,15,72,979,21,47,,,,,,
drysdja01,PHI,D,63,7,20,31,-6,1,0,3,0,0,84,70,16,1365,13,44,,,,,,
duclaan01,NYI,LW,57,12,15,12,0,4,0,2,4,5,69,37,6,759,8,27,,,,,,
granlmi01,ANA,C,43,12,15,18,-13,4,0,1,268,294,85,30,25,813,15,35,,,,,,
greigri01,OTT,C,61,10,17,72,8,1,0,1,214,214,102,41,80,1014,17,38,,,,,,
kakkoka01,SEA,RW,49,10,17,12,10,1,0,2,13,15,70,9,26,691,12,29,,,,,,
letankr01,PIT,D,60,3,24,34,-5,1,0,2,0,0,96,77,81,1316,21,86,,,,,,
mansojo01,COL,D,65,5,22,76,40,0,0,2,0,0,99,87,147,1162,21,67,,,,,,
mateyde01,CBJ,D,59,10,17,4,11,1,0,0,0,0,71,79,22,1165,14,66,,,,,,
montobr01,SEA,D,48,8,19,35,-2,2,0,2,0,0,121,62,53,1083,23,64,,,,,,
savoima01,EDM,C,68,11,16,20,0,3,1,2,29,34,98,34,11,958,24,48,,,,,,
severda01,CBJ,D,65,5,22,45,10,1,0,2,0,0,81,81,38,1361,26,78,,,,,,
sheary01,PIT,D,66,4,23,22,24,0,0,0,0,0,64,80,34,1252,22,48,,,,,,
brinkbo01,2TM,RW,58,14,13,20,-3,3,0,3,13,30,93,35,68,890,9,37,,,,,,
sherwki01,2TM,RW,55,20,7,42,-16,7,1,3,13,22,137,27,268,956,21,56,,,,,,
chinaye01,2TM,RW,57,14,13,10,-1,1,0,3,3,6,105,17,44,719,8,32,,,,,,
bolduza01,MTL,C,64,10,16,24,-7,3,0,2,18,17,84,33,138,865,15,52,,,,,,
