hockeyRef,team,pos,stats/gp,stats/goals,stats/assists,stats/pim,stats/plusMinus,stats/ppg,stats/shg,stats/gwg,stats/how,stats/fol,stats/shots,stats/blocks,stats/hits,stats/toi,stats/take,stats/give,stats/wins,stats/losses,stats/ties,stats/ga,stats/sa,stats/so
bedarco01,CHI,C,64,30,41,42,-9,7,0,5,280,323,210,23,30,1334,24,82,,,,,,
forsbfi01,NSH,C,76,37,34,32,-2,9,0,3,10,20,231,29,120,1435,48,96,,,,,,
barzama01,NYI,C,77,19,51,61,11,2,0,4,208,308,172,47,29,1585,40,87,,,,,,
dahlira01,BUF,D,73,18,51,74,10,6,0,0,0,0,189,77,65,1774,29,111,,,,,,
kempead01,LAK,LW,75,32,37,56,12,4,0,7,51,92,209,38,122,1449,23,62,,,,,,
oreilry01,NSH,C,75,25,44,20,8,5,2,8,699,567,143,59,13,1523,47,47,,,,,,
brattje01,NJD,W,77,20,48,12,-9,5,1,3,3,7,167,24,69,1445,24,80,,,,,,
schmani01,UTA,C,76,28,40,26,19,8,1,8,402,465,186,47,21,1496,42,85,,,,,,
tavarjo01,TOR,C,77,30,38,28,-27,11,0,4,742,549,184,21,68,1394,26,69,,,,,,
guentdy01,UTA,RW,74,38,29,28,7,8,0,6,26,37,229,27,60,1283,15,57,,,,,,
raddyda01,TBL,D,69,21,46,58,26,10,0,6,0,0,195,66,65,1577,11,71,,,,,,
slafkju01,MTL,LW,77,29,38,52,12,15,0,3,19,37,165,77,98,1419,10,73,,,,,,
stonema01,VEG,RW,55,24,43,9,20,7,0,4,4,10,117,41,26,1062,27,62,,,,,,
svechan01,CAR,RW,77,29,38,64,0,11,0,3,10,12,193,16,140,1309,22,89,,,,,,
bathedr01,OTT,C,74,31,35,27,-6,11,0,5,12,10,160,20,116,1287,21,58,,,,,,
jarvise01,CAR,C,69,32,34,23,6,5,4,7,32,47,220,27,81,1303,40,56,,,,,,
konectr01,PHI,RW,73,27,39,59,13,2,1,2,19,33,164,38,99,1404,17,97,,,,,,
ehlerni01,CAR,LW,77,24,41,12,5,9,0,6,11,19,192,23,20,1283,21,82,,,,,,
gauthcu01,ANA,LW,73,38,27,26,-2,10,0,7,102,104,272,20,59,1260,19,70,,,,,,
carlsle01,ANA,C,65,27,37,33,3,4,2,3,400,506,171,26,12,1245,32,74,,,,,,
karlser01,PIT,D,73,14,50,22,10,4,0,0,0,0,174,63,20,1727,37,101,,,,,,
kniesma01,TOR,LW,74,23,41,29,-22,6,1,2,1,5,135,30,146,1395,25,66,,,,,,
marchki01,CBJ,RW,71,26,38,32,8,6,1,6,4,4,202,38,53,1334,40,86,,,,,,
rustbr01,PIT,RW,70,28,36,26,1,8,1,4,2,12,181,70,33,1399,13,76,,,,,,
geekimo01,BOS,C,77,34,29,22,-5,12,0,5,73,86,172,30,109,1341,20,73,,,,,,
nelsobr01,COL,C,76,33,30,32,13,10,0,9,689,677,178,55,37,1497,20,60,,,,,,
heiskmi01,DAL,D,75,9,53,30,10,2,1,3,0,0,147,132,21,1928,38,89,,,,,,
hischni01,NJD,C,77,26,36,29,-4,10,0,5,958,751,200,62,58,1602,26,67,,,,,,
vilarga01,WPG,C,76,28,34,22,-6,11,0,2,41,56,142,35,19,1432,14,60,,,,,,
zachapa01,BOS,C,75,29,33,28,4,11,0,4,496,449,127,26,64,1274,17,59,,,,,,
zegratr01,PHI,C,77,23,39,56,0,8,0,4,118,234,160,24,41,1445,23,72,,,,,,
dorofpa01,VEG,LW,77,35,26,24,-3,19,0,4,0,1,217,26,27,1356,15,59,,,,,,
manthan01,PIT,RW,78,31,30,39,13,7,0,2,13,32,146,39,51,1182,18,80,,,,,,
ovechal01,WSH,LW,78,31,30,26,-5,5,0,5,2,1,227,15,128,1364,9,58,,,,,,
reinhsa01,FLA,C,64,29,32,10,-18,11,3,6,56,91,165,40,59,1362,15,52,,,,,,
tuchal01,BUF,RW,74,29,32,53,21,7,3,2,33,42,182,85,79,1400,36,57,,,,,,
demidiv01,MTL,RW,77,17,43,28,4,5,0,3,0,0,116,25,28,1184,21,67,,,,,,
stamkst01,NSH,C,76,38,22,54,-18,12,0,10,283,219,184,32,85,1346,22,64,,,,,,
chychja01,WSH,D,76,25,34,62,17,7,0,7,0,0,216,108,56,1777,40,99,,,,,,
larkidy01,DET,C,70,30,29,48,3,12,0,8,743,671,213,33,42,1413,18,63,,,,,,
malkiev01,PIT,C,54,18,41,61,12,4,0,3,109,136,143,17,24,949,28,85,,,,,,
barbaiv01,VEG,C,77,22,36,12,15,2,0,2,12,40,125,35,132,1248,15,84,,,,,,
bennesa01,FLA,C,74,26,32,82,-8,5,0,5,505,557,194,31,113,1366,24,72,,,,,,
mcavoch01,BOS,D,66,11,47,60,14,2,0,1,0,0,111,122,79,1612,29,84,,,,,,
schaema01,NYI,D,78,22,36,36,15,8,0,4,0,0,206,106,40,1921,36,84,,,,,,
sennebe01,ANA,F,77,23,35,54,-11,1,1,2,3,2,183,24,93,1343,25,87,,,,,,
wilsoto01,WSH,RW,68,29,29,117,11,7,1,3,17,21,145,51,175,1330,16,81,,,,,,
bertuty01,CHI,LW,74,32,24,38,-18,11,0,3,51,62,157,23,54,1362,20,71,,,,,,
coylech01,CBJ,C,77,18,38,14,6,6,0,3,576,570,131,51,100,1380,32,50,,,,,,
thomaro01,STL,C,58,21,35,22,20,3,2,4,493,448,93,37,10,1102,27,84,,,,,,
cozendy01,OTT,C,77,27,28,57,-8,13,0,3,414,360,188,23,205,1312,17,51,,,,,,
fantiad01,CBJ,C,77,22,33,34,-10,4,0,3,519,525,202,48,130,1444,24,89,,,,,,
hertlto01,VEG,C,77,24,31,39,-17,13,0,4,700,508,192,40,107,1321,16,49,,,,,,
horvabo01,NYI,C,64,30,25,40,9,7,1,7,648,493,217,38,51,1328,17,66,,,,,,
lacomja01,ANA,D,77,9,46,19,-2,3,1,0,0,0,144,125,72,1866,49,98,,,,,,
sergami01,UTA,D,72,10,45,40,2,5,0,1,0,0,146,120,36,1750,29,100,,,,,,
stromdy01,WSH,C,76,18,37,46,2,6,0,1,745,532,138,51,11,1375,18,69,,,,,,
carlsjo01,2TM,D,66,11,44,30,10,0,0,0,0,1,147,104,25,1530,42,105,,,,,,
marchbr03,FLA,LW,52,27,27,38,-16,6,0,3,1,7,137,16,36,922,15,56,,,,,,
seidemo01,DET,D,77,9,45,55,20,2,0,2,0,0,177,167,120,1983,26,94,,,,,,
smithwi01,SJS,C,62,22,32,16,-2,8,0,3,14,33,152,10,12,1131,12,73,,,,,,
terrytr01,ANA,C,56,18,36,14,12,0,2,2,4,6,139,15,0,1025,23,45,,,,,,
tkachbr01,OTT,LW,57,22,32,64,3,5,1,3,171,123,216,18,150,973,14,39,,,,,,
verhaca01,FLA,C,75,24,30,32,-12,6,0,4,37,66,183,21,66,1316,26,64,,,,,,
lafreal01,NYR,LW,78,22,31,20,-5,8,0,5,9,27,159,42,84,1366,24,46,,,,,,
matthau01,TOR,C,60,27,26,18,-4,5,0,3,580,392,227,81,42,1248,30,51,,,,,,
nugenry01,EDM,C,67,18,35,19,-8,10,0,2,149,167,122,29,24,1278,12,38,,,,,,
cirelan01,TBL,C,68,23,29,46,38,3,2,3,498,529,121,43,47,1172,24,48,,,,,,
eberljo01,SEA,RW,73,24,28,28,3,4,0,3,11,18,158,41,53,1354,22,50,,,,,,
kanepa01,DET,RW,62,15,37,16,1,2,0,4,4,7,161,24,20,1097,7,62,,,,,,
morrijo04,WPG,D,71,13,39,26,12,2,0,2,0,0,131,109,32,1760,16,92,,,,,,
trochvi01,NYR,C,63,16,36,56,-14,2,2,1,592,448,108,45,184,1299,25,76,,,,,,
wennbal01,SJS,C,74,18,34,18,-26,8,0,3,607,700,89,87,27,1518,32,52,,,,,,
arvidvi01,BOS,LW,66,24,27,24,19,4,0,6,7,7,168,34,23,962,15,54,,,,,,
evanglu01,NSH,RW,75,10,41,28,1,1,0,1,0,1,163,20,17,1251,22,52,,,,,,
faberbr01,MIN,D,77,15,36,37,20,1,1,1,0,0,170,145,31,1899,36,88,,,,,,
hymanza01,EDM,LW,57,31,20,28,12,10,0,2,0,1,158,18,53,1140,8,26,,,,,,
josiro01,NSH,D,64,12,39,30,-17,4,0,3,0,0,172,99,22,1595,22,73,,,,,,
zuccama01,MIN,LW,57,15,36,18,-5,6,0,5,27,31,120,26,16,1063,12,62,,,,,,
foxad01,NYR,D,51,8,42,18,7,4,0,1,0,0,83,72,23,1200,35,62,,,,,,
mcleory01,BUF,C,77,12,38,14,19,0,5,1,586,650,87,33,16,1359,36,91,,,,,,
millejt01,NYR,C,64,17,33,28,-27,6,0,5,514,322,136,30,119,1295,14,77,,,,,,
tippeow01,PHI,RW,77,28,22,30,-7,3,3,2,9,19,214,49,159,1299,27,88,,,,,,
kadrina01,2TM,C,76,16,34,30,-30,5,0,2,463,523,213,28,50,1459,20,75,,,,,,
blakeja02,CAR,RW,77,22,27,40,3,3,0,3,0,10,165,31,13,1265,28,85,,,,,,
dvorach01,PHI,C,76,17,32,25,8,3,0,2,590,504,144,48,36,1407,20,59,,,,,,
protaal01,WSH,C,72,24,25,20,18,0,2,5,22,33,153,39,32,1316,25,82,,,,,,
quinnja01,BUF,RW,77,18,31,16,0,4,0,4,3,9,177,25,51,1201,12,71,,,,,,
sandeja01,OTT,D,64,11,38,8,10,3,0,2,0,0,138,121,28,1590,31,77,,,,,,
eriksjo02,MIN,C,68,18,30,30,14,7,0,3,667,699,185,31,104,1304,19,41,,,,,,
petteel01,VAN,C,68,15,33,20,-27,4,1,0,596,660,118,103,61,1289,29,62,,,,,,
rakelri01,PIT,RW,57,24,24,8,1,7,1,1,69,128,154,39,71,1083,23,43,,,,,,
doanjo01,BUF,RW,77,23,24,23,-12,9,0,4,4,12,163,30,76,1229,44,60,,,,,,
gostish01,CAR,D,51,13,34,20,10,6,0,1,0,0,111,57,24,978,19,51,,,,,,
kreidch01,ANA,LW,71,22,25,30,-6,8,0,3,15,25,132,20,66,1218,16,66,,,,,,
lindhel01,BOS,C,65,17,30,36,-6,7,0,3,617,489,111,58,39,1160,14,49,,,,,,
pointbr01,TBL,C,58,18,29,12,13,6,0,0,273,330,119,22,7,1055,12,37,,,,,,
toffoty01,SJS,C,73,18,29,10,-10,6,0,2,5,16,162,29,47,1105,16,52,,,,,,
beniema01,SEA,C,75,19,27,23,-7,6,0,1,476,504,142,64,30,1454,17,73,,,,,,
dobsono01,MTL,D,77,12,34,34,6,2,0,1,0,0,153,184,52,1737,33,91,,,,,,
eklunwi01,SJS,LW,71,13,33,30,-33,3,0,1,9,19,164,50,64,1330,18,60,,,,,,
hronefi01,VAN,D,76,8,38,24,-19,4,0,1,0,0,119,97,123,1887,31,98,,,,,,
lehkoar01,COL,LW,65,20,26,16,30,1,0,0,3,15,144,30,44,1199,13,45,,,,,,
giroucl01,OTT,C,77,13,32,22,19,1,0,3,459,272,124,26,65,1260,22,51,,,,,,
johanma03,MIN,C,70,14,31,12,18,3,0,4,6,10,96,20,30,1080,20,48,,,,,,
nichuva01,COL,RW,66,15,30,24,6,1,0,1,2,2,147,23,54,1177,23,54,,,,,,
stephch02,SEA,C,73,15,30,14,-21,6,0,2,707,648,89,50,19,1425,28,64,,,,,,
boesebr01,VAN,RW,69,21,23,8,-43,6,0,3,54,76,156,25,49,1304,15,52,,,,,,
buchnpa01,STL,LW,75,17,27,26,-12,4,0,3,91,138,134,38,28,1357,24,59,,,,,,
byfiequ01,LAK,C,73,20,24,44,-6,4,0,4,471,566,163,40,60,1460,35,72,,,,,,
hallta02,CAR,LW,77,16,28,44,5,3,0,1,20,28,131,30,52,1109,21,63,,,,,,
hintzro01,DAL,LW,53,15,29,18,16,6,0,1,430,297,126,18,59,919,5,41,,,,,,
lundean01,FLA,C,64,18,26,34,-8,4,2,3,580,540,137,35,75,1225,14,64,,,,,,
peterjo01,UTA,RW,76,23,21,28,8,3,0,3,8,16,145,18,15,1215,16,83,,,,,,
tarasvl01,MIN,RW,70,22,22,8,-7,5,0,3,5,4,138,30,59,1044,12,62,,,,,,
mcmanbo02,2TM,F,71,27,17,42,-2,4,0,3,6,5,158,26,154,1119,18,37,,,,,,
catesno01,PHI,LW,77,17,26,42,23,3,0,4,436,531,120,49,92,1255,23,36,,,,,,
grafco01,SJS,F,74,20,23,10,5,0,2,4,7,17,111,47,76,1212,29,50,,,,,,
hollody01,STL,C,53,19,24,16,11,3,0,2,31,32,145,38,122,964,13,37,,,,,,
michkma01,PHI,RW,76,17,26,69,-6,4,0,1,1,11,148,18,32,1129,20,83,,,,,,
anderra01,2TM,D,76,16,27,69,1,6,1,0,0,0,164,139,33,1760,24,93,,,,,,
coppan01,DET,C,74,9,33,24,5,1,0,1,495,425,106,59,42,1224,20,68,,,,,,
leean01,NYI,LW,78,19,23,39,3,5,0,4,62,54,190,35,86,1220,10,57,,,,,,
mcmicco01,WSH,C,74,12,30,30,3,2,0,5,252,336,138,44,43,1254,28,52,,,,,,
meierti01,NJD,RW,72,24,18,22,-12,6,0,5,57,67,256,52,127,1336,25,72,,,,,,
mitteca01,BOS,C,68,15,27,12,12,2,0,2,89,88,76,19,23,1028,12,70,,,,,,
pintosh01,OTT,C,67,21,21,42,2,4,1,2,371,346,148,48,87,1255,22,49,,,,,,
snuggji01,STL,RW,64,17,25,16,13,4,0,5,4,8,154,35,69,1063,22,48,,,,,,
backlmi01,CGY,C,76,16,25,16,11,1,1,3,671,673,174,27,23,1366,28,77,,,,,,
dunnvi02,SEA,D,74,11,30,44,-26,2,0,3,0,0,163,74,22,1615,27,81,,,,,,
frostmo01,CGY,C,76,21,20,28,-14,7,0,3,552,412,128,37,53,1166,17,43,,,,,,
hartmry01,MIN,RW,73,22,19,46,-1,5,0,4,470,569,161,94,61,1218,23,65,,,,,,
holmssi01,NYI,RW,75,19,22,16,9,1,2,5,4,12,95,43,14,1253,28,52,,,,,,
kyroujo01,STL,C,66,17,24,6,-6,3,0,2,3,13,163,24,13,1044,22,46,,,,,,
leonary01,WSH,RW,71,17,24,43,-3,4,0,2,6,5,142,22,114,1021,11,69,,,,,,
samuema02,BUF,D,74,13,28,28,34,0,1,3,0,0,106,146,126,1697,16,77,,,,,,
marchma01,2TM,F,63,18,23,54,13,3,0,3,15,26,109,26,79,1089,25,80,,,,,,
brownco02,NJD,RW,70,17,23,22,2,4,1,1,7,15,108,34,25,1222,18,52,,,,,,
coronma01,CGY,RW,75,17,23,24,-27,7,0,3,62,98,184,22,20,1242,16,54,,,,,,
crousla01,UTA,LW,75,21,19,44,22,1,1,4,28,51,129,50,198,1234,14,45,,,,,,
fialake01,LAK,LW,56,18,22,34,-11,4,0,2,7,18,147,24,39,1070,19,75,,,,,,
novakth01,PIT,C,78,15,25,24,4,5,0,2,198,274,121,33,12,1103,27,53,,,,,,
byrambo01,BUF,D,77,11,28,48,9,1,0,5,0,0,105,90,50,1728,19,82,,,,,,
clarkbr02,LAK,D,76,8,31,61,7,2,0,2,0,0,151,159,28,1503,23,82,,,,,,
duchema01,DAL,C,52,16,23,8,-6,5,0,4,237,225,78,22,27,853,11,58,,,,,,
ekholma01,EDM,D,77,6,33,30,28,0,0,2,0,0,128,113,65,1586,24,96,,,,,,
merceda01,NJD,C,77,18,21,33,1,4,2,1,114,178,147,47,32,1403,26,68,,,,,,
nazarfr01,CHI,C,61,14,25,26,-18,3,1,3,375,425,131,40,34,1128,26,65,,,,,,
zuckeja01,BUF,LW,58,22,17,21,-10,10,0,5,47,74,119,19,56,908,8,64,,,,,,
chinaye01,2TM,RW,69,20,19,10,0,2,0,3,3,6,133,29,49,923,9,37,,,,,,
coolelo01,UTA,C,48,22,16,26,6,6,2,3,238,295,92,23,49,828,22,61,,,,,,
debruja01,VAN,LW,75,19,19,10,-31,16,0,0,13,19,198,32,62,1260,11,41,,,,,,
ekmanol01,TOR,D,73,8,30,58,-4,0,0,0,0,0,104,66,82,1505,16,102,,,,,,
laferal01,LAK,RW,76,19,19,16,-1,2,2,3,188,259,191,48,234,1378,19,80,,,,,,
maccema01,TOR,LW,66,14,24,16,-19,2,0,2,3,4,86,17,20,963,14,62,,,,,,
stanklo01,CAR,C,77,18,20,25,10,3,0,2,384,478,157,20,48,1180,25,45,,,,,,
schenbr01,2TM,C,76,17,21,66,-29,4,0,2,434,377,111,41,168,1264,17,49,,,,,,
cuyllwi01,NYR,LW,78,20,17,59,-11,4,0,1,42,44,153,64,278,1321,9,53,,,,,,
kapanol01,MTL,C,77,22,15,20,4,1,1,2,291,345,128,68,29,1127,12,35,,,,,,
krebspe01,BUF,C,77,11,26,76,9,0,0,3,195,249,86,38,185,1052,20,52,,,,,,
malinsa01,COL,D,76,7,30,18,41,0,0,1,0,0,147,85,42,1318,23,70,,,,,,
mathemi01,MTL,D,74,7,30,28,10,0,1,3,0,0,108,143,59,1793,24,89,,,,,,
mccanja01,SEA,C,48,18,19,11,-6,6,0,2,12,11,106,25,39,794,13,52,,,,,,
theodsh01,VEG,D,65,9,28,20,14,2,0,3,0,0,120,84,2,1496,19,81,,,,,,
bensoza01,BUF,LW,60,10,26,38,19,1,0,4,7,8,101,19,38,947,24,44,,,,,,
farabjo01,CGY,LW,76,18,18,26,-7,1,4,2,22,32,129,49,48,1281,21,63,,,,,,
kakkoka01,SEA,RW,58,13,23,14,16,2,0,2,15,17,74,11,30,827,15,37,,,,,,
kopitan01,LAK,C,61,12,24,10,17,5,0,1,676,506,89,56,31,1160,18,52,,,,,,
mctavma01,ANA,C,70,15,21,42,-15,5,0,3,361,377,132,31,89,1078,15,51,,,,,,
tolvaee01,SEA,RW,72,12,24,28,-16,5,0,0,0,3,127,79,177,1163,15,45,,,,,,
bennja01,DAL,LW,55,15,20,42,9,2,0,3,46,50,71,20,77,735,11,31,,,,,,
bourqma01,DAL,C,77,16,19,18,3,1,0,0,97,119,135,21,72,1181,15,51,,,,,,
domima01,TOR,LW,75,11,24,91,-24,2,0,3,180,182,109,32,35,1117,25,88,,,,,,
granlmi01,ANA,C,53,19,16,18,-12,8,0,2,340,356,105,35,29,1010,19,43,,,,,,
hamildo01,NJD,D,72,12,23,48,-1,4,0,3,0,0,190,76,87,1554,13,112,,,,,,
hughelu01,NJD,D,67,6,29,32,-3,2,0,1,0,0,147,52,18,1540,28,107,,,,,,
jennebo01,CBJ,C,62,11,24,42,0,1,0,3,166,155,118,60,136,1000,14,49,,,,,,
milleka01,CAR,D,69,6,29,54,6,1,1,1,0,1,114,75,97,1543,43,77,,,,,,
monahse01,CBJ,C,73,12,23,12,0,1,2,3,611,555,121,34,41,1259,25,57,,,,,,
riellmo01,TOR,D,73,10,25,25,-15,1,0,2,0,0,133,107,31,1548,19,81,,,,,,
sanhetr01,PHI,D,77,10,25,20,11,1,1,1,0,0,90,142,43,1868,23,99,,,,,,
faulkju01,2TM,D,73,12,23,36,-8,2,0,3,0,0,131,125,66,1611,27,62,,,,,,
brazeju01,PIT,F,60,17,17,12,8,3,0,4,0,3,101,40,89,753,12,37,,,,,,
gavrivl01,NYR,D,78,14,20,48,-8,3,0,1,0,0,111,101,48,1851,22,102,,,,,,
haulaer01,NSH,LW,76,12,22,54,-18,3,1,0,461,469,118,44,105,1271,14,56,,,,,,
kellypa01,COL,F,76,20,14,26,17,0,1,2,64,113,94,55,173,968,15,44,,,,,,
kindebe01,PIT,C,75,17,17,18,-6,4,1,4,272,355,149,57,30,1127,25,82,,,,,,
marinjo01,UTA,D,76,4,30,16,40,0,1,2,0,0,52,67,27,1541,21,88,,,,,,
mintefr01,BOS,C,78,17,17,20,21,1,0,2,389,397,114,50,134,1211,25,37,,,,,,
orlovdm01,SJS,D,75,3,31,44,-28,1,0,0,0,0,81,70,115,1597,22,95,,,,,,
pageaje01,NYI,C,70,16,18,4,2,0,3,4,623,423,76,51,108,1094,16,46,,,,,,
podkova01,EDM,RW,77,17,17,63,15,0,0,5,19,43,128,45,226,1173,16,50,,,,,,
poehlry01,ANA,C,70,11,23,12,10,0,2,2,457,496,89,81,41,1048,15,45,,,,,,
rosloja01,EDM,C,64,20,14,16,-7,3,0,4,129,117,131,24,39,1005,13,57,,,,,,
teravte01,CHI,F,70,14,20,6,-22,7,1,2,43,68,84,41,21,1245,22,66,,,,,,
troubja01,ANA,D,76,10,24,31,1,0,0,1,0,0,159,137,133,1736,21,82,,,,,,
perryco01,2TM,RW,66,15,19,75,0,5,0,2,7,24,104,18,28,905,5,49,,,,,,
burnsbr01,COL,D,76,12,21,28,31,0,0,5,0,0,161,86,19,1431,16,94,,,,,,
colembl01,CGY,C,64,19,14,47,14,0,4,3,13,19,163,43,146,1099,23,59,,,,,,
deangan01,NYI,D,72,5,28,41,-3,1,0,1,0,0,139,67,30,1372,19,94,,,,,,
greigri01,OTT,C,72,12,21,81,11,1,0,1,246,234,122,50,89,1194,19,45,,,,,,
harleth01,DAL,D,65,6,27,22,-1,1,0,4,0,0,102,141,37,1494,35,82,,,,,,
karlsli01,VAN,C,73,15,18,42,-26,2,0,1,14,32,109,16,82,902,14,44,,,,,,
khusnma01,BOS,C,73,15,18,16,14,0,0,1,54,60,77,38,40,1055,20,45,,,,,,
landega01,COL,LW,55,12,21,43,28,1,0,1,139,86,117,31,79,895,14,37,,,,,,
letankr01,PIT,D,72,3,30,38,-4,1,0,2,0,0,104,92,95,1566,26,96,,,,,,
mikheil01,CHI,F,72,16,17,18,-2,0,1,2,2,7,116,22,29,1255,20,57,,,,,,
savoima01,EDM,C,77,15,18,20,4,4,2,4,32,46,125,35,14,1125,29,52,,,,,,
sillico01,CBJ,C,76,8,25,37,4,0,0,1,46,68,128,42,105,1160,29,56,,,,,,
sourdju01,WSH,RW,74,15,18,35,14,3,0,1,301,357,106,39,96,1089,20,53,,,,,,
staaljo01,CAR,C,73,19,14,29,3,4,0,3,806,657,101,45,161,1177,16,44,,,,,,
steelsa01,DAL,C,72,12,21,24,4,1,0,5,128,124,82,29,77,1156,20,48,,,,,,
buntimi01,2TM,LW,72,14,19,20,-24,6,0,1,10,20,121,25,42,1041,12,55,,,,,,
garlaco01,2TM,RW,66,12,21,30,-18,2,1,1,13,19,129,30,45,1156,27,72,,,,,,
amadimi01,OTT,C,77,13,19,18,8,0,0,2,7,12,91,47,99,1236,33,57,,,,,,
burakan01,CHI,LW,71,11,21,16,-27,3,0,1,4,6,83,33,18,1173,29,57,,,,,,
coutuse01,PHI,C,74,10,22,30,-7,0,0,2,609,521,113,39,91,1239,31,64,,,,,,
neighja01,STL,LW,63,14,18,41,-6,1,0,2,3,15,75,34,134,963,13,41,,,,,,
severda01,CBJ,D,71,8,24,45,18,1,0,2,0,0,93,86,39,1496,28,82,,,,,,
tkachma01,FLA,LW,30,13,19,46,-7,4,0,1,4,8,88,7,29,554,8,37,,,,,,
vorondi01,CBJ,LW,63,17,15,59,-1,7,0,1,6,19,110,27,105,878,9,41,,,,,,
brobeph01,STL,D,75,6,25,14,9,2,0,0,0,0,88,91,34,1757,25,104,,,,,,
chaboth01,OTT,D,55,7,24,22,6,2,1,0,0,0,96,108,36,1241,25,57,,,,,,
goncaga01,TBL,C,68,11,20,41,28,0,0,2,7,16,72,27,78,873,16,57,,,,,,
gritsar01,NJD,RW,66,13,18,26,-3,2,0,0,4,9,149,18,58,1001,24,46,,,,,,
jonesse01,FLA,D,51,7,24,18,-3,5,0,0,0,0,87,56,46,1202,11,65,,,,,,
kaneev01,VAN,LW,71,13,18,92,-20,2,0,1,21,35,171,28,111,1165,17,75,,,,,,
mansojo01,COL,D,76,5,26,91,40,0,0,2,0,0,119,97,169,1352,26,81,,,,,,
audymjo01,NSH,C,57,12,19,30,-18,4,0,1,15,24,126,8,71,953,15,60,,,,,,
montobr01,SEA,D,57,10,21,41,-14,2,0,3,0,0,155,71,63,1290,27,86,,,,,,
