hockeyRef,team,pos,stats/gp,stats/goals,stats/assists,stats/pim,stats/plusMinus,stats/ppg,stats/shg,stats/gwg,stats/how,stats/fol,stats/shots,stats/blocks,stats/hits,stats/toi,stats/take,stats/give,stats/wins,stats/losses,stats/ties,stats/ga,stats/sa,stats/so
dvorach01,PHI,C,10,0,4,8,-1,0,0,0,72,67,16,6,20,180,3,4,,,,,,
geekimo01,BOS,C,6,2,2,6,-1,0,0,0,4,9,12,3,15,109,2,8,,,,,,
jankoma01,CAR,C,13,0,4,12,3,0,0,0,71,77,11,11,13,157,1,8,,,,,,
johanma03,MIN,C,11,4,0,2,0,1,0,0,1,2,18,5,21,166,0,5,,,,,,
kellypa01,COL,F,13,2,2,8,-1,0,0,1,2,6,18,6,34,145,1,8,,,,,,
laferal01,LAK,RW,4,0,4,0,-4,0,0,0,2,4,15,3,18,89,2,4,,,,,,
mathemi01,MTL,D,19,2,2,20,-1,0,0,1,0,0,24,45,21,472,8,31,,,,,,
mccarmi01,MIN,RW,11,2,2,0,2,0,0,1,90,75,14,14,27,164,5,8,,,,,,
mcnabbr01,VEG,D,15,1,3,19,7,0,1,0,0,0,18,31,33,312,5,24,,,,,,
nichuva01,COL,RW,12,2,2,0,1,0,0,0,1,0,19,5,17,187,1,2,,,,,,
rakelri01,PIT,RW,6,1,3,0,1,0,0,0,5,8,16,2,14,122,2,5,,,,,,
schmani01,UTA,C,6,1,3,2,-1,0,0,0,47,56,12,7,9,138,3,6,,,,,,
vielje01,ANA,F,12,2,2,17,1,0,0,0,5,9,17,3,51,145,2,15,,,,,,
walmaja01,EDM,D,6,0,4,8,-1,0,0,0,0,0,9,3,6,101,3,4,,,,,,
zuckeja01,BUF,LW,13,2,2,4,-4,1,0,0,1,8,18,5,20,189,1,15,,,,,,
carriwi01,CAR,LW,13,0,3,0,4,0,0,0,4,4,12,5,66,135,2,6,,,,,,
coghldy01,VEG,D,8,1,2,2,8,0,0,0,0,0,11,8,7,120,3,6,,,,,,
coolelo01,UTA,C,6,2,1,10,2,0,0,1,37,53,17,2,20,134,2,8,,,,,,
dickija01,EDM,C,4,2,1,0,2,0,0,0,16,19,5,4,6,48,0,2,,,,,,
foligma01,MIN,LW,11,2,1,8,1,0,1,0,0,1,7,5,55,126,1,3,,,,,,
foligni01,MIN,LW,11,2,1,6,2,0,0,0,20,25,10,5,37,132,0,8,,,,,,
goncaga01,TBL,C,7,1,2,0,-5,0,0,1,0,3,10,2,10,101,1,4,,,,,,
greenjo02,BUF,LW,13,2,1,6,-1,0,0,1,11,11,7,5,30,145,4,9,,,,,,
jamesdo01,TBL,C,7,2,1,0,-4,1,0,0,6,22,12,3,10,84,2,5,,,,,,
karlser01,PIT,D,6,1,2,10,-4,1,0,0,0,0,13,5,3,171,1,14,,,,,,
korczka01,VEG,D,12,0,3,0,1,0,0,0,0,0,3,9,23,143,2,11,,,,,,
malenbe01,BUF,LW,13,1,2,8,0,0,0,0,0,2,8,10,42,136,3,4,,,,,,
malinsa01,COL,D,11,1,2,0,3,0,0,0,0,0,22,18,7,208,2,11,,,,,,
malkiev01,PIT,C,6,2,1,6,0,1,0,0,1,2,8,1,4,107,0,4,,,,,,
mansojo01,COL,D,9,0,3,10,-1,0,0,0,0,0,12,6,28,138,1,12,,,,,,
martijo01,CAR,LW,13,1,2,10,0,0,0,1,1,4,27,12,29,209,4,13,,,,,,
moserja01,TBL,D,7,1,2,2,3,0,0,1,0,0,9,14,9,164,1,6,,,,,,
murphco02,EDM,D,6,2,1,0,3,0,0,0,0,0,11,15,12,127,1,6,,,,,,
nelsobr01,COL,C,13,2,1,10,-1,0,0,0,112,117,24,15,16,235,3,5,,,,,,
norrijo01,BUF,C,10,1,2,6,2,0,0,0,90,70,16,3,25,168,1,7,,,,,,
panarar01,LAK,LW,4,2,1,0,-4,2,0,0,0,0,4,0,2,87,0,3,,,,,,
sanhetr01,PHI,D,10,2,1,6,2,0,0,0,0,0,13,21,12,264,5,17,,,,,,
yurovda01,MIN,RW,9,1,2,8,0,1,0,0,14,35,9,1,11,109,1,2,,,,,,
zachapa01,BOS,C,6,1,2,2,-7,1,0,1,53,44,11,2,9,108,1,1,,,,,,
arvidvi01,BOS,LW,4,2,0,0,-4,0,0,0,0,0,11,3,1,45,1,2,,,,,,
aspirjo01,BOS,D,6,0,2,2,-3,0,0,0,0,0,5,11,11,97,1,3,,,,,,
barkede01,PHI,C,10,1,1,4,-2,0,0,0,11,20,9,1,18,130,0,6,,,,,,
bumpal01,PHI,LW,6,2,0,0,-3,0,0,0,0,1,10,4,9,83,3,5,,,,,,
byfiequ01,LAK,C,4,0,2,6,-4,0,0,0,33,44,17,5,8,86,5,4,,,,,,
carcomi01,UTA,F,6,2,0,2,-1,0,0,0,3,2,10,2,23,83,0,3,,,,,,
cirelan01,TBL,C,7,0,2,2,5,0,0,0,83,76,5,7,16,138,2,3,,,,,,
coleia01,UTA,D,6,1,1,4,-2,0,0,0,0,0,5,11,13,112,0,9,,,,,,
cozendy01,OTT,C,4,2,0,0,0,0,0,0,18,8,11,2,22,80,0,4,,,,,,
dewarco01,PIT,C,6,2,0,2,0,0,0,0,2,0,9,2,19,82,0,5,,,,,,
durzise01,UTA,D,6,0,2,4,-2,0,0,0,0,0,5,13,3,101,0,6,,,,,,
ekholma01,EDM,D,6,0,2,0,-1,0,0,0,0,0,6,12,4,116,1,7,,,,,,
hathaga01,PHI,RW,8,1,1,14,3,0,1,0,0,1,11,5,33,90,0,2,,,,,,
helenko01,BUF,F,4,2,0,0,1,0,0,0,10,23,10,4,5,53,0,0,,,,,,
hymanza01,EDM,LW,6,2,0,6,-6,0,0,1,0,0,13,3,24,112,1,4,,,,,,
juulsno01,PHI,D,5,0,2,0,1,0,0,0,0,0,1,8,15,54,1,4,,,,,,
kempead01,LAK,LW,4,1,1,4,-5,1,0,0,2,3,5,2,6,77,0,2,,,,,,
kuralse01,BOS,C,6,1,1,2,1,0,1,0,27,16,3,3,7,75,0,4,,,,,,
letankr01,PIT,D,6,2,0,20,-2,0,0,2,0,0,11,6,11,142,0,5,,,,,,
lindhel01,BOS,C,6,2,0,2,-3,0,0,0,53,38,10,3,19,112,0,6,,,,,,
lindhha01,BOS,D,6,0,2,8,-4,0,0,0,0,0,6,9,3,137,2,8,,,,,,
lizotbl01,PIT,C,6,0,2,2,0,0,0,0,14,22,3,3,11,85,2,2,,,,,,
lundkni01,DAL,D,4,0,2,2,1,0,0,0,0,0,2,6,2,66,0,3,,,,,,
mcavoch01,BOS,D,6,0,2,19,-6,0,0,0,0,0,13,13,16,153,2,10,,,,,,
mitteca01,BOS,C,6,0,2,0,-4,0,0,0,1,1,8,1,8,89,1,3,,,,,,
mooretr01,LAK,LW,4,1,1,0,-1,0,0,0,0,5,11,1,7,79,1,3,,,,,,
novakth01,PIT,C,6,0,2,0,-4,0,0,0,26,24,7,1,6,83,0,3,,,,,,
oconnlo01,COL,RW,13,1,1,0,-5,0,0,1,0,1,15,3,19,144,3,5,,,,,,
ostluno01,BUF,C,3,1,1,2,3,0,0,0,3,13,4,1,0,34,0,2,,,,,,
raddyda01,TBL,D,7,1,1,6,1,1,0,0,0,0,28,3,17,182,1,10,,,,,,
reillmi01,CAR,D,2,0,2,2,2,0,0,0,0,0,2,0,1,25,0,2,,,,,,
rustbr01,PIT,RW,6,1,1,4,-2,0,0,0,1,0,15,3,7,124,1,5,,,,,,
saadbr01,VEG,LW,5,0,2,0,0,0,0,0,0,0,5,0,3,43,1,1,,,,,,
samanjo01,EDM,F,5,1,1,4,1,0,0,0,12,14,2,0,4,44,2,2,,,,,,
sandeja01,OTT,D,3,0,2,2,2,0,0,0,0,1,5,10,5,83,0,6,,,,,,
slavija01,CAR,D,13,0,2,0,0,0,0,0,0,0,19,28,8,301,9,18,,,,,,
smithre01,VEG,RW,6,0,2,2,-3,0,0,0,0,1,10,1,5,77,0,6,,,,,,
timmico01,BUF,D,13,0,2,8,0,0,0,0,0,0,13,30,9,218,2,6,,,,,,
tippeow01,PHI,RW,6,1,1,0,2,0,0,0,2,5,9,4,29,103,1,8,,,,,,
treniya01,MIN,C,9,0,2,6,2,0,0,0,0,2,4,5,51,99,2,5,,,,,,
walkese01,CAR,D,13,0,2,16,13,0,0,0,0,0,21,21,42,286,5,14,,,,,,
xhekaar01,MTL,D,13,1,1,28,5,0,0,0,0,0,8,6,45,105,0,6,,,,,,
yakemca01,OTT,D,1,0,2,0,-1,0,0,0,0,0,3,0,0,19,0,1,,,,,,
yorkca01,PHI,D,10,1,1,6,1,0,0,1,0,0,18,26,14,233,2,17,,,,,,
zellwol01,ANA,D,3,1,1,0,2,0,0,0,0,0,3,3,0,41,0,1,,,,,,
acciano01,PIT,C,6,0,1,12,-1,0,0,0,36,23,8,5,20,83,3,7,,,,,,
andraem01,PHI,D,4,0,1,4,1,0,0,0,0,0,1,3,7,44,0,2,,,,,,
backos01,DAL,C,6,0,1,0,-1,0,0,0,0,1,3,5,3,82,4,0,,,,,,
blankni01,COL,D,5,1,0,2,-2,0,0,0,0,0,2,1,3,47,0,2,,,,,,
bourqma01,DAL,C,6,1,0,4,-1,0,0,0,20,28,14,2,25,100,1,3,,,,,,
brinkbo01,MIN,RW,4,0,1,4,0,0,0,0,0,0,2,6,9,68,0,2,,,,,,
brodijo01,MIN,D,5,0,1,4,2,0,0,0,0,0,6,14,2,98,4,4,,,,,,
buntimi01,DAL,LW,1,0,1,0,1,0,0,0,0,0,1,0,2,9,0,0,,,,,,
cernaer01,TBL,D,7,0,1,2,2,0,0,0,0,0,6,11,12,136,4,3,,,,,,
clarkbr02,LAK,D,4,0,1,0,-5,0,0,0,0,0,5,13,3,79,0,4,,,,,,
cousini01,OTT,C,4,0,1,2,-1,0,0,0,1,1,2,0,16,41,1,4,,,,,,
dastoch01,TBL,D,3,0,1,2,-1,0,0,0,0,0,5,2,7,45,0,0,,,,,,
dachco01,EDM,C,5,0,1,4,0,0,0,0,0,0,4,1,23,42,1,3,,,,,,
dobesja01,MTL,G,19,0,1,8,0,0,0,0,0,0,0,0,0,1173,0,6,9,10,0,52,564,0
dobsono01,MTL,D,13,0,1,2,-7,0,0,0,0,0,21,27,16,286,4,22,,,,,,
edmunjo01,LAK,D,4,1,0,0,-3,0,0,0,0,0,7,5,11,71,0,4,,,,,,
emberty01,EDM,D,6,0,1,0,1,0,0,0,0,0,3,6,16,73,0,3,,,,,,
foersty01,PHI,RW,10,1,0,6,-2,0,0,0,0,0,15,5,27,184,5,8,,,,,,
gallabr01,MTL,RW,3,1,0,0,1,0,0,0,0,0,1,0,5,19,0,0,,,,,,
glendlu01,PHI,C,10,1,0,6,3,0,0,0,56,59,5,9,19,139,0,3,,,,,,
gourdya01,TBL,C,7,0,1,10,0,0,0,0,8,18,6,3,12,109,2,5,,,,,,
greigri01,OTT,C,4,0,1,2,1,0,0,0,13,8,8,7,12,74,1,2,,,,,,
grundca01,PHI,RW,3,0,1,2,1,0,0,0,0,0,4,0,15,38,0,2,,,,,,
harkija01,ANA,C,3,1,0,0,0,0,0,0,2,2,5,1,11,27,0,0,,,,,,
helledr01,ANA,D,8,0,1,2,1,0,0,0,0,0,5,0,9,73,2,3,,,,,,
hindsty01,ANA,D,9,0,1,0,-1,0,0,0,0,0,1,5,17,99,2,2,,,,,,
hryckju01,DAL,F,6,0,1,0,-4,0,0,0,34,21,5,6,22,96,0,3,,,,,,
huntda01,MIN,D,5,0,1,0,1,0,0,0,0,0,2,8,6,65,0,2,,,,,,
huttobe01,VEG,D,7,0,1,4,1,0,0,0,0,0,8,7,2,92,0,7,,,,,,
jeannta01,BOS,F,6,1,0,6,0,0,0,0,1,0,9,4,19,68,0,5,,,,,,
kastema01,BOS,C,6,0,1,11,1,0,0,0,21,9,7,4,24,68,5,4,,,,,,
kerfoal01,UTA,C,6,0,1,6,-3,0,0,0,38,46,5,3,12,102,2,0,,,,,,
koleske01,VEG,RW,16,1,0,6,-2,0,0,0,2,5,11,10,70,167,1,10,,,,,,
kozakty01,BUF,C,6,0,1,0,2,0,0,0,26,34,6,4,12,68,0,1,,,,,,
lindees01,DAL,D,6,0,1,6,-7,0,0,0,0,0,9,13,2,151,0,10,,,,,,
lyubuil01,DAL,D,2,0,1,0,0,0,0,0,0,0,1,2,4,27,1,1,,,,,,
manthan01,PIT,RW,6,0,1,20,-5,0,0,0,0,0,8,4,16,81,2,4,,,,,,
marinjo01,UTA,D,6,1,0,0,0,0,0,0,0,0,4,14,2,134,3,5,,,,,,
mcdonry01,TBL,D,7,0,1,6,2,0,0,0,0,0,4,14,11,137,5,7,,,,,,
metsaza01,BUF,D,2,1,0,0,-1,1,0,0,0,0,1,1,0,15,0,0,,,,,,
michkma01,PHI,RW,8,0,1,6,-3,0,0,0,1,0,13,4,4,94,0,7,,,,,,
middlja01,MIN,D,11,0,1,2,-2,0,0,0,0,0,5,16,17,181,3,6,,,,,,
mooreia01,ANA,D,10,1,0,2,-1,0,0,1,0,2,13,7,23,101,2,6,,,,,,
nikisal01,CAR,D,11,0,1,2,2,0,0,0,0,0,8,7,14,167,2,11,,,,,,
obrieli01,UTA,C,3,0,1,2,1,0,0,0,0,0,0,3,11,22,0,0,,,,,,
peekean01,BOS,D,6,0,1,14,2,0,0,0,0,0,6,12,7,118,1,6,,,,,,
pointbr01,TBL,C,7,1,0,2,-1,1,0,0,24,29,12,3,3,132,1,4,,,,,,
rosloja01,EDM,C,6,0,1,2,0,0,0,0,19,12,9,3,10,78,0,5,,,,,,
savoima01,EDM,C,6,0,1,2,-1,0,0,0,0,2,10,4,3,85,2,2,,,,,,
schmina01,UTA,D,6,0,1,2,2,0,0,0,0,0,8,10,5,129,0,12,,,,,,
seeleni01,PHI,D,10,1,0,28,1,0,0,1,0,0,6,19,23,150,5,9,,,,,,
sheary01,PIT,D,6,0,1,2,0,0,0,0,0,0,5,9,3,101,2,8,,,,,,
soderel01,PIT,RW,5,1,0,0,-1,0,0,0,0,0,10,0,14,53,1,6,,,,,,
spurgja01,MIN,D,11,0,1,4,-2,0,0,0,0,0,11,22,14,231,0,8,,,,,,
stenlke01,UTA,C,6,1,0,2,-3,0,0,0,60,40,8,5,3,88,2,4,,,,,,
stuetti02,OTT,LW,4,0,1,0,-4,0,0,0,17,10,8,1,8,102,3,5,,,,,,
troubja01,ANA,D,12,1,0,4,1,0,0,0,0,0,24,16,40,294,3,15,,,,,,
velenjo01,MTL,C,9,0,1,0,-3,0,0,0,26,16,4,0,20,79,1,1,,,,,,
washeti01,ANA,F,12,0,1,4,-2,0,0,0,100,69,6,9,48,164,0,2,,,,,,
wothepa01,PIT,D,6,0,1,12,-2,0,0,0,0,0,4,12,20,132,4,6,,,,,,
zadorni01,BOS,D,6,0,1,37,-1,0,0,0,0,0,6,7,19,117,2,8,,,,,,
ahcanja01,COL,D,3,0,0,0,-3,0,0,0,0,0,0,7,4,18,0,1,,,,,,
amadimi01,OTT,C,4,0,0,2,-1,0,0,0,0,1,4,5,10,67,1,4,,,,,,
anderfr01,CAR,G,13,0,0,2,0,0,0,0,0,0,0,0,0,852,0,8,12,1,0,20,289,3
andermi02,LAK,D,4,0,0,2,-3,0,0,0,0,0,2,12,16,84,1,3,,,,,,
armiajo01,LAK,RW,3,0,0,6,-1,0,0,0,3,3,1,2,8,38,0,0,,,,,,
bennja01,DAL,LW,6,0,0,8,-7,0,0,0,0,1,8,1,11,82,4,2,,,,,,
bichsli01,DAL,D,6,0,0,4,0,0,0,0,0,0,4,3,14,101,1,4,,,,,,
bjorkol01,TBL,RW,4,0,0,0,-3,0,0,0,0,1,5,5,8,47,0,1,,,,,,
blackco01,DAL,C,6,0,0,0,-2,0,0,0,9,7,5,1,17,71,1,0,,,,,,
blackma01,COL,G,4,0,0,0,0,0,0,0,0,0,0,0,0,170,0,1,1,1,0,8,73,0
bogosza01,MIN,D,9,0,0,4,-2,0,0,0,0,0,3,8,10,114,2,7,,,,,,
bonkol01,PHI,D,1,0,0,0,-1,0,0,0,0,0,0,0,1,12,0,0,,,,,,
brazeju01,PIT,F,1,0,0,0,0,0,0,0,0,0,0,1,2,8,0,0,,,,,,
