hockeyRef,team,pos,stats/gp,stats/goals,stats/assists,stats/pim,stats/plusMinus,stats/ppg,stats/shg,stats/gwg,stats/how,stats/fol,stats/shots,stats/blocks,stats/hits,stats/toi,stats/take,stats/give,stats/wins,stats/losses,stats/ties,stats/ga,stats/sa,stats/so
kniesma01,TOR,LW,74,23,41,29,-22,6,1,2,1,5,135,30,146,1395,25,66,,,,,,
nelsobr01,COL,C,77,33,31,32,15,10,0,9,701,688,180,57,37,1516,20,61,,,,,,
rustbr01,PIT,RW,70,28,36,26,1,8,1,4,2,12,181,70,33,1399,13,76,,,,,,
vilarga01,WPG,C,77,29,35,22,-7,12,0,2,42,57,145,35,19,1449,14,61,,,,,,
zachapa01,BOS,C,76,30,34,28,4,11,0,4,514,454,129,26,64,1291,18,60,,,,,,
heiskmi01,DAL,D,76,9,54,30,10,2,1,3,0,0,148,132,21,1955,39,90,,,,,,
hischni01,NJD,C,78,26,36,29,-4,10,0,5,967,756,203,62,58,1620,26,67,,,,,,
tuchal01,BUF,RW,75,30,32,57,21,7,3,2,35,43,188,85,81,1418,36,59,,,,,,
demidiv01,MTL,RW,78,18,43,30,4,6,0,3,0,0,120,25,28,1204,21,68,,,,,,
dorofpa01,VEG,LW,78,35,26,24,-3,19,0,4,0,1,219,27,27,1374,15,61,,,,,,
larkidy01,DET,C,71,31,30,48,4,13,0,8,754,682,218,33,46,1436,18,63,,,,,,
manthan01,PIT,RW,78,31,30,39,13,7,0,2,13,32,146,39,51,1182,18,80,,,,,,
ovechal01,WSH,LW,78,31,30,26,-5,5,0,5,2,1,227,15,128,1364,9,58,,,,,,
reinhsa01,FLA,C,64,29,32,10,-18,11,3,6,56,91,165,40,59,1362,15,52,,,,,,
stamkst01,NSH,C,78,39,22,54,-18,13,0,10,297,226,188,32,87,1384,22,65,,,,,,
mcavoch01,BOS,D,67,11,49,62,13,2,0,1,0,0,111,122,79,1639,29,88,,,,,,
chychja01,WSH,D,76,25,34,62,17,7,0,7,0,0,216,108,56,1777,40,99,,,,,,
malkiev01,PIT,C,54,18,41,61,12,4,0,3,109,136,143,17,24,949,28,85,,,,,,
barbaiv01,VEG,C,78,22,36,12,15,2,0,2,12,41,126,35,133,1264,15,84,,,,,,
bennesa01,FLA,C,75,26,32,82,-8,5,0,5,515,569,198,31,114,1387,25,73,,,,,,
schaema01,NYI,D,78,22,36,36,15,8,0,4,0,0,206,106,40,1921,36,84,,,,,,
sennebe01,ANA,F,78,23,35,56,-13,1,1,2,3,2,189,24,93,1363,26,90,,,,,,
tkachbr01,OTT,LW,58,22,36,64,4,5,1,3,172,126,219,18,153,989,14,39,,,,,,
wilsoto01,WSH,RW,68,29,29,117,11,7,1,3,17,21,145,51,175,1330,16,81,,,,,,
thomaro01,STL,C,59,22,35,22,20,3,2,4,506,460,94,37,10,1126,27,87,,,,,,
bertuty01,CHI,LW,75,32,24,38,-18,11,0,3,51,62,160,23,54,1382,20,73,,,,,,
coylech01,CBJ,C,78,18,38,14,6,6,0,3,588,580,132,51,104,1402,32,50,,,,,,
cozendy01,OTT,C,78,27,29,57,-8,13,0,3,420,368,192,23,207,1328,18,52,,,,,,
fantiad01,CBJ,C,78,23,33,34,-10,4,0,3,526,530,205,48,134,1469,24,90,,,,,,
sergami01,UTA,D,73,10,46,40,2,5,0,1,0,0,149,122,36,1775,29,102,,,,,,
hertlto01,VEG,C,78,24,31,39,-16,13,0,4,703,510,192,43,108,1334,16,49,,,,,,
horvabo01,NYI,C,64,30,25,40,9,7,1,7,648,493,217,38,51,1328,17,66,,,,,,
lacomja01,ANA,D,78,9,46,19,-4,3,1,0,0,0,145,125,73,1888,50,99,,,,,,
seidemo01,DET,D,78,9,46,55,19,2,0,2,0,0,177,175,123,2013,26,96,,,,,,
smithwi01,SJS,C,63,23,32,16,-1,8,0,4,14,33,154,10,12,1149,12,75,,,,,,
stromdy01,WSH,C,76,18,37,46,2,6,0,1,745,532,138,51,11,1375,18,69,,,,,,
verhaca01,FLA,C,76,25,30,32,-12,6,0,4,38,67,186,22,67,1337,29,66,,,,,,
carlsjo01,2TM,D,67,11,44,30,7,0,0,0,0,1,147,105,25,1555,42,108,,,,,,
josiro01,NSH,D,66,13,41,30,-15,4,0,3,0,0,176,99,22,1638,22,76,,,,,,
marchbr03,FLA,LW,52,27,27,38,-16,6,0,3,1,7,137,16,36,922,15,56,,,,,,
morrijo04,WPG,D,72,13,41,26,11,2,0,2,0,0,132,109,33,1782,16,93,,,,,,
nugenry01,EDM,C,68,19,35,19,-10,10,0,2,151,173,125,29,24,1295,13,39,,,,,,
terrytr01,ANA,C,57,18,36,14,11,0,2,2,4,6,148,15,0,1045,24,46,,,,,,
arvidvi01,BOS,LW,67,24,29,24,20,4,0,6,7,7,169,35,23,978,15,56,,,,,,
eberljo01,SEA,RW,75,25,28,28,2,4,0,3,12,19,162,42,53,1389,22,50,,,,,,
kanepa01,DET,RW,63,15,38,16,2,2,0,4,4,8,162,24,20,1114,7,63,,,,,,
lafreal01,NYR,LW,78,22,31,20,-5,8,0,5,9,27,159,42,84,1366,24,46,,,,,,
matthau01,TOR,C,60,27,26,18,-4,5,0,3,580,392,227,81,42,1248,30,51,,,,,,
wennbal01,SJS,C,75,18,35,18,-25,8,0,3,617,706,90,87,28,1537,32,53,,,,,,
cirelan01,TBL,C,68,23,29,46,38,3,2,3,498,529,121,43,47,1172,24,48,,,,,,
trochvi01,NYR,C,63,16,36,56,-14,2,2,1,592,448,108,45,184,1299,25,76,,,,,,
blakeja02,CAR,RW,78,22,29,40,3,3,0,3,0,10,167,32,13,1285,28,86,,,,,,
eriksjo02,MIN,C,69,19,32,32,17,7,0,3,670,703,188,33,105,1317,19,41,,,,,,
evanglu01,NSH,RW,77,10,41,28,0,1,0,1,0,1,167,20,18,1280,23,54,,,,,,
faberbr01,MIN,D,78,15,36,39,22,1,1,1,0,0,171,146,31,1922,36,89,,,,,,
hymanza01,EDM,LW,57,31,20,28,12,10,0,2,0,1,158,18,53,1140,8,26,,,,,,
mcleory01,BUF,C,78,12,39,14,22,0,5,1,594,655,87,33,16,1377,37,92,,,,,,
sandeja01,OTT,D,65,13,38,8,12,4,0,3,0,0,143,123,29,1614,31,77,,,,,,
tippeow01,PHI,RW,78,28,23,30,-5,3,3,2,9,19,215,49,160,1314,27,89,,,,,,
zuccama01,MIN,LW,58,15,36,20,-5,6,0,5,27,32,121,26,16,1081,12,62,,,,,,
foxad01,NYR,D,51,8,42,18,7,4,0,1,0,0,83,72,23,1200,35,62,,,,,,
millejt01,NYR,C,64,17,33,28,-27,6,0,5,514,322,136,30,119,1295,14,77,,,,,,
quinnja01,BUF,RW,78,19,31,18,2,4,0,4,3,9,181,25,51,1216,12,71,,,,,,
kadrina01,2TM,C,77,16,34,30,-30,5,0,2,464,525,213,31,50,1465,20,75,,,,,,
dvorach01,PHI,C,77,17,32,25,9,3,0,2,598,510,146,49,37,1424,20,61,,,,,,
protaal01,WSH,C,72,24,25,20,18,0,2,5,22,33,153,39,32,1316,25,82,,,,,,
doanjo01,BUF,RW,78,23,25,25,-11,9,0,4,4,13,163,30,78,1243,44,60,,,,,,
eklunwi01,SJS,LW,72,14,34,30,-31,3,0,1,10,20,165,50,64,1345,18,60,,,,,,
lindhel01,BOS,C,66,17,31,36,-5,7,0,3,627,499,113,58,39,1182,14,50,,,,,,
petteel01,VAN,C,69,15,33,20,-27,4,1,0,601,670,119,104,62,1309,30,64,,,,,,
pointbr01,TBL,C,60,18,30,12,11,6,0,0,287,340,125,23,8,1093,12,38,,,,,,
rakelri01,PIT,RW,57,24,24,8,1,7,1,1,69,128,154,39,71,1083,23,43,,,,,,
beniema01,SEA,C,77,19,28,23,-8,6,0,1,484,520,146,65,30,1489,17,75,,,,,,
dobsono01,MTL,D,78,12,35,34,7,2,0,1,0,0,156,186,57,1762,35,94,,,,,,
gostish01,CAR,D,52,13,34,20,8,6,0,1,0,0,112,60,27,997,19,52,,,,,,
johanma03,MIN,C,71,15,32,12,21,3,0,4,6,10,97,20,30,1092,20,48,,,,,,
kreidch01,ANA,LW,72,22,25,32,-6,8,0,3,15,27,134,20,66,1231,16,66,,,,,,
lehkoar01,COL,LW,66,20,27,16,31,1,0,0,3,15,145,30,44,1219,13,45,,,,,,
nichuva01,COL,RW,67,17,30,24,8,1,1,1,2,2,153,25,55,1193,23,55,,,,,,
toffoty01,SJS,C,74,18,29,10,-10,6,0,2,6,16,164,29,47,1119,16,53,,,,,,
hallta02,CAR,LW,78,17,29,44,5,3,0,1,20,29,134,30,53,1128,21,64,,,,,,
hronefi01,VAN,D,77,8,38,24,-19,4,0,1,0,0,121,97,129,1914,34,98,,,,,,
stephch02,SEA,C,75,15,31,14,-23,6,0,2,721,660,89,51,19,1459,29,64,,,,,,
giroucl01,OTT,C,78,13,32,22,19,1,0,3,461,278,127,26,65,1276,22,52,,,,,,
michkma01,PHI,RW,77,17,28,69,-5,4,0,1,1,11,148,18,32,1142,20,84,,,,,,
peterjo01,UTA,RW,77,24,21,28,8,3,0,3,8,16,148,18,15,1231,16,85,,,,,,
tarasvl01,MIN,RW,71,23,22,10,-8,5,0,4,5,4,140,31,59,1056,12,63,,,,,,
boesebr01,VAN,RW,70,21,23,8,-44,6,0,3,55,76,156,25,52,1324,15,52,,,,,,
buchnpa01,STL,LW,76,17,27,26,-13,4,0,3,91,139,135,38,30,1372,25,59,,,,,,
byfiequ01,LAK,C,74,20,24,44,-6,4,0,4,475,570,165,41,61,1480,37,72,,,,,,
grafco01,SJS,F,75,20,24,10,5,0,2,4,7,17,112,48,77,1233,29,53,,,,,,
hintzro01,DAL,LW,53,15,29,18,16,6,0,1,430,297,126,18,59,919,5,41,,,,,,
lundean01,FLA,C,64,18,26,34,-8,4,2,3,580,540,137,35,75,1225,14,64,,,,,,
mcmanbo02,2TM,F,73,27,17,42,-2,4,0,3,7,6,163,26,159,1154,18,40,,,,,,
catesno01,PHI,LW,78,17,26,44,22,3,0,4,437,538,123,49,92,1269,23,36,,,,,,
coppan01,DET,C,75,9,34,24,6,1,0,1,504,435,108,59,42,1241,21,69,,,,,,
hollody01,STL,C,54,19,24,16,11,3,0,2,31,32,147,39,124,988,13,37,,,,,,
pintosh01,OTT,C,68,22,21,42,3,4,2,2,374,355,150,49,90,1272,23,49,,,,,,
snuggji01,STL,RW,65,17,26,16,13,4,0,5,4,8,156,35,69,1085,22,49,,,,,,
anderra01,2TM,D,77,16,27,71,1,6,1,0,0,0,164,142,34,1782,25,93,,,,,,
hartmry01,MIN,RW,74,22,20,46,0,5,0,4,478,577,164,94,62,1237,23,65,,,,,,
leean01,NYI,LW,78,19,23,39,3,5,0,4,62,54,190,35,86,1220,10,57,,,,,,
mcmicco01,WSH,C,74,12,30,30,3,2,0,5,252,336,138,44,43,1254,28,52,,,,,,
meierti01,NJD,RW,73,24,18,22,-14,6,0,5,57,67,259,52,127,1355,26,74,,,,,,
mitteca01,BOS,C,69,15,27,12,13,2,0,2,89,88,77,20,23,1044,12,71,,,,,,
marchma01,2TM,F,64,18,24,54,15,3,0,3,15,26,111,28,80,1109,26,82,,,,,,
backlmi01,CGY,C,77,16,25,16,10,1,1,3,676,685,175,27,23,1388,28,80,,,,,,
byrambo01,BUF,D,78,11,30,48,11,1,0,5,0,0,106,90,50,1749,19,83,,,,,,
coronma01,CGY,RW,76,17,24,26,-28,7,0,3,63,98,187,22,20,1259,16,55,,,,,,
crousla01,UTA,LW,76,21,20,44,22,1,1,4,28,52,131,50,203,1255,14,46,,,,,,
dunnvi02,SEA,D,76,11,30,44,-27,2,0,3,0,0,165,76,23,1656,27,81,,,,,,
frostmo01,CGY,C,77,21,20,28,-16,7,0,3,559,422,129,37,54,1182,18,44,,,,,,
holmssi01,NYI,RW,75,19,22,16,9,1,2,5,4,12,95,43,14,1253,28,52,,,,,,
kyroujo01,STL,C,67,17,24,6,-8,3,0,2,3,13,165,24,14,1059,22,49,,,,,,
leonary01,WSH,RW,71,17,24,43,-3,4,0,2,6,5,142,22,114,1021,11,69,,,,,,
nazarfr01,CHI,C,62,15,26,26,-17,4,1,3,378,431,137,41,34,1149,26,67,,,,,,
samuema02,BUF,D,75,13,28,28,36,0,1,3,0,0,107,147,128,1719,17,77,,,,,,
zuckeja01,BUF,LW,59,23,18,21,-8,10,0,6,47,74,123,19,56,921,8,65,,,,,,
brownco02,NJD,RW,71,17,23,22,0,4,1,1,7,17,110,34,25,1242,18,52,,,,,,
duchema01,DAL,C,53,16,24,8,-5,5,0,4,248,227,82,22,28,872,11,59,,,,,,
ekholma01,EDM,D,78,6,34,30,29,0,0,2,0,0,129,114,65,1606,24,97,,,,,,
fialake01,LAK,LW,56,18,22,34,-11,4,0,2,7,18,147,24,39,1070,19,75,,,,,,
novakth01,PIT,C,78,15,25,24,4,5,0,2,198,274,121,33,12,1103,27,53,,,,,,
clarkbr02,LAK,D,77,8,31,61,8,2,0,2,0,0,153,166,28,1524,24,84,,,,,,
coolelo01,UTA,C,49,23,16,26,7,6,2,3,240,302,95,23,51,846,23,62,,,,,,
merceda01,NJD,C,78,18,21,33,-1,4,2,1,114,179,148,47,32,1420,26,69,,,,,,
stanklo01,CAR,C,78,19,20,25,10,4,0,2,393,488,159,20,49,1200,25,46,,,,,,
chinaye01,2TM,RW,69,20,19,10,0,2,0,3,3,6,133,29,49,923,9,37,,,,,,
debruja01,VAN,LW,76,19,19,10,-31,16,0,0,13,19,199,35,63,1278,11,41,,,,,,
ekmanol01,TOR,D,73,8,30,58,-4,0,0,0,0,0,104,66,82,1505,16,102,,,,,,
kakkoka01,SEA,RW,60,13,25,14,14,2,0,2,15,17,74,11,30,854,16,38,,,,,,
laferal01,LAK,RW,77,19,19,16,-1,2,2,3,190,262,193,48,239,1399,20,82,,,,,,
maccema01,TOR,LW,66,14,24,16,-19,2,0,2,3,4,86,17,20,963,14,62,,,,,,
malinsa01,COL,D,77,7,31,20,42,0,0,1,0,0,152,86,42,1337,23,72,,,,,,
mccanja01,SEA,C,50,19,19,11,-7,6,0,2,13,11,113,25,40,825,14,55,,,,,,
theodsh01,VEG,D,66,9,29,20,16,2,0,3,0,0,121,85,2,1517,19,82,,,,,,
schenbr01,2TM,C,76,17,21,66,-29,4,0,2,434,377,111,41,168,1264,17,49,,,,,,
bensoza01,BUF,LW,61,10,27,40,20,1,0,4,7,8,104,19,39,965,24,44,,,,,,
cuyllwi01,NYR,LW,78,20,17,59,-11,4,0,1,42,44,153,64,278,1321,9,53,,,,,,
farabjo01,CGY,LW,77,19,18,26,-8,1,4,2,22,32,132,49,48,1297,23,65,,,,,,
haulaer01,NSH,LW,78,13,24,54,-15,3,1,1,473,492,121,50,107,1302,14,57,,,,,,
kapanol01,MTL,C,78,22,15,20,5,1,1,2,295,348,129,68,30,1138,12,35,,,,,,
krebspe01,BUF,C,78,11,26,76,9,0,0,3,200,252,87,39,187,1065,20,55,,,,,,
mathemi01,MTL,D,75,7,30,28,10,0,1,3,0,0,112,146,59,1816,24,91,,,,,,
faulkju01,2TM,D,74,14,23,36,-6,2,0,3,0,0,137,126,66,1635,27,63,,,,,,
kopitan01,LAK,C,62,12,24,10,16,5,0,1,690,513,91,57,31,1180,18,53,,,,,,
mctavma01,ANA,C,71,15,21,42,-18,5,0,3,364,380,133,31,89,1090,15,52,,,,,,
milleka01,CAR,D,70,7,29,54,5,1,1,1,0,1,119,77,98,1563,43,78,,,,,,
sanhetr01,PHI,D,78,10,26,20,12,1,1,1,0,0,90,145,43,1893,23,103,,,,,,
tolvaee01,SEA,RW,74,12,24,28,-18,5,0,0,0,3,133,80,178,1191,15,46,,,,,,
perryco01,2TM,RW,68,16,20,77,-2,5,0,2,7,24,106,19,29,932,5,49,,,,,,
bennja01,DAL,LW,56,15,20,42,9,2,0,3,46,51,71,22,77,749,11,33,,,,,,
bourqma01,DAL,C,78,16,19,18,3,1,0,0,97,120,137,21,73,1200,15,51,,,,,,
domima01,TOR,LW,75,11,24,91,-24,2,0,3,180,182,109,32,35,1117,25,88,,,,,,
granlmi01,ANA,C,54,19,16,18,-12,8,0,2,347,359,108,37,30,1034,19,44,,,,,,
hamildo01,NJD,D,73,12,23,48,-3,4,0,3,0,0,192,76,87,1573,14,114,,,,,,
hughelu01,NJD,D,68,6,29,32,-4,2,0,1,0,0,150,52,19,1564,29,108,,,,,,
jennebo01,CBJ,C,63,11,24,42,1,1,0,3,170,161,121,62,138,1016,14,49,,,,,,
marinjo01,UTA,D,77,4,31,16,40,0,1,2,0,0,53,67,27,1559,21,89,,,,,,
monahse01,CBJ,C,74,12,23,12,1,1,2,3,620,563,124,34,41,1275,25,57,,,,,,
podkova01,EDM,RW,78,18,17,63,16,0,0,5,21,44,130,46,229,1189,16,50,,,,,,
riellmo01,TOR,D,73,10,25,25,-15,1,0,2,0,0,133,107,31,1548,19,81,,,,,,
teravte01,CHI,F,71,14,21,6,-25,7,1,2,44,70,85,41,21,1263,22,67,,,,,,
brazeju01,PIT,F,60,17,17,12,8,3,0,4,0,3,101,40,89,753,12,37,,,,,,
gavrivl01,NYR,D,78,14,20,48,-8,3,0,1,0,0,111,101,48,1851,22,102,,,,,,
harleth01,DAL,D,66,6,28,22,0,1,0,4,0,0,103,141,38,1515,35,82,,,,,,
karlsli01,VAN,C,74,15,19,42,-25,2,0,1,15,32,110,16,82,914,14,44,,,,,,
kellypa01,COL,F,77,20,14,26,16,0,1,2,64,113,95,56,174,978,15,44,,,,,,
kindebe01,PIT,C,75,17,17,18,-6,4,1,4,272,355,149,58,30,1127,25,82,,,,,,
mintefr01,BOS,C,79,17,17,20,20,1,0,2,396,407,114,51,136,1228,26,39,,,,,,
orlovdm01,SJS,D,76,3,31,46,-27,1,0,0,0,0,84,71,119,1618,22,96,,,,,,
pageaje01,NYI,C,70,16,18,4,2,0,3,4,623,423,76,51,108,1094,16,46,,,,,,
poehlry01,ANA,C,71,11,23,12,8,0,2,2,469,507,89,81,41,1066,15,45,,,,,,
rosloja01,EDM,C,65,20,14,16,-10,3,0,4,130,119,131,27,39,1022,13,59,,,,,,
staaljo01,CAR,C,74,19,15,29,3,4,0,3,818,664,103,46,166,1194,16,46,,,,,,
troubja01,ANA,D,77,10,24,31,1,0,0,1,0,0,162,138,136,1755,21,83,,,,,,
burnsbr01,COL,D,77,12,21,28,31,0,0,5,0,0,164,86,20,1450,16,94,,,,,,
colembl01,CGY,C,65,19,14,47,13,0,4,3,13,22,166,44,148,1122,23,59,,,,,,
deangan01,NYI,D,72,5,28,41,-3,1,0,1,0,0,139,67,30,1372,19,94,,,,,,
greigri01,OTT,C,73,12,21,81,12,1,0,1,247,235,123,50,91,1211,19,46,,,,,,
khusnma01,BOS,C,74,15,18,16,12,0,0,1,54,61,78,38,42,1072,20,45,,,,,,
landega01,COL,LW,56,12,21,45,28,1,0,1,143,86,120,31,79,910,14,37,,,,,,
letankr01,PIT,D,72,3,30,38,-4,1,0,2,0,0,104,92,95,1566,26,96,,,,,,
mikheil01,CHI,F,73,16,17,18,-2,0,1,2,2,7,117,22,30,1273,21,57,,,,,,
savoima01,EDM,C,78,15,18,22,4,4,2,4,32,46,125,35,14,1145,30,52,,,,,,
sillico01,CBJ,C,77,8,25,37,3,0,0,1,46,68,129,44,105,1175,30,57,,,,,,
sourdju01,WSH,RW,74,15,18,35,14,3,0,1,301,357,106,39,96,1089,20,53,,,,,,
steelsa01,DAL,C,72,12,21,24,4,1,0,5,128,124,82,29,77,1156,20,48,,,,,,
buntimi01,2TM,LW,72,14,19,20,-24,6,0,1,10,20,121,25,42,1041,12,55,,,,,,
garlaco01,2TM,RW,67,12,21,32,-19,2,1,1,14,19,131,31,45,1173,27,73,,,,,,
amadimi01,OTT,C,78,13,19,18,9,0,0,2,7,12,92,47,101,1253,33,58,,,,,,
burakan01,CHI,LW,71,11,21,16,-27,3,0,1,4,6,83,33,18,1173,29,57,,,,,,
coutuse01,PHI,C,75,10,22,30,-7,0,0,2,619,522,114,39,92,1256,31,64,,,,,,
jonesse01,FLA,D,52,7,25,18,-3,5,0,0,0,0,88,61,47,1232,13,66,,,,,,
montobr01,SEA,D,59,11,21,43,-17,2,0,3,0,0,160,73,65,1332,29,89,,,,,,
neighja01,STL,LW,64,14,18,41,-6,1,0,2,4,15,77,34,137,979,13,41,,,,,,
severda01,CBJ,D,71,8,24,45,18,1,0,2,0,0,93,86,39,1496,28,82,,,,,,
tkachma01,FLA,LW,30,13,19,46,-7,4,0,1,4,8,88,7,29,554,8,37,,,,,,
vorondi01,CBJ,LW,63,17,15,59,-1,7,0,1,6,19,110,27,105,878,9,41,,,,,,
sherwki01,2TM,RW,66,22,10,48,-21,7,1,3,16,24,161,29,309,1140,25,69,,,,,,
brobeph01,STL,D,76,6,25,14,8,2,0,0,0,0,91,94,35,1782,25,105,,,,,,
chaboth01,OTT,D,55,7,24,22,6,2,1,0,0,0,96,108,36,1241,25,57,,,,,,
drysdja01,PHI,D,75,8,23,33,-6,1,0,3,0,0,96,90,16,1614,17,52,,,,,,
goncaga01,TBL,C,70,11,20,41,29,0,0,2,7,16,73,27,81,908,18,57,,,,,,
gritsar01,NJD,RW,66,13,18,26,-3,2,0,0,4,9,149,18,58,1001,24,46,,,,,,
kaneev01,VAN,LW,71,13,18,92,-20,2,0,1,21,35,171,28,111,1165,17,75,,,,,,
